Datum : 	9.7.2014
Durchmesser :	98,7
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1944 B	1281068	2157
d	s	kN	kN	mm	mm	mm	mm
41829	19,775391	-0,38596573	-0,0056084245	4,9698024	0,22682062	0,0029073723	-0,018329926
41829	20,275391	-0,77729088	-0,00012665987	4,8966928	0,22683425	0,0027845933	-0,018354654
41829	20,775391	-1,1686161	0,0046472996	4,7824783	0,22681041	0,0029217135	-0,018329784
41829	21,275391	-1,5599413	-0,043094158	4,6129942	0,22679098	0,0028015408	-0,018355522
41829	21,775391	-1,9512664	-0,0059548765	4,3648796	0,22675045	0,0028093751	-0,018363211
41829	22,275391	-2,3425915	-0,039495528	4,0356202	0,22677051	0,0028761579	-0,018390344
41829	22,775391	-2,7339168	0,0068601221	3,6236525	0,22679417	0,0028155101	-0,018313712
41829	23,275391	-3,125242	-0,035030767	3,1246438	0,22675847	0,0028718782	-0,018403947
41829	23,775391	-3,5165672	-0,0093393028	2,5399506	0,22679467	0,0027871067	-0,018335486
41829	24,275391	-3,9078925	-0,057354569	1,8461823	0,2267348	0,0028475649	-0,018380336
41829	24,775391	-3,927	-0,0044126064	1,0651886	0,2267848	0,002851272	-0,018363997
41829	25,275391	-3,927	-0,43278748	0,20956695	0,22664456	0,0024129357	-0,018202379
41829	25,775391	-3,927	-9,7089243	0,084865093	0,22149934	-0,00059488049	-0,020670621
41829	26,275391	-3,927	-8,7209167	0,087401271	0,22196205	-0,00031442317	-0,020525834
41829	26,775391	-3,927	-7,674994	0,090926886	0,22250141	2,8773386e-05	-0,020037467
41829	27,275391	-3,927	-6,7656898	0,0941962	0,22301623	0,00029763172	-0,01975983
41829	27,775391	-3,927	-6,2627587	0,096315145	0,22337504	0,00034076671	-0,019574573
41829	28,275391	-3,927	-5,7477169	0,098505616	0,2235567	0,00047889643	-0,019333709
41829	28,775391	-3,927	-5,3838511	0,1006484	0,22380684	0,00064200512	-0,019270867
41829	29,275391	-3,927	-5,1823816	0,1014635	0,22390784	0,00068579637	-0,019172702
41829	29,775391	-5,7094221	-6,0906558	-0,0038191676	-0,00050216913	-0,00029774514	-0,00044682994
41829	30,275391	-7,6594219	-8,2842875	-0,012089312	-0,0017560869	-0,0010821912	-0,0011559874
41829	30,775391	-9,6094217	-10,079691	-0,019709766	-0,0026564896	-0,0015305816	-0,0018697511
41829	31,275391	-11,559422	-11,863201	-0,02733022	-0,0035220236	-0,0020158084	-0,0024738908
41829	31,775391	-13,509422	-13,718376	-0,034822524	-0,0044609308	-0,0028017641	-0,003085373
41829	32,275391	-15,459422	-15,66931	-0,042660534	-0,0054754317	-0,0034715126	-0,0038737599
41829	32,775391	-17,409422	-17,636963	-0,049100816	-0,0063250661	-0,0042771637	-0,004575016
41829	33,275391	-19,359423	-19,340988	-0,055320561	-0,0071918815	-0,0049119256	-0,0052579101
41829	33,775391	-21,309422	-21,302752	-0,061888993	-0,0080263466	-0,0057088425	-0,0059492104
41829	34,275391	-23,259422	-23,36997	-0,068305433	-0,008879751	-0,0065445499	-0,0068197995
41829	34,775391	-25,209423	-25,33585	-0,075395405	-0,0097679347	-0,0072877128	-0,007492397
41829	35,275391	-27,159422	-27,166485	-0,080573559	-0,010571703	-0,0081286924	-0,0083051538
41829	35,775391	-29,109423	-29,091488	-0,08675307	-0,011449173	-0,0089039896	-0,0089997202
41829	36,275391	-31,059423	-31,081312	-0,092484057	-0,012234136	-0,0097157182	-0,0098302364
41829	36,775391	-33,009422	-33,013805	-0,098371506	-0,01302202	-0,01059251	-0,010546346
41829	37,275391	-34,959423	-35,024132	-0,10440946	-0,0138392	-0,011430582	-0,011449062
41829	37,775391	-36,909424	-36,810673	-0,10921061	-0,014669478	-0,012339359	-0,012056061
41829	38,275391	-38,859425	-38,873653	-0,11477321	-0,01544255	-0,01314746	-0,013052782
41829	38,775391	-40,809422	-40,839409	-0,12101829	-0,016293332	-0,013979452	-0,01369379
41829	39,275391	-42,759422	-42,814087	-0,1268357	-0,017025411	-0,014887488	-0,014601147
41829	39,775391	-44,709423	-44,660847	-0,13203174	-0,017840281	-0,015571168	-0,015254837
41829	40,275391	-46,659424	-46,72578	-0,13729781	-0,018685862	-0,016556226	-0,016140565
41829	40,775391	-48,609425	-48,585167	-0,14260709	-0,019479826	-0,017450038	-0,016917806
41829	41,275391	-50,559422	-50,489037	-0,14753193	-0,020295754	-0,018251153	-0,01776267
41829	41,775391	-52,509422	-52,436012	-0,15231371	-0,021014675	-0,019205697	-0,018468022
41829	42,275391	-54,459423	-54,455864	-0,15863925	-0,021920979	-0,020023037	-0,019346787
41829	42,775391	-56,409424	-56,412914	-0,16274601	-0,022657081	-0,020892549	-0,020109301
41829	43,275391	-58,359425	-58,340775	-0,16805381	-0,023508072	-0,021843426	-0,020977359
41829	43,775391	-60,309422	-60,263252	-0,17366558	-0,024254888	-0,02264489	-0,021659071
41829	44,275391	-62,259422	-62,188122	-0,1782164	-0,025149137	-0,023569334	-0,022518761
41829	44,775391	-64,209427	-64,143394	-0,18304437	-0,025856405	-0,024328573	-0,023323212
41829	45,275391	-66,159424	-66,11042	-0,18842667	-0,026704058	-0,025301015	-0,024155211
41829	45,775391	-68,109421	-68,009033	-0,19255877	-0,027456239	-0,026162028	-0,024898697
41829	46,275391	-70,059425	-69,902237	-0,19867569	-0,028208047	-0,02703486	-0,025710914
41829	46,775391	-72,009422	-72,003258	-0,20321757	-0,029017165	-0,027911959	-0,026493531
41829	47,275391	-73,959427	-73,900772	-0,20736903	-0,029732451	-0,02886555	-0,027370181
41829	47,775391	-75,909424	-75,791321	-0,21326691	-0,030560046	-0,029713463	-0,028133154
41829	48,275391	-77,859421	-77,853584	-0,21750927	-0,031302422	-0,030632684	-0,02901102
41829	48,775391	-79,809425	-79,817505	-0,22257268	-0,032060713	-0,031490363	-0,02985247
41829	49,275391	-80,911865	-80,973915	-0,22554398	-0,032548428	-0,032076132	-0,030313389
41829	49,775391	-78,961868	-78,975967	-0,22170991	-0,031712741	-0,03125165	-0,029626762
41829	50,275391	-77,011864	-76,887001	-0,21773726	-0,030828148	-0,030343706	-0,028762594
41829	50,775391	-75,061867	-74,968674	-0,21338016	-0,030075639	-0,029670484	-0,028082382
41829	51,275391	-73,11187	-72,943909	-0,20950586	-0,029199228	-0,028779456	-0,027249169
41829	51,775391	-71,161865	-71,003021	-0,2050519	-0,028375432	-0,027998269	-0,026537126
41829	52,275391	-69,211868	-68,9655	-0,20079315	-0,027606115	-0,027072685	-0,025664562
41829	52,775391	-67,261864	-67,105156	-0,19635111	-0,026814848	-0,026276784	-0,024997152
41829	53,275391	-65,311867	-65,138275	-0,19242913	-0,025962085	-0,025441712	-0,024147445
41829	53,775391	-63,361866	-63,218414	-0,18723458	-0,02523604	-0,024652492	-0,02347834
41829	54,275391	-61,411865	-61,240314	-0,18339008	-0,024440855	-0,023761384	-0,022648992
41829	54,775391	-59,461864	-59,288101	-0,17885715	-0,023623988	-0,023000587	-0,021852372
41829	55,275391	-57,511868	-57,333817	-0,17409474	-0,022776395	-0,022175299	-0,021132847
41829	55,775391	-55,561867	-55,433899	-0,16940683	-0,022033677	-0,02138993	-0,020324113
41829	56,275391	-53,611866	-53,491009	-0,16420633	-0,021258146	-0,020531904	-0,019691115
41829	56,775391	-51,661865	-51,435932	-0,16034544	-0,020475909	-0,019564804	-0,018779565
41829	57,275391	-49,711864	-49,536667	-0,15571117	-0,019605264	-0,018816706	-0,018002693
41829	57,775391	-47,761868	-47,577827	-0,15031695	-0,018831402	-0,017928069	-0,017247792
41829	58,275391	-45,811867	-45,61787	-0,14492273	-0,018009305	-0,017065106	-0,016454777
41829	58,775391	-43,861866	-43,586281	-0,14055967	-0,017249256	-0,016278062	-0,01562842
41829	59,275391	-41,911865	-41,747669	-0,13532639	-0,016460463	-0,015395529	-0,014819989
41829	59,775391	-39,961864	-39,798698	-0,13022721	-0,015721053	-0,01470653	-0,014058444
41829	60,275391	-38,011868	-37,788162	-0,12484044	-0,014924884	-0,013800323	-0,013174228
41829	60,775391	-36,061867	-35,810421	-0,11981428	-0,014120758	-0,012890438	-0,012343142
41829	61,275391	-34,111866	-33,885437	-0,11413395	-0,013326153	-0,012113008	-0,011519153
41829	61,775391	-32,161865	-31,983152	-0,10863543	-0,012529269	-0,011405702	-0,010673614
41829	62,275391	-30,211866	-30,032135	-0,10352433	-0,011751279	-0,010437539	-0,0098302765
41829	62,775391	-28,261866	-28,096102	-0,09765327	-0,010918766	-0,0096776159	-0,0090463581
41829	63,275391	-26,311865	-26,130602	-0,091212988	-0,010083258	-0,0088593932	-0,0082667284
41829	63,775391	-24,361866	-24,245647	-0,086407363	-0,0093402267	-0,0081339255	-0,0074495915
41829	64,275391	-22,411865	-22,236059	-0,080032647	-0,0083494633	-0,0072404952	-0,0065957122
41829	64,775391	-20,461864	-20,241741	-0,073562562	-0,0075341463	-0,0065057115	-0,0057529807
41829	65,275391	-18,511866	-18,370996	-0,067059696	-0,0066849142	-0,0057467832	-0,0050524585
41829	65,775391	-16,561865	-16,427904	-0,061054528	-0,0056236684	-0,0048656934	-0,0042543821
41829	66,275391	-14,611865	-14,425751	-0,053170323	-0,0045590997	-0,0041479818	-0,0034901332
41829	66,775391	-12,661865	-12,493168	-0,046014786	-0,0035262406	-0,003420454	-0,0027964842
41829	67,275391	-10,711865	-10,562562	-0,037683547	-0,0023941845	-0,0027482999	-0,0020826869
41829	67,775391	-8,7618647	-8,6105766	-0,029028952	-0,0012774318	-0,002187452	-0,0014973842
41829	68,275391	-6,8118649	-6,5951219	-0,019623339	8,4027648e-05	-0,0015122341	-0,00082237646
41829	68,775391	-4,861865	-4,8315654	-0,010041893	0,0013308376	-0,0009717659	-0,00028341264
41829	69,275391	-4,9248514	-4,5362711	-0,0069081783	0,0017319322	-0,00079768477	-0,00012855791
41829	69,775391	-6,8748517	-6,5756998	-0,016275048	0,00059308112	-0,0013285228	-0,00079369918
41829	70,275391	-8,824852	-8,6772966	-0,026001036	-0,00049076974	-0,0019971058	-0,0014352221
41829	70,775391	-10,774852	-10,639853	-0,034093857	-0,0015104413	-0,0026479545	-0,0021122452
41829	71,275391	-12,724852	-12,575231	-0,041863322	-0,0024278015	-0,0034840875	-0,002686644
41829	71,775391	-14,674851	-14,581965	-0,049252808	-0,0033260733	-0,004109249	-0,0034977105
41829	72,275391	-16,624851	-16,49781	-0,055861473	-0,0043093115	-0,0047607413	-0,0041105282
41829	72,775391	-18,574852	-18,588064	-0,062346458	-0,0052999705	-0,005655014	-0,0049236175
41829	73,275391	-20,524853	-20,44821	-0,068484247	-0,0061315149	-0,0063538128	-0,005567627
41829	73,775391	-22,474852	-22,424892	-0,074733794	-0,0070307106	-0,0072275926	-0,0063658301
41829	74,275391	-24,424852	-24,327578	-0,081059337	-0,0077925175	-0,0080060875	-0,0070508737
41829	74,775391	-26,374851	-26,376034	-0,086703897	-0,008643806	-0,0087885018	-0,0078402329
41829	75,275391	-28,324852	-28,23699	-0,092045963	-0,0094898492	-0,0095971646	-0,008563295
