Datum : 	11.6.2014
Durchmesser :	199,8
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
d	s	kN	kN	mm	mm	mm	mm
41801	22,291016	-1	-1,0575894	-0,56325495	-0,00011766423	0,58955288	-0,13489377
41801	22,791016	-1	-1,0076817	-0,56386888	-1,8394552e-05	0,58953631	-0,13478589
41801	23,291016	-1	-0,99808162	-0,56447685	-4,0755607e-05	0,58961058	-0,13481711
41801	23,791016	-1	-0,98044986	-0,56342185	-4,118681e-05	0,58957696	-0,13481656
41801	24,291016	-1	-0,95769203	-0,56287646	-5,8057718e-05	0,58969271	-0,13476512
41801	24,791016	-1	-0,96809119	-0,5633384	-5,2162446e-05	0,58966851	-0,13471144
41801	25,291016	-1	-0,99422222	-0,56393445	-4,2531639e-05	0,58964443	-0,13487668
41801	25,791016	-1	-1,0486208	-0,56496561	-8,3633699e-05	0,58957541	-0,13481675
41801	26,291016	-1	-1,0215081	-0,56447089	-4,2742118e-05	0,58958375	-0,13482451
41801	26,791016	-1	-0,97513014	-0,56374073	-2,9169023e-05	0,58971965	-0,13478762
41801	27,291016	-1	-0,99686348	-0,56456625	-1,9074418e-05	0,58959293	-0,13479471
41801	27,791016	-1	-0,96969491	-0,56263208	-8,6643733e-05	0,58976078	-0,13478066
41801	28,291016	-1	-1,0337141	-0,56410134	-5,2084215e-05	0,5896349	-0,13482222
41801	28,791016	-1	-1,050366	-0,56468844	-7,9586171e-05	0,58955359	-0,13482472
41801	29,291016	-1	-1,0803938	-0,56378245	-7,621292e-05	0,58945537	-0,13481718
41801	29,791016	-1	-1,0391474	-0,56532919	-3,7620775e-05	0,58955586	-0,13484009
41801	30,291016	-1	-1,0503511	-0,56482852	-8,787401e-05	0,58950138	-0,13478947
41801	30,791016	-1	-0,89739633	-0,56403279	-1,1082739e-05	0,58983672	-0,13458256
41801	31,291016	-1	-0,92511439	-0,56377947	-5,6628138e-05	0,58978057	-0,13474903
41801	31,791016	-1	-0,91052616	-0,5632937	-6,0382299e-05	0,58980083	-0,13459669
41801	32,291016	-1,4570313	-1,4031305	-0,0058442354	-5,1620416e-05	-0,00094234943	-0,00061694806
41801	32,791016	-1,9570313	-1,8978138	-0,010967255	6,6719949e-06	-0,0020252466	-0,001254694
