Datum : 	05.12.2013
Durchmesser :	69,3
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg Sollwert	Ch 1 Weg	Ch 1 W2TK Mittel	W2TK 7733	W2TK 7734	W2TK 7737	Ch 1 MTS Aufnehmer Mittel	1944 A	1944 B	2157
41613	34,663086	-8,4552736	-8,503212	0	-0,053927675	-0,033078585	-0,028801925	-0,036163568	-0,034270257	-0,026712744	-0,0043110633	-0,0042896941	-0,0035747513
41613	34,762695	-8,6445313	-8,6733732	0	-0,054935925	-0,033807859	-0,029515078	-0,036857963	-0,035050541	-0,026841762	-0,004514521	-0,0043932721	-0,0036832821
41613	34,862305	-8,8337889	-8,9687862	0	-0,057075359	-0,034917522	-0,030588085	-0,037906289	-0,036258191	-0,026908036	-0,0045985552	-0,0045793951	-0,003807364
41613	34,961914	-9,0230465	-9,1345053	0	-0,057783723	-0,035794009	-0,031423233	-0,038805842	-0,037152946	-0,026987564	-0,0047642197	-0,0046571493	-0,0038943905
41613	35,061523	-9,2123041	-9,3365812	0	-0,058906339	-0,036630455	-0,032237485	-0,03966862	-0,037985265	-0,027137157	-0,0049409764	-0,004810974	-0,0039541386
41613	35,161133	-9,4015627	-9,601943	0	-0,060651638	-0,037614476	-0,033208132	-0,040634394	-0,039000899	-0,027206378	-0,0050808229	-0,0049472302	-0,0041006468
41613	35,260742	-9,5908203	-9,9229193	0	-0,062430091	-0,038838249	-0,034461923	-0,04183197	-0,040220857	-0,027368415	-0,0052834693	-0,0051994473	-0,004281316
41613	35,360352	-9,7800779	-10,122086	0	-0,06363038	-0,03985567	-0,035503685	-0,042836308	-0,041227013	-0,027449504	-0,0054108528	-0,0053079799	-0,0043518897
41613	35,459961	-9,9693356	-10,283614	0	-0,064716488	-0,040643297	-0,036272291	-0,04359591	-0,042061687	-0,027525712	-0,0055097854	-0,0054634027	-0,0043899547
41613	35,55957	-10,158593	-10,53122	0	-0,066155568	-0,041656505	-0,037261821	-0,044592381	-0,043115318	-0,027654676	-0,005754659	-0,0055891201	-0,0045181215
41613	35,65918	-10,347852	-10,703541	0	-0,066907331	-0,042421117	-0,038047627	-0,045354009	-0,043861717	-0,027680326	-0,0058486667	-0,0056665838	-0,0045683067
41613	35,758789	-10,537109	-10,889583	0	-0,068454258	-0,04321092	-0,038817219	-0,046118498	-0,044697046	-0,027785486	-0,0059679914	-0,0057869926	-0,0046693552
41613	35,858398	-10,726367	-11,073838	0	-0,069604255	-0,044007052	-0,039615955	-0,046864927	-0,045540273	-0,027870627	-0,0060796514	-0,0059146956	-0,0047976617
41613	35,958008	-10,915625	-11,349343	0	-0,070827268	-0,045013376	-0,040631916	-0,04781419	-0,046594024	-0,027962441	-0,0062363232	-0,0060592704	-0,0048123151
41613	36,057617	-11,104882	-11,545798	0	-0,072564557	-0,045912106	-0,041547325	-0,048679113	-0,047509879	-0,028045008	-0,006292602	-0,0061930194	-0,0049476046
41613	36,157227	-11,294141	-11,7996	0	-0,073740259	-0,047080591	-0,042701583	-0,049837351	-0,048702836	-0,028144252	-0,0064051962	-0,0064372867	-0,0050697271
41613	36,256836	-11,483398	-11,968394	0	-0,074991584	-0,047941886	-0,043580212	-0,050663829	-0,049581617	-0,028278694	-0,006568036	-0,0066239014	-0,0051194951
41613	36,356445	-11,672656	-12,127448	0	-0,075864047	-0,048733752	-0,044364423	-0,051421523	-0,050415307	-0,028256079	-0,0066075455	-0,0066363923	-0,0051570032
41613	36,456055	-11,861914	-12,374599	0	-0,077333488	-0,049594272	-0,045192115	-0,052263439	-0,051327258	-0,028393853	-0,0067953644	-0,0068100169	-0,005342003
41613	36,555664	-12,051171	-12,53215	0	-0,078060478	-0,050335161	-0,045975063	-0,052976131	-0,052054286	-0,028476121	-0,0069202008	-0,0069086924	-0,005414864
41613	36,655273	-12,24043	-12,715126	0	-0,079456531	-0,051083609	-0,046717625	-0,053733349	-0,052799851	-0,028565925	-0,0070235105	-0,0070737451	-0,005482411
41613	36,754883	-12,429688	-12,87024	0	-0,08059945	-0,051819064	-0,047437724	-0,054465115	-0,053554356	-0,028697113	-0,0071701249	-0,0071762875	-0,0055728201
41613	36,854492	-12,618945	-13,029202	0	-0,081446767	-0,052535042	-0,048168916	-0,055203259	-0,054232955	-0,028721731	-0,0072917501	-0,0072546452	-0,0056546852
41613	36,954102	-12,808203	-13,146948	0	-0,08223094	-0,053112049	-0,04878705	-0,055791497	-0,054757595	-0,028813876	-0,0074195182	-0,0073884986	-0,0056944676
41613	37,053711	-12,99746	-13,28714	0	-0,082584843	-0,053685457	-0,049368914	-0,056318104	-0,055369347	-0,028857913	-0,0074428096	-0,007452134	-0,0057736542
41613	37,15332	-13,186719	-13,458639	0	-0,083991326	-0,054355051	-0,050079361	-0,056956887	-0,056028903	-0,028942006	-0,0076466436	-0,0075864233	-0,0057976115
41613	37,25293	-13,375977	-13,712955	0	-0,084917806	-0,055172812	-0,050880019	-0,057751775	-0,056886643	-0,029045692	-0,0077465149	-0,0077147521	-0,0059084762
41613	37,352539	-13,565234	-13,885592	0	-0,086273998	-0,055971835	-0,051716849	-0,058512926	-0,057685733	-0,029071914	-0,0078451149	-0,0077870563	-0,0060381051
41613	37,452148	-13,754492	-14,016631	0	-0,086869113	-0,05659445	-0,052322622	-0,059141099	-0,058319628	-0,029151125	-0,0079932353	-0,0079119988	-0,0060674231
41613	37,551758	-13,943749	-14,176564	0	-0,087598152	-0,057232998	-0,0529649	-0,05974263	-0,058991462	-0,029232534	-0,0080964072	-0,0079823695	-0,0060989037
41613	37,651367	-14,133008	-14,406711	0	-0,089188106	-0,058082741	-0,053773437	-0,060620189	-0,059854597	-0,029306397	-0,0081519447	-0,0081122555	-0,0062817186
41613	37,750977	-14,322266	-14,562235	0	-0,089897029	-0,058808845	-0,054582573	-0,061234117	-0,060609847	-0,029369093	-0,0082661947	-0,0083034076	-0,0063056797
41613	37,850586	-14,511523	-14,733047	0	-0,090546347	-0,059498366	-0,055289082	-0,061937749	-0,06126827	-0,029419314	-0,0083624935	-0,0083047636	-0,0064012334
41613	37,950195	-14,700781	-14,799037	0	-0,091391988	-0,060007222	-0,055827584	-0,062453449	-0,061740637	-0,02951254	-0,0084949052	-0,0084287673	-0,0064027477
41613	38,049805	-14,890038	-15,046324	0	-0,092688762	-0,060751274	-0,056585271	-0,063091636	-0,06257692	-0,029594503	-0,0085619902	-0,0086217001	-0,0065422207
41613	38,149414	-15,079297	-15,192976	0	-0,093775801	-0,061356179	-0,057221927	-0,063693583	-0,063153028	-0,029639507	-0,0086999303	-0,008683458	-0,0065612625
41613	38,249023	-15,268555	-15,413845	0	-0,09446051	-0,062192366	-0,05807187	-0,064478219	-0,064027011	-0,029715056	-0,0088015841	-0,0088159665	-0,0066734329
41613	38,348633	-15,457812	-15,636219	0	-0,095886737	-0,062986828	-0,058894299	-0,065285087	-0,0647811	-0,02986744	-0,0090523371	-0,0089662224	-0,006793838
41613	38,448242	-15,64707	-15,902616	0	-0,096793287	-0,063873768	-0,059829853	-0,066136718	-0,065654725	-0,029995136	-0,0092043029	-0,0091467164	-0,0069675725
41613	38,547852	-15,836328	-16,045748	0	-0,097679906	-0,064529657	-0,060497869	-0,066826105	-0,066264987	-0,0300036	-0,0092027131	-0,0092608668	-0,0070076529
41613	38,647461	-16,025585	-16,26722	0	-0,098714978	-0,065298453	-0,061307792	-0,067565501	-0,067022055	-0,030159133	-0,0094283996	-0,0094092153	-0,0071029831
41613	38,74707	-16,214844	-16,453117	0	-0,1001915	-0,066029049	-0,062097892	-0,068287909	-0,06770134	-0,030239036	-0,0094796717	-0,0095904358	-0,0072447285
41613	38,84668	-16,4041	-16,64411	0	-0,10114685	-0,066674046	-0,062771477	-0,068957925	-0,068292737	-0,030296544	-0,0096906656	-0,0097131394	-0,007314302
41613	38,946289	-16,593359	-16,742228	0	-0,10144096	-0,067291819	-0,063438892	-0,069515109	-0,068921447	-0,030336114	-0,0097415764	-0,0097767375	-0,0073676258
41613	39,045898	-16,782618	-16,94916	0	-0,10239109	-0,067946121	-0,064108081	-0,070183814	-0,069546461	-0,030412003	-0,0098215723	-0,0099126883	-0,007469235
41613	39,145508	-16,971874	-17,096401	0	-0,10340381	-0,06861259	-0,064813264	-0,07083714	-0,07018736	-0,030509233	-0,0099610416	-0,0099588819	-0,0075517371
41613	39,245117	-17,161133	-17,294762	0	-0,10413285	-0,069249712	-0,065488346	-0,071460783	-0,070800006	-0,03063122	-0,010147117	-0,010126259	-0,0076534543
41613	39,344727	-17,350389	-17,452816	0	-0,10510962	-0,069947891	-0,066199906	-0,072140694	-0,071503073	-0,03066499	-0,010201529	-0,010191791	-0,0077696163
41613	39,444336	-17,539648	-17,670431	0	-0,10613631	-0,07060916	-0,066889904	-0,072770774	-0,0721668	-0,030760171	-0,010363664	-0,010324921	-0,0078439657
41613	39,543945	-17,728907	-17,83956	0	-0,10718126	-0,071318015	-0,067660764	-0,0734604	-0,072832882	-0,030838592	-0,010512117	-0,010448914	-0,0079485252
41613	39,643555	-17,918163	-18,056644	0	-0,10797717	-0,071972042	-0,068382971	-0,074079156	-0,073453993	-0,030928873	-0,010613234	-0,010579884	-0,0080963373
41613	39,743164	-18,107422	-18,248209	0	-0,10931157	-0,072684906	-0,069107696	-0,074829102	-0,074117929	-0,031031426	-0,010813114	-0,010715771	-0,0081729256
41613	39,842773	-18,296679	-18,488194	0	-0,11013597	-0,073391721	-0,069865145	-0,075503886	-0,074806124	-0,03108063	-0,010889315	-0,010872547	-0,0083350185
41613	39,942383	-18,485937	-18,647497	0	-0,11090059	-0,07411398	-0,070636816	-0,076221168	-0,075483948	-0,031164736	-0,011054978	-0,01093059	-0,0083849672
41613	40,041992	-18,675196	-18,787582	0	-0,11152364	-0,074723989	-0,071285523	-0,076820552	-0,076065898	-0,031292956	-0,011138796	-0,011041071	-0,0084326677
41613	40,141602	-18,864452	-18,984713	0	-0,11233632	-0,07534615	-0,071919143	-0,077457666	-0,076661646	-0,03135211	-0,011320592	-0,011171028	-0,0085787755
41613	40,241211	-19,053711	-19,140085	0	-0,11319499	-0,075962104	-0,072623365	-0,078006506	-0,077256441	-0,031416085	-0,011380387	-0,011275318	-0,0086703319
41613	40,34082	-19,242968	-19,290445	0	-0,11416692	-0,076498598	-0,073152125	-0,078594685	-0,077748984	-0,031494431	-0,011494646	-0,011357829	-0,0086877756
41613	40,44043	-19,432226	-19,571106	0	-0,11507012	-0,077300556	-0,073986009	-0,079367161	-0,078548491	-0,031582851	-0,011598292	-0,011562511	-0,0088790357
41613	40,540039	-19,621485	-19,770054	0	-0,11656787	-0,078077912	-0,074827231	-0,080085278	-0,079321235	-0,031635046	-0,011707675	-0,011629287	-0,0089993216
41613	40,639648	-19,810741	-19,937935	0	-0,11734385	-0,078788757	-0,075573407	-0,080833197	-0,079959661	-0,031723112	-0,011862168	-0,011714678	-0,0090858638
41613	40,739258	-20	-20,151741	0	-0,11843387	-0,079390422	-0,076223113	-0,081415057	-0,080533087	-0,031796724	-0,011983885	-0,01192626	-0,0091468934
41613	40,838867	-20,189257	-20,293318	0	-0,118725	-0,079952747	-0,076843195	-0,081955254	-0,081059784	-0,03190827	-0,01206973	-0,012044679	-0,0093020629
41613	40,938477	-20,378515	-20,458565	0	-0,11958107	-0,080592684	-0,07751888	-0,082568049	-0,081691116	-0,031938158	-0,012144887	-0,012108967	-0,0093886126
41613	41,038086	-20,567774	-20,631247	0	-0,12051482	-0,081132777	-0,0781122	-0,083087802	-0,082198322	-0,031993534	-0,012250273	-0,012188386	-0,0095091946
41613	41,137695	-20,75703	-20,86479	0	-0,12142882	-0,081828102	-0,078832932	-0,08375144	-0,082899928	-0,032138705	-0,012450356	-0,012373105	-0,0095921345
41613	41,237305	-20,946289	-21,073366	0	-0,12270249	-0,082517318	-0,079537034	-0,084440053	-0,083574861	-0,032256484	-0,012604033	-0,012527324	-0,009763021
41613	41,336914	-21,135546	-21,219805	0	-0,12305044	-0,083143629	-0,080237769	-0,08503741	-0,084155709	-0,032300316	-0,012711408	-0,012621425	-0,0098200943
41613	41,436523	-21,324804	-21,519495	0	-0,12453776	-0,083984852	-0,08108858	-0,085907698	-0,084958285	-0,032380432	-0,012873547	-0,012761433	-0,01003016
41613	41,536133	-21,514063	-21,629385	0	-0,12519601	-0,084509902	-0,081680551	-0,086410522	-0,085438639	-0,032421798	-0,012873535	-0,012844995	-0,010084828
41613	41,635742	-21,70332	-21,851839	0	-0,12595616	-0,085094035	-0,082286984	-0,086991131	-0,086003989	-0,032577869	-0,013143653	-0,012907192	-0,010196159
41613	41,735352	-21,892578	-22,033627	0	-0,12702495	-0,085654669	-0,082891345	-0,087567329	-0,086505324	-0,03260928	-0,013201353	-0,013063055	-0,010347336
41613	41,834961	-22,081835	-22,20594	0	-0,12781173	-0,086298972	-0,083556503	-0,088213861	-0,087126553	-0,032707524	-0,013369719	-0,013131667	-0,010440551
41613	41,93457	-22,271093	-22,428183	0	-0,12841356	-0,086913846	-0,084213063	-0,088803709	-0,087724775	-0,032816902	-0,013442906	-0,013396151	-0,010589302
41613	42,03418	-22,460352	-22,617058	0	-0,12904927	-0,087509871	-0,084858887	-0,089412212	-0,088258505	-0,032891009	-0,013622705	-0,013472114	-0,010672015
41613	42,133789	-22,649609	-22,738478	0	-0,13000332	-0,088178918	-0,085545823	-0,090094924	-0,088896006	-0,03289577	-0,013684983	-0,013569482	-0,010739179
41613	42,233398	-22,838867	-22,923138	0	-0,13107657	-0,088699542	-0,086110547	-0,090592504	-0,089395583	-0,032968871	-0,013785138	-0,013608605	-0,01088436
41613	42,333008	-23,028124	-23,149134	0	-0,13194847	-0,089275718	-0,086703323	-0,091138363	-0,08998546	-0,033084936	-0,013916629	-0,013716366	-0,010954917
41613	42,432617	-23,217382	-23,286905	0	-0,13250914	-0,089944161	-0,087399185	-0,09181577	-0,090617537	-0,033153955	-0,01404534	-0,013875887	-0,011021543
41613	42,532227	-23,406641	-23,473679	0	-0,13338067	-0,090494871	-0,087981082	-0,092340887	-0,091162652	-0,033239022	-0,014099685	-0,014000624	-0,011137334
41613	42,631836	-23,595898	-23,624365	0	-0,13387334	-0,091072276	-0,088584058	-0,092928231	-0,091704547	-0,033302601	-0,014213716	-0,014070585	-0,01124505
41613	42,731445	-23,785156	-23,828115	0	-0,13483408	-0,091629602	-0,089175455	-0,093473196	-0,092240155	-0,033404849	-0,014383127	-0,014177915	-0,011391955
41613	42,831055	-23,974413	-24,136839	0	-0,13604257	-0,092366591	-0,089968719	-0,094193697	-0,09293735	-0,033480905	-0,01448509	-0,01437759	-0,01164693
41613	42,930664	-24,163671	-24,229088	0	-0,13683122	-0,09295857	-0,090569615	-0,094877779	-0,093428314	-0,033554368	-0,01456992	-0,014500711	-0,011658594
41613	43,030273	-24,35293	-24,422899	0	-0,13753884	-0,093417965	-0,091094255	-0,095256686	-0,093902946	-0,03366359	-0,014754024	-0,014581028	-0,011815364
41613	43,129883	-24,542187	-24,675154	0	-0,13851635	-0,094078198	-0,091786422	-0,095918298	-0,094529867	-0,033724166	-0,014898431	-0,014690835	-0,011949788
41613	43,229492	-24,731445	-24,963713	0	-0,13979524	-0,094932564	-0,092737101	-0,096716642	-0,095343947	-0,033813972	-0,01506823	-0,014876306	-0,012130742
41613	43,329102	-24,920702	-25,107988	0	-0,14027265	-0,095531411	-0,093372069	-0,097337008	-0,095885158	-0,033959709	-0,015129837	-0,015004188	-0,012223086
41613	43,428711	-25,109961	-25,365458	0	-0,14154631	-0,096219152	-0,094090939	-0,098016262	-0,096550256	-0,034032933	-0,015388812	-0,015123852	-0,012412609
41613	43,52832	-25,299219	-25,516701	0	-0,14217031	-0,096694082	-0,094638944	-0,098422766	-0,097020537	-0,034103211	-0,015459233	-0,015267976	-0,012576305
41613	43,62793	-25,488476	-25,705099	0	-0,14294758	-0,097328193	-0,095329359	-0,099012375	-0,097642839	-0,034200486	-0,015602383	-0,015405342	-0,012632512
41613	43,727539	-25,677734	-25,824366	0	-0,14378038	-0,097836114	-0,095809981	-0,099611163	-0,098087192	-0,034238279	-0,015708936	-0,015433107	-0,012705592
41613	43,827148	-25,866991	-25,99115	0	-0,14447477	-0,098272227	-0,096290052	-0,10001886	-0,098507762	-0,034263425	-0,015732801	-0,015523531	-0,012804389
41613	43,926758	-26,05625	-26,160107	0	-0,14493111	-0,098706596	-0,096767962	-0,10041451	-0,098937303	-0,034346838	-0,015868405	-0,015603527	-0,012896844
41613	44,026367	-26,245508	-26,328623	0	-0,14570169	-0,099316739	-0,097405463	-0,10102588	-0,099518865	-0,034393303	-0,015918126	-0,01574165	-0,012990758
41613	44,125977	-26,434765	-26,486853	0	-0,14620237	-0,099896803	-0,098024346	-0,10159975	-0,1000663	-0,034470219	-0,016065456	-0,015814707	-0,013093494
41613	44,225586	-26,624023	-26,724667	0	-0,14735274	-0,10044564	-0,098581128	-0,10210121	-0,10065457	-0,034552667	-0,016137039	-0,015961062	-0,013270269
41613	44,325195	-26,81328	-26,976816	0	-0,14818814	-0,10126169	-0,099433266	-0,10289216	-0,10145965	-0,034672569	-0,01629746	-0,016191255	-0,01337758
41613	44,424805	-27,002539	-27,117565	0	-0,14876835	-0,10179294	-0,10001754	-0,10342646	-0,10193482	-0,034735434	-0,016389972	-0,016293131	-0,013490631
41613	44,524414	-27,191797	-27,282034	0	-0,14949329	-0,10236368	-0,10059231	-0,10401571	-0,10248303	-0,034792017	-0,016498189	-0,016334582	-0,013574052
41613	44,624023	-27,381054	-27,451527	0	-0,15045851	-0,10288768	-0,10115463	-0,10449326	-0,10301515	-0,034883775	-0,016665446	-0,016435876	-0,01367051
41613	44,723633	-27,570313	-27,7225	0	-0,15156753	-0,10361867	-0,10192473	-0,10517848	-0,10375279	-0,034957923	-0,016763341	-0,016552407	-0,013849741
41613	44,823242	-27,759569	-27,901855	0	-0,15247893	-0,10420309	-0,10253967	-0,1057632	-0,1043064	-0,035060711	-0,016941454	-0,016686313	-0,014008662
41613	44,922852	-27,948828	-28,069277	0	-0,15300941	-0,1047591	-0,10315997	-0,10631174	-0,10480559	-0,03510106	-0,017027166	-0,016774602	-0,014125209
41613	45,022461	-28,138086	-28,227295	0	-0,15391558	-0,10523979	-0,10367664	-0,10679072	-0,105252	-0,035259109	-0,017195843	-0,016954932	-0,014216213
41613	45,12207	-28,327343	-28,440149	0	-0,15479979	-0,1057684	-0,10422318	-0,10726535	-0,10581669	-0,0353067	-0,017312732	-0,016991723	-0,014407848
41613	45,22168	-28,516602	-28,648359	0	-0,15531965	-0,10635711	-0,10487483	-0,1078425	-0,10635397	-0,035397619	-0,017453296	-0,017079663	-0,014521501
41613	45,321289	-28,705858	-28,808617	0	-0,15600306	-0,10686688	-0,10540615	-0,10836202	-0,10683247	-0,035482902	-0,017575383	-0,017276317	-0,014647608
41613	45,420898	-28,895117	-28,995901	0	-0,15664436	-0,10742471	-0,10600004	-0,10892338	-0,10735071	-0,035547517	-0,017636474	-0,0173834	-0,014764262
41613	45,520508	-29,084375	-29,186228	0	-0,15803707	-0,10797267	-0,10660169	-0,10946876	-0,10784757	-0,035582803	-0,017792484	-0,01739794	-0,014925174
41613	45,620117	-29,273632	-29,371172	0	-0,15854332	-0,10854705	-0,10719135	-0,11005807	-0,10839173	-0,035713881	-0,017931174	-0,017600369	-0,015036857
41613	45,719727	-29,462891	-29,556112	0	-0,15915856	-0,10905878	-0,1077453	-0,11058217	-0,10884884	-0,035760332	-0,017989993	-0,01774748	-0,015155068
41613	45,819336	-29,652147	-29,790033	0	-0,160099	-0,10964684	-0,10837637	-0,1112085	-0,10935566	-0,035897069	-0,018191364	-0,01783058	-0,015356965
41613	45,918945	-29,841406	-29,928072	0	-0,16080029	-0,11018342	-0,10897372	-0,11172295	-0,1098536	-0,035906389	-0,018235454	-0,017921649	-0,015396897
41613	46,018555	-30,030664	-30,139984	0	-0,16141571	-0,11068172	-0,10951781	-0,11219865	-0,1103287	-0,036012169	-0,01844112	-0,017958831	-0,015596827
41613	46,118164	-30,219921	-30,34506	0	-0,16203466	-0,11128376	-0,11018598	-0,11284554	-0,11081974	-0,036081158	-0,018504316	-0,018113118	-0,015713017
