Datum : 	05.12.2013
Durchmesser :	69,3
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg Sollwert	Ch 1 Weg	Ch 1 W2TK Mittel	W2TK 7733	W2TK 7734	W2TK 7737	Ch 1 MTS Aufnehmer Mittel	1944 A	1944 B	2157
41613	30,713867	-6,1878905	-6,5887532	0	-0,03435351	-0,018417276	-0,015515437	-0,026594162	-0,013142228	-0,026231468	-0,0044897571	-0,0027308092	-0,0026918203
41613	30,813477	-6,3771482	-6,835391	0	-0,035669841	-0,019262409	-0,016370462	-0,027667165	-0,013749599	-0,026397564	-0,0047532674	-0,0029645152	-0,0027855933
41613	30,913086	-6,5664063	-7,0589499	0	-0,037347525	-0,020049049	-0,017077722	-0,02868104	-0,014388382	-0,026515728	-0,0048609152	-0,0030822866	-0,0028946102
41613	31,012695	-6,7556639	-7,1857309	0	-0,037655979	-0,0205018	-0,017590845	-0,0291996	-0,014714956	-0,026549971	-0,0049646571	-0,0031482801	-0,0029839575
41613	31,112305	-6,944922	-7,323277	0	-0,038559828	-0,020952191	-0,017964622	-0,029824257	-0,015067697	-0,026584513	-0,0050374474	-0,003171213	-0,003017664
41613	31,211914	-7,1341796	-7,4496055	0	-0,039872061	-0,021337254	-0,018297203	-0,030340195	-0,015374362	-0,026619004	-0,0051554814	-0,0032494068	-0,0030723512
41613	31,311523	-7,3234372	-7,4568734	0	-0,04000701	-0,021511784	-0,01851359	-0,030507803	-0,015513957	-0,02667702	-0,0052187685	-0,0033014864	-0,0030850321
41613	31,411133	-7,5126953	-7,6451497	0	-0,040566735	-0,021896174	-0,018767746	-0,031039834	-0,015880942	-0,026701534	-0,0052524377	-0,0033486523	-0,0031255782
41613	31,510742	-7,7019529	-7,7338991	0	-0,041340757	-0,022238901	-0,019095276	-0,03142786	-0,016193569	-0,026764888	-0,0053474512	-0,0034581199	-0,00320068
41613	31,610352	-7,891211	-7,8762116	0	-0,042180344	-0,022579318	-0,019341011	-0,03187716	-0,016519785	-0,026802262	-0,0054512508	-0,0034947619	-0,0032712817
41613	31,709961	-8,0804691	-8,0062246	0	-0,042746495	-0,022987403	-0,019658918	-0,032364011	-0,016939282	-0,026850997	-0,005580429	-0,0035360903	-0,0033652633
41613	31,80957	-8,2697268	-8,1288033	0	-0,043448806	-0,023324708	-0,01998001	-0,032779694	-0,017214417	-0,026947711	-0,0056484509	-0,0036059283	-0,0033895075
41613	31,90918	-8,4589844	-8,2679634	0	-0,043565966	-0,023710689	-0,020287992	-0,033244729	-0,017599344	-0,026979098	-0,0057310387	-0,0036551096	-0,0034742206
41613	32,008789	-8,648242	-8,3848219	0	-0,044248067	-0,024003156	-0,020571137	-0,033603907	-0,017834425	-0,027022012	-0,0058489032	-0,0037134029	-0,0035773814
41613	32,108398	-8,8374996	-8,5870657	0	-0,045690872	-0,024526665	-0,020999342	-0,03424716	-0,018333495	-0,027104817	-0,0060042441	-0,0038299486	-0,0036333799
41613	32,208008	-9,0267572	-8,822794	0	-0,046616048	-0,025135975	-0,021538025	-0,035039544	-0,018830359	-0,027257515	-0,0061660223	-0,0040124319	-0,0037594885
41613	32,307617	-9,2160158	-9,0471001	0	-0,047526322	-0,025746014	-0,022140639	-0,03576076	-0,019336641	-0,027275329	-0,0063416921	-0,0041028112	-0,0039218515
41613	32,407227	-9,4052734	-9,2165699	0	-0,048467144	-0,026255686	-0,022579128	-0,036405087	-0,019782841	-0,02737686	-0,0064099636	-0,0042572618	-0,00400123
41613	32,506836	-9,5945311	-9,4354944	0	-0,049692206	-0,026810888	-0,023142409	-0,036998272	-0,020291984	-0,027504532	-0,0066664126	-0,0043600462	-0,0041271299
41613	32,606445	-9,7837887	-9,7516575	0	-0,051012076	-0,027631309	-0,023831626	-0,0379318	-0,021130502	-0,027607102	-0,0067972112	-0,0045664422	-0,0042261183
41613	32,706055	-9,9730463	-10,055223	0	-0,052131712	-0,028480601	-0,024715038	-0,038910627	-0,021816134	-0,0277465	-0,0070332177	-0,004658848	-0,0044244081
41613	32,805664	-10,162305	-10,229299	0	-0,053232908	-0,029084915	-0,025364261	-0,039561987	-0,022328496	-0,027813418	-0,007182993	-0,0047242269	-0,0045566708
41613	32,905273	-10,351563	-10,387743	0	-0,053712726	-0,029581098	-0,025830055	-0,040136933	-0,022776306	-0,027876189	-0,0072541945	-0,0048881136	-0,0046340078
41613	33,004883	-10,54082	-10,539077	0	-0,054790452	-0,029951988	-0,026194328	-0,040537834	-0,023123801	-0,027928542	-0,0073768403	-0,0049245432	-0,0047131777
41613	33,104492	-10,730078	-10,75422	0	-0,05564224	-0,030477835	-0,026667157	-0,041106224	-0,023660123	-0,027985444	-0,0075080842	-0,0050615594	-0,0048362166
41613	33,204102	-10,919335	-11,018944	0	-0,056715868	-0,031220917	-0,027365636	-0,041920066	-0,024377048	-0,028136479	-0,0077357236	-0,0051938929	-0,0049601346
41613	33,303711	-11,108594	-11,229115	0	-0,057565048	-0,031812761	-0,027970295	-0,042558908	-0,024909079	-0,028247781	-0,0078872237	-0,0053822435	-0,0050743967
41613	33,40332	-11,297852	-11,534173	0	-0,059122406	-0,032630328	-0,028722299	-0,043414116	-0,025754571	-0,028365077	-0,008093264	-0,0055106506	-0,0052005351
41613	33,50293	-11,487109	-11,719812	0	-0,060131215	-0,033216819	-0,029350592	-0,043992519	-0,026307344	-0,028443465	-0,0082058273	-0,0055995248	-0,0053498
41613	33,602539	-11,676367	-11,933326	0	-0,061225146	-0,033845633	-0,02996734	-0,044630766	-0,026938796	-0,028554741	-0,0083809905	-0,0057375506	-0,005444929
41613	33,702148	-11,865624	-12,133552	0	-0,061939284	-0,034304634	-0,030483771	-0,045167804	-0,02726233	-0,028625486	-0,0084481332	-0,005859077	-0,0055624545
41613	33,801758	-12,054883	-12,369576	0	-0,062622689	-0,03491541	-0,031066898	-0,045783043	-0,027896285	-0,028723294	-0,0086242575	-0,0060260035	-0,0057239383
41613	33,901367	-12,244141	-12,493158	0	-0,063681789	-0,035416767	-0,031575754	-0,046264172	-0,028410375	-0,028785266	-0,0087655988	-0,0061432123	-0,0057486743
41613	34,000977	-12,433398	-12,717072	0	-0,064517371	-0,035924513	-0,032094531	-0,046813369	-0,028865635	-0,028879901	-0,0088773966	-0,0062703378	-0,0059245378
41613	34,100586	-12,622656	-12,956544	0	-0,065056793	-0,036554519	-0,032697685	-0,047489405	-0,029476464	-0,029012108	-0,0091048777	-0,0063922927	-0,0060490668
41613	34,200195	-12,811913	-13,097817	0	-0,066003203	-0,0370511	-0,033257779	-0,047966957	-0,029928565	-0,029029468	-0,009102568	-0,0064501464	-0,0060621351
41613	34,299805	-13,001172	-13,406814	0	-0,067261979	-0,03770579	-0,033876389	-0,048631191	-0,030609787	-0,029174982	-0,0093249269	-0,0066729225	-0,0062986314
41613	34,399414	-13,19043	-13,540507	0	-0,068042241	-0,038319942	-0,034573305	-0,049248219	-0,031138301	-0,029219754	-0,0094561335	-0,006681174	-0,0062941164
41613	34,499023	-13,379687	-13,684381	0	-0,068452768	-0,038671337	-0,034983046	-0,049577832	-0,031453133	-0,029275918	-0,009505339	-0,0068183243	-0,0064229518
41613	34,598633	-13,568945	-14,074183	0	-0,070024095	-0,03953331	-0,03572176	-0,050500631	-0,032377541	-0,029454567	-0,0097881518	-0,0071070455	-0,0066347122
41613	34,698242	-13,758203	-14,26135	0	-0,070658326	-0,040150639	-0,036430642	-0,051087379	-0,032933891	-0,02951037	-0,0098282881	-0,0071241856	-0,0067681223
41613	34,797852	-13,947461	-14,457302	0	-0,071324594	-0,040671382	-0,036971912	-0,051605225	-0,033437014	-0,029598743	-0,010005477	-0,007280387	-0,0069097728
41613	34,897461	-14,136719	-14,611802	0	-0,072121993	-0,041153777	-0,037457913	-0,05211544	-0,033887982	-0,029624533	-0,010096719	-0,0073552579	-0,0069719553
41613	34,99707	-14,325976	-14,717233	0	-0,072939508	-0,041512351	-0,0378365	-0,052449346	-0,034251213	-0,029682007	-0,01014476	-0,0074489303	-0,0070461482
41613	35,09668	-14,515234	-14,901226	0	-0,073252805	-0,041900024	-0,038210999	-0,052861214	-0,034627855	-0,029825062	-0,010310312	-0,0075322092	-0,0071654767
41613	35,196289	-14,704492	-15,118228	0	-0,074330159	-0,042400714	-0,038690142	-0,053406119	-0,035105884	-0,029905552	-0,01048898	-0,0076662228	-0,0072883815
41613	35,295898	-14,89375	-15,326045	0	-0,074978918	-0,042974584	-0,039282653	-0,053980589	-0,035660505	-0,030000433	-0,010633118	-0,0078064762	-0,0074119568
41613	35,395508	-15,083008	-15,286254	0	-0,074710883	-0,043110397	-0,039507821	-0,054076552	-0,035746813	-0,03000151	-0,010641316	-0,0077798367	-0,0073996037
41613	35,495117	-15,272265	-15,52739	0	-0,076125748	-0,043515716	-0,039838657	-0,054582953	-0,036125541	-0,030039538	-0,010695277	-0,0079137795	-0,0075688958
41613	35,594727	-15,461523	-15,838165	0	-0,077002496	-0,044182502	-0,040476453	-0,055267096	-0,036803961	-0,030171264	-0,010930154	-0,0080916844	-0,0077071041
41613	35,694336	-15,650781	-16,037081	0	-0,078428909	-0,044763234	-0,041105889	-0,055788994	-0,037394822	-0,030261731	-0,011076774	-0,0081982724	-0,0078307241
41613	35,793945	-15,840039	-16,354799	0	-0,078486651	-0,045487594	-0,041835159	-0,056528687	-0,038098931	-0,030371526	-0,011248872	-0,008357022	-0,0080606341
41613	35,893555	-16,029297	-16,560026	0	-0,079683773	-0,046034846	-0,042383708	-0,057087064	-0,038633764	-0,030478289	-0,011355423	-0,0084919333	-0,0081846565
41613	35,993164	-16,218554	-16,695471	0	-0,080461986	-0,046499144	-0,042910784	-0,05754292	-0,039043725	-0,030544883	-0,011500633	-0,0085810162	-0,0082734376
41613	36,092773	-16,407812	-16,856604	0	-0,080953911	-0,046940543	-0,04332744	-0,057988644	-0,039505541	-0,030611007	-0,011591638	-0,0086477175	-0,0083646774
41613	36,192383	-16,597071	-17,054184	0	-0,081753545	-0,047474001	-0,043854937	-0,058559537	-0,040007532	-0,030652147	-0,01172054	-0,00877022	-0,0084925741
41613	36,291992	-16,786327	-17,202549	0	-0,082840957	-0,047894087	-0,044292524	-0,058975935	-0,040413797	-0,030754294	-0,011802832	-0,0089117549	-0,0085639507
41613	36,391602	-16,975586	-17,3064	0	-0,083311275	-0,04824347	-0,04467418	-0,059283495	-0,040772736	-0,03076743	-0,01183348	-0,0089585446	-0,0085953772
41613	36,491211	-17,164843	-17,506765	0	-0,083825178	-0,048675403	-0,045094144	-0,059767008	-0,041165054	-0,030859929	-0,012047975	-0,0090035051	-0,0087566078
41613	36,59082	-17,354101	-17,625978	0	-0,084345043	-0,049026106	-0,045458421	-0,060081124	-0,041538775	-0,030892171	-0,012028794	-0,0090868697	-0,0088587701
41613	36,69043	-17,54336	-17,780394	0	-0,08480344	-0,049354337	-0,045809161	-0,060471773	-0,041782081	-0,030954581	-0,012196436	-0,0091793053	-0,0088937283
41613	36,790039	-17,732616	-18,090597	0	-0,085890666	-0,05002743	-0,046422902	-0,061165929	-0,042493463	-0,031099742	-0,012367208	-0,0093415156	-0,0091265142
41613	36,889648	-17,921875	-18,440601	0	-0,087355264	-0,050878894	-0,047268607	-0,062038898	-0,043329179	-0,031239167	-0,012589934	-0,0096042827	-0,0093278438
41613	36,989258	-18,111132	-18,730585	0	-0,088220835	-0,051599216	-0,048056755	-0,062734127	-0,044006765	-0,03135426	-0,012782498	-0,0097530931	-0,009498015
41613	37,088867	-18,30039	-18,913534	0	-0,088887475	-0,052182239	-0,048728593	-0,063243866	-0,044574261	-0,031398714	-0,012868646	-0,0098547153	-0,0096289963
41613	37,188477	-18,489649	-19,038193	0	-0,089394115	-0,052573588	-0,049143866	-0,063648343	-0,044928551	-0,031457283	-0,012939014	-0,0099245422	-0,0096929818
41613	37,288086	-18,678905	-19,126688	0	-0,089941919	-0,05286821	-0,049483363	-0,063932657	-0,045188606	-0,031499542	-0,013009226	-0,0099899061	-0,0097409636
41613	37,387695	-18,868164	-19,240005	0	-0,090572052	-0,053145416	-0,049732946	-0,06423378	-0,045469522	-0,031541221	-0,013053822	-0,010099728	-0,0098171979
41613	37,487305	-19,057421	-19,440207	0	-0,091131032	-0,053612441	-0,050181419	-0,064730287	-0,045925617	-0,031602975	-0,013200487	-0,01014578	-0,0099185109
41613	37,586914	-19,246679	-19,575205	0	-0,091690011	-0,053945683	-0,050546896	-0,065033436	-0,046256721	-0,031664144	-0,013276168	-0,010249689	-0,0099971741
41613	37,686523	-19,435938	-19,820427	0	-0,092324242	-0,054422338	-0,050979372	-0,065569162	-0,046718478	-0,031761155	-0,013425932	-0,010331817	-0,010182723
41613	37,786133	-19,625195	-20,090649	0	-0,093443319	-0,055090662	-0,051633283	-0,066254735	-0,047383964	-0,031863447	-0,013578176	-0,010506734	-0,010329142
41613	37,885742	-19,814453	-20,205057	0	-0,09356048	-0,055478197	-0,052135766	-0,066566586	-0,047732234	-0,031932574	-0,013657546	-0,010578346	-0,010410771
41613	37,985352	-20,00371	-20,375042	0	-0,094787963	-0,055929106	-0,052570224	-0,067063332	-0,048153758	-0,031983808	-0,013822774	-0,010682598	-0,010560542
41613	38,084961	-20,192968	-20,553024	0	-0,095080025	-0,056314409	-0,053017732	-0,067389369	-0,048536122	-0,032004647	-0,01390664	-0,010747481	-0,010639191
41613	38,18457	-20,382227	-20,691759	0	-0,095753372	-0,056675039	-0,053379241	-0,067779064	-0,048866808	-0,032124676	-0,014045329	-0,010841388	-0,010747224
41613	38,28418	-20,571484	-20,805332	0	-0,096454471	-0,056982517	-0,053726677	-0,068075299	-0,049145579	-0,032132119	-0,014053652	-0,010889139	-0,010810405
41613	38,383789	-20,760742	-21,022512	0	-0,097267516	-0,057459611	-0,054153677	-0,068585992	-0,049639165	-0,032187153	-0,014172405	-0,010968968	-0,010958493
41613	38,483398	-20,949999	-21,214512	0	-0,097749382	-0,057881426	-0,054618929	-0,068984032	-0,050041318	-0,032359369	-0,01433308	-0,011187337	-0,011075571
41613	38,583008	-21,139257	-21,434816	0	-0,098761171	-0,058437258	-0,055186961	-0,069506049	-0,050618768	-0,032400575	-0,014459326	-0,011207294	-0,011244267
41613	38,682617	-21,328516	-21,495216	0	-0,099101104	-0,058754161	-0,055569157	-0,069790602	-0,050902724	-0,032465853	-0,014524521	-0,011361122	-0,011340767
41613	38,782227	-21,517773	-21,589041	0	-0,099052116	-0,058959559	-0,055836003	-0,069980621	-0,051062047	-0,0325117	-0,01461498	-0,011402331	-0,011356473
41613	38,881836	-21,707031	-21,791132	0	-0,1005508	-0,059362948	-0,056152165	-0,070459723	-0,051476955	-0,032573197	-0,01466674	-0,011513237	-0,011481777
41613	38,981445	-21,896288	-22,047514	0	-0,10097139	-0,059939668	-0,056694578	-0,071077585	-0,052046835	-0,032663677	-0,014916322	-0,011610128	-0,011625811
41613	39,081055	-22,085546	-22,134424	0	-0,10146722	-0,060277365	-0,057129037	-0,071343184	-0,052359879	-0,032662857	-0,014869893	-0,01165694	-0,011687085
41613	39,180664	-22,274805	-22,406109	0	-0,10250565	-0,060818385	-0,05761949	-0,071929812	-0,052905858	-0,032810073	-0,015021275	-0,011905905	-0,011800885
41613	39,280273	-22,464062	-22,846506	0	-0,10369625	-0,061796494	-0,058586437	-0,072887421	-0,05391562	-0,032926638	-0,015274446	-0,01206914	-0,012069747
41613	39,379883	-22,65332	-23,064976	0	-0,10461733	-0,062390942	-0,05927866	-0,073454618	-0,054439545	-0,033085018	-0,015506132	-0,012205102	-0,012261584
41613	39,479492	-22,842577	-23,07357	0	-0,10511521	-0,062600151	-0,05963289	-0,073550105	-0,054617465	-0,033109426	-0,015521239	-0,012259632	-0,012226164
41613	39,579102	-23,031836	-23,111145	0	-0,10508914	-0,062721401	-0,059771698	-0,073684573	-0,054707944	-0,033094987	-0,015522148	-0,012245536	-0,012258515
41613	39,678711	-23,221094	-23,367712	0	-0,10580216	-0,063221537	-0,060168508	-0,074257374	-0,055238724	-0,033164337	-0,015613131	-0,012359973	-0,012468442
41613	39,77832	-23,410351	-23,574785	0	-0,10698121	-0,06366539	-0,06062131	-0,074709654	-0,055665195	-0,033234596	-0,015752072	-0,012536276	-0,012511745
41613	39,87793	-23,599609	-23,883539	0	-0,10765977	-0,064331755	-0,06127841	-0,075380921	-0,056335926	-0,033387642	-0,015992276	-0,012667391	-0,012702793
41613	39,977539	-23,788866	-23,979307	0	-0,10818839	-0,064690672	-0,061738491	-0,075675368	-0,056658149	-0,033401143	-0,016004246	-0,012706216	-0,012754336
41613	40,077148	-23,978125	-24,119518	0	-0,10916982	-0,064989343	-0,062038716	-0,075961232	-0,056968093	-0,0334148	-0,016033476	-0,012795817	-0,012866214
41613	40,176758	-24,167383	-24,371132	0	-0,10942575	-0,065495193	-0,062540293	-0,076501727	-0,057443559	-0,033647101	-0,016235139	-0,01303684	-0,013020098
41613	40,276367	-24,35664	-24,5937	0	-0,11010002	-0,066006899	-0,063035913	-0,076949	-0,058035791	-0,033697776	-0,016369093	-0,013115786	-0,013190106
41613	40,375977	-24,545898	-24,67609	0	-0,11071786	-0,066301376	-0,063459486	-0,077204823	-0,058239818	-0,033739928	-0,016487282	-0,013163973	-0,013256371
41613	40,475586	-24,735155	-24,885595	0	-0,1111865	-0,066741765	-0,063844629	-0,077662945	-0,058717728	-0,033806838	-0,016604245	-0,013289377	-0,013358995
41613	40,575195	-24,924414	-25,168737	0	-0,11175983	-0,067288652	-0,064362809	-0,078243017	-0,05926013	-0,033922564	-0,016784688	-0,013470635	-0,013566852
41613	40,674805	-25,113672	-25,400543	0	-0,11305958	-0,06778165	-0,064907387	-0,078757167	-0,059680402	-0,033956788	-0,016899806	-0,013554137	-0,013707325
41613	40,774414	-25,302929	-25,589363	0	-0,11377782	-0,068249144	-0,065405175	-0,079170227	-0,060172021	-0,034084275	-0,017070096	-0,013710551	-0,013840914
41613	40,874023	-25,492188	-25,878357	0	-0,11463929	-0,068890311	-0,066054277	-0,079812527	-0,060804129	-0,034166649	-0,017191118	-0,013862915	-0,014031485
41613	40,973633	-25,681444	-26,084848	0	-0,11501759	-0,069409259	-0,066624776	-0,080310225	-0,061292768	-0,034236774	-0,017283596	-0,013938181	-0,014154404
41613	41,073242	-25,870703	-26,261152	0	-0,11600964	-0,069842115	-0,067095019	-0,080708146	-0,061723173	-0,034348488	-0,017459013	-0,014028303	-0,014283404
41613	41,172852	-26,059961	-26,396063	0	-0,11621024	-0,070214599	-0,067508064	-0,081081629	-0,062054098	-0,034369465	-0,017472308	-0,014041867	-0,014333814
41613	41,272461	-26,249218	-26,520668	0	-0,11693332	-0,070535272	-0,067876548	-0,081382275	-0,062346995	-0,034457073	-0,017606741	-0,014244728	-0,014432818
41613	41,37207	-26,438477	-26,718132	0	-0,11785869	-0,070980452	-0,068280518	-0,081860423	-0,062800407	-0,034517381	-0,017727423	-0,014348891	-0,014600769
41613	41,47168	-26,627733	-26,901144	0	-0,11790711	-0,07141836	-0,0687593	-0,082271099	-0,063224673	-0,034570761	-0,017814774	-0,014362209	-0,014665827
41613	41,571289	-26,816992	-27,120319	0	-0,11874475	-0,07190939	-0,069289565	-0,082756519	-0,063682079	-0,034643605	-0,017935079	-0,014545739	-0,01479128
41613	41,670898	-27,00625	-27,191565	0	-0,11933632	-0,072211355	-0,069640726	-0,083019614	-0,063973725	-0,03470473	-0,017997477	-0,014547769	-0,014899358
41613	41,770508	-27,195507	-27,302315	0	-0,11980031	-0,072446883	-0,069889896	-0,08326447	-0,064186275	-0,034712549	-0,017994348	-0,014683682	-0,014934003
41613	41,870117	-27,384766	-27,507763	0	-0,12058988	-0,072847664	-0,070298433	-0,08365643	-0,06458813	-0,034886058	-0,018168472	-0,0148222	-0,015067548
41613	41,969727	-27,574022	-27,692556	0	-0,1211388	-0,073262364	-0,070736378	-0,084069014	-0,064981699	-0,034894966	-0,018279267	-0,014918096	-0,015129596
41613	42,069336	-27,763281	-27,881292	0	-0,12177024	-0,073718242	-0,071151711	-0,084539056	-0,06546396	-0,034948662	-0,018329229	-0,015004497	-0,015299752
41613	42,168945	-27,952539	-28,069441	0	-0,1224922	-0,074162662	-0,071614258	-0,084950566	-0,065923154	-0,035073657	-0,018506337	-0,015122566	-0,015468091
41613	42,268555	-28,141796	-28,269588	0	-0,12294482	-0,074564375	-0,07201618	-0,085379958	-0,066296995	-0,03510515	-0,018618919	-0,015232868	-0,015482515
41613	42,368164	-28,331055	-28,544458	0	-0,12404826	-0,075184256	-0,072653018	-0,086003542	-0,0668962	-0,035250418	-0,018764587	-0,01541318	-0,01570563
41613	42,467773	-28,520311	-28,800087	0	-0,12478624	-0,075742766	-0,073220447	-0,086541653	-0,067466199	-0,035322029	-0,01891719	-0,015496917	-0,015869558
41613	42,567383	-28,70957	-29,090374	0	-0,12577194	-0,076407194	-0,073914357	-0,087186813	-0,06812042	-0,035420269	-0,01907482	-0,015712012	-0,01601699
41613	42,666992	-28,898829	-29,141546	0	-0,12622905	-0,076712079	-0,074337088	-0,087416172	-0,068382978	-0,035433948	-0,019085122	-0,015671458	-0,016103193
41613	42,766602	-29,088085	-29,349169	0	-0,12643394	-0,077078238	-0,074720427	-0,087797999	-0,068716288	-0,035459884	-0,019134719	-0,015804671	-0,016193911
41613	42,866211	-29,277344	-29,581188	0	-0,12767109	-0,077597298	-0,07520967	-0,088326693	-0,069255531	-0,035594583	-0,019342937	-0,015945222	-0,01632838
41613	42,96582	-29,4666	-29,693935	0	-0,12828521	-0,077978946	-0,075662956	-0,088665843	-0,069608033	-0,035651617	-0,019426357	-0,016053665	-0,016395718
41613	43,06543	-29,655859	-29,840599	0	-0,12838301	-0,078334145	-0,076090559	-0,088966846	-0,069945037	-0,03568045	-0,019480489	-0,016101394	-0,016557142
41613	43,165039	-29,845118	-29,862352	0	-0,12862757	-0,078492425	-0,076307967	-0,089086056	-0,070083261	-0,035684414	-0,019533357	-0,016124438	-0,016503632
41613	43,264648	-30,034374	-29,950775	0	-0,12893918	-0,078653336	-0,076472938	-0,089258075	-0,070228994	-0,035738189	-0,019588187	-0,016229406	-0,016573608
41613	43,364258	-30,223633	-30,271749	0	-0,1299385	-0,079205409	-0,076924957	-0,089910865	-0,070780396	-0,035838403	-0,019771723	-0,016357638	-0,01676774
