Datum : 	15.05.2014
Durchmesser :	69,4
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
d	s	kN	kN	mm	mm	mm	mm
41774	30,955078	-1	-0,98650718	2,7461555	-0,2660194	-0,086535275	-0,16354868
41774	31,455078	-1	-0,99461526	2,7460258	-0,26605731	-0,086591013	-0,16350485
41774	31,955078	-1	-1,0319836	2,745604	-0,26611879	-0,086595282	-0,16355571
41774	32,455078	-1	-1,0493193	2,7449536	-0,26603377	-0,08664237	-0,16353306
41774	32,955078	-1	-1,0067075	2,7452424	-0,26604524	-0,086500175	-0,16355138
41774	33,455078	-1	-0,87890029	2,7472696	-0,26588744	-0,086454965	-0,1634353
41774	33,955078	-1	-1,1448655	2,7439866	-0,2662167	-0,086702153	-0,16358055
41774	34,455078	-1	-0,97940117	2,7457352	-0,26597989	-0,086467996	-0,1635057
41774	34,955078	-1	-1,0229163	2,745362	-0,26600745	-0,086586043	-0,163505
41774	35,455078	-1	-1,0108278	2,7457368	-0,2660557	-0,086551711	-0,16354421
41774	35,955078	-1	-0,95991421	2,7465868	-0,26599199	-0,086473122	-0,16342437
41774	36,455078	-1	-1,0420904	2,7457066	-0,26607639	-0,086554661	-0,16360576
41774	36,955078	-1	-1,0954366	2,7452745	-0,26616222	-0,08663018	-0,16358761
41774	37,455078	-1	-1,0171365	2,7454798	-0,26603815	-0,086502552	-0,16366622
41774	37,955078	-1	-1,0563284	2,7452083	-0,26595867	-0,086526141	-0,16358747
41774	38,455078	-1	-1,0028054	2,7458827	-0,26599443	-0,086482354	-0,1635157
41774	38,955078	-1	-0,99055469	2,7458661	-0,26593062	-0,086583942	-0,16355613
41774	39,455078	-1	-0,95305032	2,7459741	-0,26591665	-0,086471274	-0,16356954
41774	39,955078	-1	-0,95738655	2,7463846	-0,26600742	-0,086529344	-0,16348907
41774	40,455078	-1	-0,98152643	2,7459953	-0,26600406	-0,086469449	-0,16349684
41774	40,955078	-1,866504	-1,8731822	-0,0094350427	-0,0010810643	-0,00086261705	-0,00026251236
41774	41,455078	-2,816504	-2,8316193	-0,019530952	-0,0025343448	-0,0017817803	-0,00061461562
41774	41,955078	-3,7665038	-3,0891635	-0,02252087	-0,0028189719	-0,0020742565	-0,00068048108
41774	42,455078	-4,7165041	-4,9313679	-0,040816143	-0,0059927888	-0,0042946339	-0,0010748338
41774	42,955078	-5,6665039	-5,8500485	-0,048907101	-0,0075312108	-0,0052676015	-0,0014476711
41774	43,455078	-6,6165037	-6,8236666	-0,057303905	-0,0092091635	-0,0063083358	-0,0017162994
41774	43,955078	-7,566504	-7,4549618	-0,062681735	-0,010404635	-0,0071151741	-0,0018777782
41774	44,455078	-8,5165043	-8,789649	-0,071773306	-0,012373526	-0,0084203184	-0,0021366533
41774	44,955078	-9,4665041	-9,6444635	-0,078319386	-0,01376079	-0,009382315	-0,0024680989
41774	45,455078	-10,416504	-10,666067	-0,084225461	-0,015024034	-0,010375593	-0,0029832525
41774	45,955078	-11,366504	-11,588421	-0,090008974	-0,016258394	-0,011357173	-0,0035667531
41774	46,455078	-12,316504	-12,570682	-0,094947964	-0,017421704	-0,012246758	-0,004095274
41774	46,955078	-13,266503	-13,556653	-0,099933892	-0,018455401	-0,013194893	-0,0047667678
41774	47,455078	-14,216504	-14,439105	-0,10429956	-0,019417286	-0,014095265	-0,0054811211
41774	47,955078	-15,166504	-15,441463	-0,10933168	-0,020547517	-0,015111458	-0,0062137982
41774	48,455078	-16,116505	-16,214317	-0,11315979	-0,021367216	-0,015797	-0,0067065665
41774	48,955078	-17,066504	-17,304377	-0,1181405	-0,022421645	-0,016696688	-0,0075239036
41774	49,455078	-18,016504	-18,23288	-0,12212396	-0,023426335	-0,017607424	-0,0083233342
41774	49,955078	-18,966503	-19,172523	-0,12678243	-0,02432926	-0,01834869	-0,0090979133
41774	50,455078	-19,916504	-20,235643	-0,13062358	-0,025296317	-0,019340675	-0,0097566796
41774	50,955078	-20,866503	-21,079414	-0,13439879	-0,026193168	-0,020088088	-0,010507099
41774	51,455078	-21,816504	-22,015978	-0,13860688	-0,027108492	-0,020910796	-0,011251828
41774	51,955078	-22,766504	-22,911812	-0,14196597	-0,027900049	-0,021702435	-0,012027745
41774	52,455078	-23,716503	-23,825396	-0,14560483	-0,028770644	-0,022492636	-0,012819869
41774	52,955078	-24,666504	-24,892727	-0,1499664	-0,02975677	-0,023346294	-0,013482968
41774	53,455078	-25,616503	-25,875027	-0,15369691	-0,030614726	-0,024101157	-0,014297095
41774	53,955078	-26,566504	-26,831652	-0,15737191	-0,031594127	-0,024903063	-0,015118963
41774	54,455078	-27,516504	-27,724606	-0,16089492	-0,032322031	-0,025734078	-0,01588973
41774	54,955078	-28,466503	-28,589161	-0,16462877	-0,033070579	-0,02641191	-0,016557865
41774	55,455078	-29,416504	-29,460306	-0,16787201	-0,033891324	-0,027191233	-0,017307021
41774	55,955078	-30,366503	-30,634865	-0,17194226	-0,034895483	-0,0280932	-0,018196266
41774	56,455078	-31,316504	-31,468981	-0,17525032	-0,035645112	-0,02880175	-0,018970903
41774	56,955078	-32,266502	-32,453579	-0,17916895	-0,036501225	-0,02955116	-0,019657914
41774	57,455078	-33,216503	-33,323837	-0,18178299	-0,037333276	-0,030299272	-0,020424202
41774	57,955078	-34,166504	-34,382809	-0,1858931	-0,038250461	-0,031119492	-0,021326844
41774	58,455078	-35,116505	-35,42382	-0,18935911	-0,039166942	-0,031973008	-0,022114173
41774	58,955078	-36,066502	-36,235317	-0,19235536	-0,039887611	-0,032618623	-0,022790849
41774	59,455078	-37,016502	-37,171894	-0,19567162	-0,040706806	-0,033403691	-0,023471966
41774	59,955078	-37,966503	-38,142857	-0,19900352	-0,041537818	-0,034203906	-0,024361063
41774	60,455078	-38,916504	-39,223312	-0,20287856	-0,042401779	-0,034984116	-0,025222745
41774	60,955078	-39,866505	-40,083378	-0,20606741	-0,04317176	-0,035622578	-0,025924385
41774	61,455078	-40,816502	-40,970024	-0,2088286	-0,043919951	-0,036310639	-0,026548956
41774	61,955078	-41,766502	-42,021988	-0,21252483	-0,044866353	-0,037254822	-0,027343065
41774	62,455078	-42,716503	-42,988552	-0,2157405	-0,045615483	-0,037966382	-0,028260026
41774	62,955078	-43,666504	-43,847038	-0,21881089	-0,046368457	-0,038617391	-0,029014032
41774	63,455078	-44,616505	-44,52483	-0,22142269	-0,046940256	-0,039266963	-0,029585864
41774	63,955078	-45,566502	-45,804432	-0,22520274	-0,048013359	-0,040144365	-0,030474547
41774	64,455078	-46,516502	-46,574116	-0,22791661	-0,048714105	-0,0407294	-0,031252548
41774	64,955078	-47,466503	-47,660389	-0,23163147	-0,049592104	-0,041563865	-0,03200436
41774	65,455078	-47,326954	-47,46653	-0,23168512	-0,049593776	-0,041654203	-0,032102015
41774	65,955078	-46,826954	-46,922161	-0,23064204	-0,049369805	-0,041351441	-0,031815037
41774	66,455078	-46,326954	-46,464649	-0,2289921	-0,049113572	-0,041107487	-0,031513356
41774	66,955078	-45,826954	-45,927887	-0,22824146	-0,04876579	-0,040888209	-0,031173814
