Datum : 	27.8.2014
Durchmesser :	48,7
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
d	s	kN	kN	mm	mm	mm	mm
41878	132,15234	-1,4980469	-1,4335401	-0,0019609928	-0,00027827173	-0,00068166573	-0,00035031186
41878	132,65234	-1,9980469	-1,4194231	-0,0025570393	-0,00032831356	-0,00064666662	-0,00036983658
41878	133,15234	-2,4980469	-2,4657381	-0,011003017	-0,0010329634	-0,0023053091	-0,0012669433
41878	133,65234	-2,9980469	-3,1188149	-0,015303493	-0,0016744398	-0,0031542368	-0,0016594902
41878	134,15234	-3,4980469	-3,7294123	-0,021180511	-0,0021040142	-0,0039962963	-0,002343663
41878	134,65234	-3,9980469	-4,2045841	-0,022619963	-0,0025473237	-0,0046682158	-0,0027958676
41878	135,15234	-4,4980469	-4,690062	-0,025188923	-0,0029292628	-0,005281812	-0,0033685658
41878	135,65234	-4,9980469	-5,1430817	-0,02861619	-0,0033448674	-0,0058941576	-0,0037301667
41878	136,15234	-5,4980469	-5,5957136	-0,031864643	-0,0036295615	-0,0065414621	-0,0042437371
41878	136,65234	-5,9980469	-6,0643144	-0,033786893	-0,0040407293	-0,0070553133	-0,0047259107
41878	137,15234	-6,4980469	-6,5396056	-0,038477778	-0,0044058524	-0,0077549596	-0,0052217627
41878	137,65234	-6,9980469	-7,0052614	-0,041568279	-0,0048970543	-0,0083607184	-0,0057281191
41878	138,15234	-7,4980469	-7,5097504	-0,044223666	-0,0052663684	-0,0090173017	-0,0062293205
41878	138,65234	-7,9980469	-8,0179167	-0,047537684	-0,0057202019	-0,0097407056	-0,0068240296
41878	139,15234	-8,4980469	-8,5415363	-0,05004704	-0,006140817	-0,010317357	-0,0073245745
41878	139,65234	-8,9980469	-9,0509281	-0,052720308	-0,0066248626	-0,010955249	-0,0078916205
41878	140,15234	-9,4980469	-9,5667	-0,055864453	-0,0070958212	-0,011552637	-0,0084828138
41878	140,65234	-9,9980469	-10,048736	-0,05838871	-0,0075829364	-0,01219907	-0,0089631202
41878	141,15234	-10,498047	-10,529576	-0,061053038	-0,0079746507	-0,012822993	-0,0095516043
41878	141,65234	-10,998047	-10,996234	-0,06313324	-0,0084272586	-0,013345027	-0,010086284
41878	142,15234	-11,498047	-11,481456	-0,065532327	-0,0089152455	-0,014000198	-0,010593143
41878	142,65234	-11,998047	-11,972179	-0,068798661	-0,0093985312	-0,014580173	-0,011045043
41878	143,15234	-12,498047	-12,475466	-0,071027875	-0,0098385178	-0,015167808	-0,011593667
41878	143,65234	-12,998047	-12,998589	-0,074341893	-0,010342814	-0,015799841	-0,012223248
41878	144,15234	-13,498047	-13,530573	-0,075852871	-0,010871656	-0,016399622	-0,012878138
41878	144,65234	-13,998047	-14,056424	-0,078618526	-0,011487681	-0,016978389	-0,013387616
41878	145,15234	-14,498047	-14,559317	-0,080904365	-0,0120323	-0,017632948	-0,013992376
41878	145,65234	-14,998047	-15,021446	-0,083065033	-0,012514509	-0,018232087	-0,014441145
41878	146,15234	-15,498047	-15,496844	-0,085932016	-0,012884881	-0,018716101	-0,015018885
41878	146,65234	-15,998047	-15,964843	-0,08789897	-0,013415031	-0,019331507	-0,015520238
41878	147,15234	-16,498047	-16,442547	-0,090047717	-0,013874598	-0,01985926	-0,01604465
41878	147,65234	-16,998047	-16,958185	-0,092166662	-0,014487341	-0,02051623	-0,016699456
41878	148,15234	-17,498047	-17,456657	-0,095388293	-0,014997382	-0,021023452	-0,017320592
41878	148,65234	-17,998047	-17,99251	-0,096839666	-0,015526243	-0,021622954	-0,01783631
41878	149,15234	-18,498047	-18,516468	-0,098499656	-0,016142193	-0,022286439	-0,018497158
41878	149,65234	-18,998047	-19,057493	-0,10212362	-0,016665038	-0,022844952	-0,019025065
41878	150,15234	-19,498047	-19,559458	-0,10356307	-0,017223712	-0,023445636	-0,019654274
41878	150,65234	-19,998047	-20,018463	-0,10630488	-0,017696798	-0,023982873	-0,020170711
41878	151,15234	-20,498047	-20,514553	-0,10848045	-0,018171068	-0,024582982	-0,020731386
41878	151,65234	-20,998047	-20,978718	-0,1098901	-0,018736437	-0,025124751	-0,021167293
41878	152,15234	-21,498047	-21,469158	-0,11335611	-0,019321304	-0,025776325	-0,021761637
41878	152,65234	-21,998047	-21,96874	-0,11509955	-0,019823607	-0,026265364	-0,022410572
41878	153,15234	-22,498047	-22,494389	-0,11619627	-0,020358726	-0,026903657	-0,022859447
41878	153,65234	-22,998047	-23,02631	-0,11930466	-0,020852093	-0,027498681	-0,023638494
41878	154,15234	-23,498047	-23,543833	-0,1203984	-0,02143145	-0,02813906	-0,024192061
41878	154,65234	-23,998047	-24,056549	-0,12343526	-0,022025738	-0,028742973	-0,024757262
41878	155,15234	-24,498047	-24,568565	-0,12651384	-0,022653431	-0,029266519	-0,025306582
41878	155,65234	-24,998047	-25,040213	-0,12795627	-0,023095902	-0,029874442	-0,025881659
41878	156,15234	-25,498047	-25,512447	-0,13012886	-0,023580812	-0,030384226	-0,02648785
41878	156,65234	-25,998047	-25,989391	-0,13126731	-0,024147153	-0,030914295	-0,027002066
41878	157,15234	-26,498047	-26,482712	-0,1345247	-0,024705645	-0,031508598	-0,027583472
41878	157,65234	-26,998047	-26,976444	-0,13565123	-0,0252054	-0,032102577	-0,028082717
41878	158,15234	-27,498047	-27,50349	-0,1386553	-0,025806399	-0,032736789	-0,028776914
41878	158,65234	-27,998047	-28,023239	-0,14109015	-0,026316017	-0,033355769	-0,02936013
41878	159,15234	-28,498047	-28,54166	-0,14363229	-0,026947247	-0,033960566	-0,02990406
41878	159,65234	-28,998047	-29,054379	-0,14578402	-0,027553597	-0,034524139	-0,030511398
41878	160,15234	-29,498047	-29,524565	-0,1473695	-0,027983544	-0,035154555	-0,03113988
41878	160,65234	-29,998047	-29,990509	-0,14900565	-0,028525842	-0,035714608	-0,031652868
41878	161,15234	-30,498047	-30,467583	-0,15120804	-0,029112393	-0,036180444	-0,032210104
41878	161,65234	-30,998047	-30,966137	-0,15304089	-0,0296207	-0,036874458	-0,03279721
41878	162,15234	-31,498047	-31,480553	-0,1547873	-0,030260896	-0,037340716	-0,033345468
41878	162,65234	-31,998047	-31,989866	-0,15798211	-0,030804597	-0,037987273	-0,033986095
41878	163,15234	-32,498047	-32,526295	-0,15951693	-0,031385511	-0,038624819	-0,034525301
41878	163,65234	-32,998047	-33,076153	-0,16160607	-0,03202875	-0,039254043	-0,035177343
41878	164,15234	-33,498047	-33,584663	-0,16297698	-0,032662548	-0,039877459	-0,03587468
41878	164,65234	-33,998047	-34,050365	-0,16613305	-0,033127494	-0,040420167	-0,036276922
41878	165,15234	-34,498047	-34,521957	-0,16819835	-0,033597723	-0,040898707	-0,03698995
41878	165,65234	-34,998047	-35,000439	-0,16879141	-0,034219466	-0,041541301	-0,037486505
41878	166,15234	-35,498047	-35,472118	-0,17127395	-0,034711886	-0,042028669	-0,038067043
41878	166,65234	-35,998047	-35,945042	-0,1734376	-0,035216216	-0,042641934	-0,038727619
41878	167,15234	-36,498047	-36,454815	-0,17597973	-0,035892393	-0,043242935	-0,039233744
41878	167,65234	-36,998047	-36,988255	-0,17797649	-0,03642448	-0,043846764	-0,039812077
41878	168,15234	-37,498047	-37,516983	-0,18068552	-0,037066866	-0,044449702	-0,040462103
41878	168,65234	-37,998047	-38,055733	-0,1827091	-0,037639908	-0,045038134	-0,041166805
41878	169,15234	-38,498047	-38,575363	-0,18442869	-0,038204681	-0,04572073	-0,041667737
41878	169,65234	-38,998047	-39,072475	-0,18598139	-0,038846534	-0,046260688	-0,042383332
41878	170,15234	-39,498047	-39,555172	-0,18999577	-0,039399177	-0,046878133	-0,042909369
41878	170,65234	-39,998047	-40,006485	-0,19056499	-0,039939132	-0,04739495	-0,043391917
41878	171,15234	-39,506836	-39,469894	-0,18959045	-0,039410748	-0,04694216	-0,04292414
41878	171,65234	-39,006836	-38,897446	-0,18599629	-0,038822651	-0,046328776	-0,042393014
41878	172,15234	-38,506836	-38,446297	-0,18527508	-0,038391892	-0,045949657	-0,041888762
41878	172,65234	-38,006836	-37,949448	-0,18354654	-0,037890419	-0,045381527	-0,041535906
41878	173,15234	-37,506836	-37,510197	-0,18263757	-0,037468009	-0,044950671	-0,041056182
41878	173,65234	-37,006836	-37,007935	-0,1817584	-0,036903337	-0,044397429	-0,040505622
41878	174,15234	-36,506836	-36,490833	-0,17780066	-0,036403939	-0,043745801	-0,040014032
41878	174,65234	-36,006836	-35,962669	-0,17678142	-0,035799183	-0,043260504	-0,039411265
41878	175,15234	-35,506836	-35,437523	-0,17530024	-0,03530965	-0,042794779	-0,038884968
41878	175,65234	-35,006836	-34,913986	-0,17371774	-0,034686312	-0,042160515	-0,038284842
41878	176,15234	-34,506836	-34,42762	-0,17089844	-0,034169242	-0,04165829	-0,037840813
41878	176,65234	-34,006836	-33,941231	-0,17069876	-0,033691708	-0,041140612	-0,037306897
41878	177,15234	-33,506836	-33,483093	-0,16859174	-0,033257067	-0,040614497	-0,036805131
41878	177,65234	-33,006836	-33,028011	-0,16605258	-0,03273889	-0,040088795	-0,036290023
41878	178,15234	-32,506836	-32,574997	-0,16472638	-0,032316655	-0,039679624	-0,035820104
41878	178,65234	-32,006836	-32,059929	-0,16256571	-0,031793065	-0,039047234	-0,035342831
41878	179,15234	-31,506836	-31,532116	-0,16092956	-0,03120888	-0,038474783	-0,034764256
41878	179,65234	-31,006836	-30,99964	-0,1591146	-0,030599363	-0,037922896	-0,034165829
41878	180,15234	-30,506836	-30,466114	-0,15783012	-0,030135997	-0,03731481	-0,033672139
41878	180,65234	-30,006836	-29,958689	-0,15520155	-0,029475983	-0,036819514	-0,033073321
41878	181,15234	-29,506836	-29,446833	-0,15498996	-0,028982235	-0,036277045	-0,032499798
41878	181,65234	-29,006836	-28,943815	-0,15186369	-0,028460996	-0,035783581	-0,031988043
41878	182,15234	-28,506836	-28,475639	-0,15023351	-0,027909689	-0,035207	-0,031533577
41878	182,65234	-28,006836	-28,014839	-0,14942586	-0,027371163	-0,034718547	-0,031109363
41878	183,15234	-27,506836	-27,551451	-0,14705658	-0,026946293	-0,034111306	-0,030500334
41878	183,65234	-27,006836	-27,07155	-0,14518499	-0,026470715	-0,033546235	-0,030017134
41878	184,15234	-26,506836	-26,520575	-0,14382303	-0,025913201	-0,033002514	-0,029367886
41878	184,65234	-26,006836	-26,003298	-0,14171004	-0,025405569	-0,032433849	-0,028865971
41878	185,15234	-25,506836	-25,460026	-0,13935864	-0,024763621	-0,031901933	-0,02828474
41878	185,65234	-25,006836	-24,957445	-0,13604164	-0,024203271	-0,031263907	-0,027829461
41878	186,15234	-24,506836	-24,450415	-0,13482273	-0,023651205	-0,030747179	-0,027226549
41878	186,65234	-24,006836	-23,97867	-0,13308525	-0,023212377	-0,030159689	-0,026711162
41878	187,15234	-23,506836	-23,484787	-0,13091862	-0,022684868	-0,029648414	-0,026169028
41878	187,65234	-23,006836	-23,029284	-0,12904406	-0,022166599	-0,029094206	-0,025756389
41878	188,15234	-22,506836	-22,544306	-0,12681484	-0,021680787	-0,028548304	-0,025183976
41878	188,65234	-22,006836	-22,044916	-0,12516379	-0,021115024	-0,02798746	-0,02454596
41878	189,15234	-21,506836	-21,517475	-0,12384355	-0,020650849	-0,027417751	-0,024017464
41878	189,65234	-21,006836	-21,001211	-0,12090206	-0,020095792	-0,026817787	-0,023516763
41878	190,15234	-20,506836	-20,447001	-0,11890233	-0,019561522	-0,026158368	-0,022936653
41878	190,65234	-20,006836	-19,951517	-0,11711717	-0,019001555	-0,025629992	-0,022408385
41878	191,15234	-19,506836	-19,443567	-0,11483729	-0,018467505	-0,025078148	-0,021751706
41878	191,65234	-19,006836	-18,967081	-0,1129657	-0,017925341	-0,024521634	-0,021255575
41878	192,15234	-18,506836	-18,503544	-0,11085272	-0,017365508	-0,023990298	-0,020795885
41878	192,65234	-18,006836	-18,040123	-0,10911226	-0,016953036	-0,023438126	-0,020245291
41878	193,15234	-17,506836	-17,563272	-0,10673404	-0,016473275	-0,022929108	-0,019647632
41878	193,65234	-17,006836	-17,052095	-0,10526776	-0,015876371	-0,022220034	-0,019145913
41878	194,15234	-16,506836	-16,508492	-0,10113716	-0,01536401	-0,021659773	-0,01865159
41878	194,65234	-16,006836	-15,948706	-0,099530816	-0,014723476	-0,021044366	-0,017981883
41878	195,15234	-15,506836	-15,460999	-0,097256899	-0,014167409	-0,020413028	-0,017418087
41878	195,65234	-15,006836	-14,937715	-0,096398592	-0,013691679	-0,019879548	-0,016802028
41878	196,15234	-14,506836	-14,473658	-0,093087554	-0,013187096	-0,019244518	-0,016268119
41878	196,65234	-14,006836	-13,988667	-0,092294812	-0,012647085	-0,018658908	-0,015779536
41878	197,15234	-13,506836	-13,516313	-0,088635087	-0,012133319	-0,018152626	-0,015287369
41878	197,65234	-13,006836	-13,021942	-0,086653233	-0,011677209	-0,017553462	-0,01477407
41878	198,15234	-12,506836	-12,513962	-0,08366406	-0,011061162	-0,016943198	-0,014143343
41878	198,65234	-12,006836	-12,004632	-0,081586838	-0,0105181	-0,016350804	-0,013620072
41878	199,15234	-11,506836	-11,488827	-0,079336762	-0,0099872202	-0,015659535	-0,01301683
41878	199,65234	-11,006836	-10,97835	-0,077211857	-0,0094748549	-0,015095215	-0,012444329
41878	200,15234	-10,506836	-10,492129	-0,074630976	-0,0089969151	-0,014495499	-0,011930234
41878	200,65234	-10,006836	-10,031858	-0,072881579	-0,0084911659	-0,01387446	-0,011463757
41878	201,15234	-9,5068359	-9,7170658	-0,070232153	-0,008256305	-0,013533983	-0,011010389
41878	201,65234	-9,0068359	-9,202239	-0,066566467	-0,0076941922	-0,012816869	-0,010505467
41878	202,15234	-8,5068359	-8,4547644	-0,063878298	-0,0069577098	-0,011851538	-0,0097094672
41878	202,65234	-8,0068359	-7,9869909	-0,061061978	-0,0066158809	-0,011217639	-0,0089790514
41878	203,15234	-7,5068359	-7,4911323	-0,058248639	-0,0060572475	-0,010556117	-0,0085803624
41878	203,65234	-7,0068359	-6,9924445	-0,055041909	-0,0056023039	-0,0099092182	-0,0080097644
41878	204,15234	-6,5068359	-6,49371	-0,052040815	-0,0051430538	-0,0092416517	-0,0075426344
41878	204,65234	-6,0068359	-5,9859419	-0,049474835	-0,0046741888	-0,0085067581	-0,0068295654
41878	205,15234	-5,5068359	-5,4413619	-0,045785308	-0,0041551851	-0,0078240503	-0,0062554497
41878	205,65234	-5,0068359	-4,9205723	-0,043052435	-0,003678862	-0,0071240733	-0,005697119
41878	206,15234	-4,5068359	-4,4324102	-0,040233135	-0,0033108927	-0,0064054905	-0,0051768227
41878	206,65234	-4,0068359	-3,9397814	-0,036290288	-0,0027498528	-0,005654681	-0,0046940902
41878	207,15234	-3,5068359	-3,483288	-0,032573938	-0,0024402216	-0,0050048348	-0,0041052382
41878	207,65234	-3,0068359	-3,0002911	-0,029698014	-0,0019988008	-0,004209443	-0,0036968999
41878	208,15234	-2,5068359	-2,4724007	-0,025865436	-0,0015314706	-0,0035005547	-0,0030953046
41878	208,65234	-2,0068359	-1,9497797	-0,02143383	-0,001203984	-0,0026300659	-0,0026397966
41878	209,15234	-1,5068359	-1,4439914	-0,016158819	-0,00083287433	-0,0016771141	-0,002026476
41878	209,65234	-1,0068359	-0,95591319	-0,011277199	-0,00067919493	-0,00073373783	-0,0017378302
41878	210,15234	-1,4882813	-1,3240054	-0,013288856	-0,0007766746	-0,0013346188	-0,0018507242
41878	210,65234	-1,9882813	-1,4164616	-0,015509129	-0,00080757216	-0,0015197422	-0,0019806493
41878	211,15234	-2,4882813	-2,4031699	-0,021511316	-0,0014878958	-0,0030461634	-0,0028184205
41878	211,65234	-2,9882813	-3,0125341	-0,026884675	-0,0019990802	-0,0037828814	-0,0033872873
41878	212,15234	-3,4882813	-3,6494639	-0,030452013	-0,0024232045	-0,0047715805	-0,0040427633
41878	212,65234	-3,9882813	-4,1517968	-0,033330917	-0,0028897598	-0,0054024518	-0,004536421
41878	213,15234	-4,4882813	-4,6072493	-0,03734529	-0,0033027381	-0,0060062171	-0,0049716383
41878	213,65234	-4,9882813	-5,0537305	-0,039485097	-0,0036449842	-0,0065772915	-0,0054295743
41878	214,15234	-5,4882813	-5,5237861	-0,043711066	-0,0040110238	-0,0071700416	-0,005907882
41878	214,65234	-5,9882813	-6,003974	-0,045379996	-0,0045378134	-0,0077068964	-0,0063779633
41878	215,15234	-6,4882813	-6,4635072	-0,047239661	-0,0049373657	-0,008376414	-0,0069333343
41878	215,65234	-6,9882813	-7,013442	-0,050714612	-0,0053708851	-0,0090693794	-0,0074227965
41878	216,15234	-7,4882813	-7,5200701	-0,053921342	-0,0058187321	-0,0097433003	-0,0080265393
41878	216,65234	-7,9882813	-8,0443535	-0,0564605	-0,0063563399	-0,010352263	-0,0086398069
41878	217,15234	-8,4882813	-8,5728998	-0,05928576	-0,0068701394	-0,01109571	-0,0091240173
41878	217,65234	-8,9882813	-9,0622101	-0,061681867	-0,0073247254	-0,011583647	-0,0096204905
41878	218,15234	-9,4882813	-9,5440874	-0,063884258	-0,0077474006	-0,012239533	-0,010154898
41878	218,65234	-9,9882813	-10,020492	-0,066643953	-0,0081658661	-0,012715878	-0,010662851
41878	219,15234	-10,488281	-10,506357	-0,069698691	-0,0087156296	-0,01336872	-0,011209509
41878	219,65234	-10,988281	-10,988971	-0,073185563	-0,0091323294	-0,01395083	-0,011737141
41878	220,15234	-11,488281	-11,523736	-0,074645877	-0,0096479654	-0,014562981	-0,012353471
41878	220,65234	-11,988281	-12,014878	-0,076469779	-0,010168795	-0,01518565	-0,012901475
41878	221,15234	-12,488281	-12,539221	-0,079825521	-0,01075149	-0,015706044	-0,013467635
41878	221,65234	-12,988281	-13,067785	-0,081729889	-0,011307508	-0,016402526	-0,013998671
41878	222,15234	-13,488281	-13,571147	-0,08353889	-0,011845447	-0,016985836	-0,014553758
41878	222,65234	-13,988281	-14,078575	-0,086188316	-0,012383256	-0,017492266	-0,015072699
41878	223,15234	-14,488281	-14,5501	-0,087460876	-0,012814723	-0,018079393	-0,015583263
41878	223,65234	-14,988281	-15,013568	-0,090652704	-0,013389397	-0,018622736	-0,016049769
41878	224,15234	-15,488281	-15,483639	-0,092685223	-0,013849951	-0,019138388	-0,016678583
41878	224,65234	-15,988281	-15,962866	-0,093436241	-0,014315318	-0,019646507	-0,01722135
41878	225,15234	-16,488281	-16,484678	-0,097259879	-0,014948931	-0,020327611	-0,017721567
41878	225,65234	-16,988281	-17,008947	-0,099387765	-0,015486833	-0,020836782	-0,018420756
41878	226,15234	-17,488281	-17,553623	-0,099489093	-0,016008142	-0,021429565	-0,01883528
41878	226,65234	-17,988281	-18,056572	-0,10365546	-0,016600233	-0,022084469	-0,019472044
41878	227,15234	-18,488281	-18,566519	-0,1052171	-0,017112169	-0,022617094	-0,020022001
41878	227,65234	-18,988281	-19,069813	-0,10844469	-0,017663486	-0,023248913	-0,020574391
41878	228,15234	-19,488281	-19,524597	-0,10963678	-0,018161092	-0,023795761	-0,021100674
41878	228,65234	-19,988281	-19,994099	-0,11173785	-0,018661942	-0,024251165	-0,021616325
41878	229,15234	-20,488281	-20,462633	-0,11370182	-0,019130897	-0,024776194	-0,022099644
41878	229,65234	-20,988281	-20,965195	-0,11594296	-0,019727513	-0,025279541	-0,022658374
41878	230,15234	-21,488281	-21,473112	-0,11714399	-0,020238627	-0,025912609	-0,023233049
41878	230,65234	-21,988281	-22,002424	-0,12030005	-0,020741384	-0,026556648	-0,023742992
41878	231,15234	-22,488281	-22,534332	-0,12143254	-0,021301854	-0,027130302	-0,02440954
41878	231,65234	-22,988281	-23,040607	-0,12465715	-0,021885276	-0,027754448	-0,024941012
41878	232,15234	-23,488281	-23,555187	-0,12435615	-0,022410516	-0,028325375	-0,025581714
41878	232,65234	-23,988281	-24,040291	-0,12762845	-0,022977091	-0,028885311	-0,026056681
41878	233,15234	-24,488281	-24,483318	-0,12915432	-0,02347365	-0,029390121	-0,026521333
41878	233,65234	-24,988281	-24,968172	-0,13193488	-0,023995578	-0,029980339	-0,027057815
41878	234,15234	-25,488281	-25,465124	-0,13411045	-0,024484448	-0,030453211	-0,027630154
41878	234,65234	-25,988281	-25,965822	-0,13712049	-0,025031943	-0,031016719	-0,028132841
41878	235,15234	-26,488281	-26,489933	-0,13837218	-0,02558074	-0,031625677	-0,028848555
41878	235,65234	-26,988281	-27,019825	-0,14103651	-0,026104381	-0,032141231	-0,029287271
41878	236,15234	-27,488281	-27,533384	-0,14202893	-0,026711568	-0,032794379	-0,029966466
41878	236,65234	-27,988281	-28,078154	-0,14559031	-0,02721555	-0,033337627	-0,030518282
41878	237,15234	-28,488281	-28,561943	-0,14701784	-0,027820261	-0,033944268	-0,030964132
41878	237,65234	-28,988281	-29,024529	-0,14852881	-0,028345529	-0,034467231	-0,031591292
41878	238,15234	-29,488281	-29,49789	-0,14977157	-0,028852386	-0,034992907	-0,032151606
41878	238,65234	-29,988281	-29,969351	-0,15217662	-0,029450556	-0,035554435	-0,032748651
41878	239,15234	-30,488281	-30,466118	-0,15452504	-0,029969556	-0,036103278	-0,033120308
41878	239,65234	-30,988281	-30,976839	-0,15675724	-0,030491527	-0,036659986	-0,033814088
41878	240,15234	-31,488281	-31,490089	-0,15851855	-0,031037636	-0,037208945	-0,034306161
41878	240,65234	-31,988281	-32,025387	-0,16019642	-0,031605709	-0,037847757	-0,035067957
41878	241,15234	-32,488281	-32,546535	-0,16228557	-0,032190554	-0,038392905	-0,035523053
41878	241,65234	-32,988281	-33,073566	-0,16509593	-0,032756459	-0,038941197	-0,036140919
41878	242,15234	-33,488281	-33,539406	-0,16573966	-0,033267513	-0,039563775	-0,036704831
41878	242,65234	-33,988281	-34,010555	-0,16845763	-0,033840448	-0,040118769	-0,037126582
41878	243,15234	-34,488281	-34,485191	-0,1696229	-0,034313671	-0,040622614	-0,037705883
41878	243,65234	-34,988281	-34,972622	-0,17137527	-0,034801871	-0,041167703	-0,038229186
41878	244,15234	-35,488281	-35,469501	-0,17434061	-0,035485432	-0,04172188	-0,038810305
41878	244,65234	-35,988281	-35,957653	-0,17642379	-0,035935111	-0,042221852	-0,039339382
41878	245,15234	-36,488281	-36,51862	-0,17847717	-0,036522679	-0,042907387	-0,039946292
41878	245,65234	-36,988281	-37,029964	-0,17885566	-0,037099726	-0,043455672	-0,040559307
41878	246,15234	-37,488281	-37,54504	-0,18299818	-0,037624955	-0,04397507	-0,04108474
41878	246,65234	-37,988281	-38,070599	-0,18355548	-0,038215153	-0,044577911	-0,04174212
41878	247,15234	-38,488281	-38,531826	-0,18537343	-0,038738653	-0,045112181	-0,042260591
41878	247,65234	-38,988281	-38,987232	-0,18701851	-0,039211802	-0,045627695	-0,042794101
41878	248,15234	-38,516602	-38,482109	-0,18524528	-0,038724203	-0,045150355	-0,042227101
41878	248,65234	-38,016602	-37,897552	-0,18362701	-0,038168743	-0,044558212	-0,041670829
41878	249,15234	-37,516602	-37,410854	-0,1824826	-0,037643135	-0,044063747	-0,04128617
41878	249,65234	-37,016602	-36,958385	-0,18171668	-0,037239857	-0,043636378	-0,040668465
41878	250,15234	-36,516602	-36,499233	-0,17858744	-0,036742553	-0,043117769	-0,040336326
41878	250,65234	-36,016602	-36,026051	-0,1781553	-0,036219217	-0,042591188	-0,039819814
41878	251,15234	-35,516602	-35,528751	-0,17645359	-0,035685286	-0,042114902	-0,039324608
41878	251,65234	-35,016602	-35,013714	-0,17331541	-0,035171889	-0,041554131	-0,038706955
41878	252,15234	-34,516602	-34,476646	-0,17234385	-0,03467457	-0,040974896	-0,038124587
41878	252,65234	-34,016602	-33,953335	-0,1701504	-0,034095526	-0,040374842	-0,037648503
41878	253,15234	-33,516602	-33,419022	-0,16896129	-0,033503912	-0,039817784	-0,037081771
41878	253,65234	-33,016602	-32,915295	-0,16776025	-0,033110652	-0,039297085	-0,036535773
41878	254,15234	-32,516602	-32,460262	-0,16522408	-0,03253632	-0,038742792	-0,036074009
41878	254,65234	-32,016602	-32,016682	-0,1632303	-0,032136504	-0,038293697	-0,035588589
41878	255,15234	-31,516602	-31,516495	-0,16243458	-0,031469934	-0,03783913	-0,035001919
41878	255,65234	-31,016602	-31,03443	-0,1591742	-0,031016696	-0,037298974	-0,034459911
41878	256,15234	-30,516602	-30,507668	-0,15797615	-0,030429831	-0,036722492	-0,033929061
41878	256,65234	-30,016602	-30,007252	-0,15643537	-0,029917654	-0,036101516	-0,033424303
41878	257,15234	-29,516602	-29,479874	-0,15417039	-0,029354833	-0,035569906	-0,032877296
41878	257,65234	-29,016602	-28,945118	-0,15275776	-0,028748229	-0,035028767	-0,032309074
41878	258,15234	-28,516602	-28,433039	-0,15000403	-0,028261594	-0,034487322	-0,031770177
41878	258,65234	-28,016602	-27,968622	-0,14977753	-0,027760211	-0,033906728	-0,031255648
41878	259,15234	-27,516602	-27,492121	-0,14736652	-0,02725675	-0,033379659	-0,0307776
41878	259,65234	-27,016602	-27,016584	-0,14491379	-0,026735006	-0,032940768	-0,030226424
41878	260,15234	-26,516602	-26,527561	-0,14310479	-0,02625042	-0,032319613	-0,029672354
41878	260,65234	-26,016602	-26,034975	-0,14242828	-0,025765315	-0,031798124	-0,029266484
41878	261,15234	-25,516602	-25,508583	-0,14029741	-0,02512252	-0,031201007	-0,028587144
41878	261,65234	-25,016602	-24,984747	-0,13816655	-0,024601683	-0,030687429	-0,028057199
41878	262,15234	-24,516602	-24,444855	-0,13641715	-0,024024051	-0,03000067	-0,027490385
41878	262,65234	-24,016602	-23,956366	-0,13422966	-0,023551222	-0,029466718	-0,026925109
41878	263,15234	-23,516602	-23,48151	-0,1314044	-0,022936057	-0,028927526	-0,026316587
41878	263,65234	-23,016602	-22,985624	-0,13052821	-0,02245345	-0,028438343	-0,025826205
41878	264,15234	-22,516602	-22,544926	-0,12833178	-0,022049908	-0,027962651	-0,025457729
41878	264,65234	-22,016602	-22,072342	-0,12620687	-0,021483377	-0,027417239	-0,024832591
41878	265,15234	-21,516602	-21,568163	-0,12423098	-0,021024901	-0,02677222	-0,02427458
41878	265,65234	-21,016602	-21,035246	-0,12144744	-0,020440735	-0,026198158	-0,023739316
41878	266,15234	-20,516602	-20,507627	-0,11961162	-0,019916598	-0,025705349	-0,023159772
41878	266,65234	-20,016602	-19,993599	-0,11790991	-0,019309569	-0,024979146	-0,022608511
41878	267,15234	-19,516602	-19,468988	-0,11657774	-0,018727798	-0,024487292	-0,022036862
41878	267,65234	-19,016602	-18,97509	-0,11410117	-0,01824794	-0,02389	-0,021601833
41878	268,15234	-18,516602	-18,507227	-0,11135638	-0,017759219	-0,023320651	-0,020912018
41878	268,65234	-18,016602	-18,042316	-0,10923445	-0,017182581	-0,022800118	-0,020422369
41878	269,15234	-17,516602	-17,555826	-0,10698736	-0,016733851	-0,022232331	-0,01985677
41878	269,65234	-17,016602	-17,065226	-0,10555685	-0,016186073	-0,0216497	-0,019408822
41878	270,15234	-16,516602	-16,547579	-0,10262728	-0,015659459	-0,02100613	-0,018751252
41878	270,65234	-16,016602	-16,035908	-0,10133088	-0,015108205	-0,020494688	-0,018182855
41878	271,15234	-15,516602	-15,5115	-0,099053979	-0,014527909	-0,019850401	-0,017779768
41878	271,65234	-15,016602	-14,988629	-0,096279383	-0,013955846	-0,019295303	-0,016964886
