Datum : 	14.5.2014
Durchmesser :	48,0
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
d	s	kN	kN	mm	mm	mm	mm
41773	17,404297	-1	-1,0008793	-0,4960306	-0,033616818	-0,37478435	-0,31599507
41773	17,904297	-1	-1,003094	-0,49664527	-0,033589385	-0,37472731	-0,31622154
41773	18,404297	-1	-0,96169114	-0,49651712	-0,033480242	-0,37468928	-0,31603929
41773	18,904297	-1	-0,97976625	-0,49633458	-0,033588178	-0,37472934	-0,31605753
41773	19,404297	-1	-0,980299	-0,49614012	-0,033522204	-0,37480062	-0,31609288
41773	19,904297	-1	-0,95003283	-0,49585104	-0,033551767	-0,37477171	-0,31606784
41773	20,404297	-1	-0,9668842	-0,49598217	-0,033569016	-0,37475491	-0,31599084
41773	20,904297	-1	-0,96168745	-0,49589425	-0,03355816	-0,37477547	-0,3160392
41773	21,404297	-1	-0,99212301	-0,49639568	-0,033618733	-0,37472036	-0,31608558
41773	21,904297	-1	-0,9933449	-0,49624518	-0,033640295	-0,37468016	-0,31606171
41773	22,404297	-1	-0,9881295	-0,49634203	-0,033601023	-0,37470201	-0,31606272
41773	22,904297	-1	-0,98826921	-0,49597323	-0,033626765	-0,37474376	-0,3161675
41773	23,404297	-1	-0,99242294	-0,49634129	-0,033561058	-0,37473446	-0,31605709
41773	23,904297	-1	-0,98596328	-0,49626529	-0,033582881	-0,37473649	-0,31615502
41773	24,404297	-1	-0,96241945	-0,49585551	-0,03350959	-0,37475622	-0,31598955
41773	24,904297	-1	-0,9111203	-0,49607083	-0,033564292	-0,37474459	-0,31582448
41773	25,404297	-1	-0,96510535	-0,4962571	-0,033553481	-0,37467757	-0,3160497
41773	25,904297	-1	-0,9823162	-0,49643219	-0,033542022	-0,37471589	-0,31601149
41773	26,404297	-1	-0,9637866	-0,49638823	-0,0334737	-0,37470576	-0,31599218
41773	26,904297	-1	-1,0153241	-0,49708113	-0,033510752	-0,37471402	-0,31614116
41773	27,404297	-1,4580078	-1,4256053	-0,0048972666	-0,00041336566	-0,00010292232	-0,0011963844
41773	27,904297	-1,9580078	-1,9364655	-0,010525435	-0,0010306314	-0,00044383109	-0,002679944
41773	28,404297	-2,4580078	-2,430331	-0,015870482	-0,0016068965	-0,00084409863	-0,0038495064
41773	28,904297	-2,9580078	-2,6107821	-0,018249452	-0,0018762872	-0,0010647625	-0,0042563081
41773	29,404297	-3,4580078	-3,4537168	-0,024996698	-0,0030018315	-0,0020169839	-0,0059384406
41773	29,904297	-3,9580078	-4,1125565	-0,031388551	-0,0038248003	-0,0030013025	-0,0072923303
41773	30,404297	-4,4580078	-4,5760312	-0,035702437	-0,0044121295	-0,0037011802	-0,0080828369
41773	30,904297	-4,9580078	-5,0192776	-0,038606673	-0,004971303	-0,0043864399	-0,0089916885
41773	31,404297	-5,4580078	-5,4652615	-0,0426054	-0,0055336058	-0,0050132349	-0,0098890364
41773	31,904297	-5,9580078	-6,0048103	-0,04645288	-0,0062056333	-0,0059074238	-0,010873049
41773	32,404297	-6,4580078	-6,4517798	-0,050377846	-0,0068382621	-0,0064871833	-0,011734843
41773	32,904297	-6,9580078	-6,9775825	-0,054211169	-0,0076014102	-0,0073012859	-0,012735873
