Datum : 	11.6.2014
Durchmesser :	199,9
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
d	s	kN	kN	mm	mm	mm	mm
41801	26,889648	-1	-1,0376014	0,077623129	-0,00020659063	-0,7017293	-0,014749815
41801	27,389648	-1	-1,0613669	0,076833367	-0,00016513932	-0,70175636	-0,014635722
41801	27,889648	-1	-0,99318659	0,07699132	-0,00012949668	-0,70167565	-0,014557038
41801	28,389648	-1	-0,92550927	0,078311563	-0,00014540553	-0,70160657	-0,014438478
41801	28,889648	-1	-1,0166447	0,076407194	-0,0001565814	-0,70167959	-0,014637452
41801	29,389648	-1	-0,99414402	0,078448653	-0,00018134993	-0,70173097	-0,014661229
41801	29,889648	-1	-0,99723971	0,077560544	-0,00017012376	-0,70163339	-0,014599338
41801	30,389648	-1	-1,0103564	0,077950954	-0,00019994657	-0,70176679	-0,014630481
41801	30,889648	-1	-0,92198324	0,078594685	-0,00022191741	-0,70157844	-0,014320777
41801	31,389648	-1	-1,0095053	0,077700615	-0,0002113739	-0,70176947	-0,014659455
41801	31,889648	-1	-1,079809	0,077804923	-0,00016051624	-0,70180529	-0,014730028
41801	32,389648	-1	-0,99821019	0,077560544	-0,00018695649	-0,70170993	-0,014611256
41801	32,889648	-1	-0,98568761	0,078222156	-0,00017377082	-0,70162213	-0,014573362
41801	33,389648	-1	-1,0271966	0,077244639	-0,00017540995	-0,70177054	-0,014583746
41801	33,889648	-1	-1,0611154	0,077456236	-0,00022544712	-0,70175147	-0,01461339
41801	34,389648	-1	-1,0709335	0,077468157	-0,0001455117	-0,70167923	-0,014712055
41801	34,889648	-1	-0,98766571	0,077983737	-0,00020222086	-0,7016561	-0,01442759
41801	35,389648	-1	-1,0301993	0,076746941	-0,00019864272	-0,70161533	-0,014619326
41801	35,889648	-1	-1,0206736	0,077563524	-0,00018650573	-0,70170105	-0,014535367
41801	36,389648	-1	-1,0390971	0,077733397	-0,00016190112	-0,70159382	-0,014640352
41801	36,889648	-1,4580078	-1,4503822	-0,0044882298	-5,153846e-05	-0,00051048398	-0,00083176501
41801	37,389648	-1,9580078	-1,9020196	-0,0097095966	-4,9951486e-05	-0,0011190474	-0,0016833472
41801	37,889648	-2,4580078	-2,3033917	-0,013419986	-8,3111227e-05	-0,0017254353	-0,0025141314
41801	38,389648	-2,9580078	-2,5427175	-0,017333031	-4,0085986e-05	-0,0021660328	-0,0030126043
41801	38,889648	-3,4580078	-3,5585072	-0,026538968	-2,156198e-05	-0,0038413107	-0,0048615332
41801	39,389648	-3,9580078	-4,136322	-0,030577183	-1,4813617e-05	-0,0048727691	-0,0060887309
41801	39,889648	-4,4580078	-4,5437274	-0,035271049	-2,4704263e-05	-0,0056372881	-0,0068140947
41801	40,389648	-4,9580078	-5,0057621	-0,038856268	-1,5132129e-05	-0,0064858794	-0,0076901033
