Datum : 	15.05.2014
Durchmesser :	69,3
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
d	s	kN	kN	mm	mm	mm	mm
41778	29,357422	-1	-0,98089689	-9,660533	0,030932289	-0,0025012232	0,24065059
41778	29,857422	-1	-1,0651369	-9,66152	0,030851938	-0,0025541075	0,24054325
41778	30,357422	-1	-0,94033408	-9,6605377	0,031010941	-0,0024144202	0,24071401
41778	30,857422	-1	-0,93301201	-9,6604147	0,03091792	-0,0023996197	0,24073143
41778	31,357422	-1	-1,0528359	-9,6617451	0,030897427	-0,0024375208	0,24066666
41778	31,857422	-1	-1,0091085	-9,6615963	0,030921593	-0,0025023445	0,24068712
41778	32,357422	-1	-1,0110531	-9,6609783	0,030891873	-0,002432473	0,24069105
41778	32,857422	-1	-1,0674279	-9,661272	0,030871287	-0,0024828166	0,24070303
41778	33,357422	-1	-0,94154477	-9,6608963	0,030990951	-0,0023944229	0,24077314
41778	33,857422	-1	-0,99644434	-9,6614485	0,030899126	-0,0024192743	0,24067016
41778	34,357422	-1	-1,0088496	-9,6611404	0,030813031	-0,0024821162	0,24060228
41778	34,857422	-1	-0,95351225	-9,6605015	0,031008434	-0,0024231672	0,2408534
41778	35,357422	-1	-0,9112246	-9,6600952	0,030915711	-0,002414111	0,24071808
41778	35,857422	-1	-0,9784829	-9,6608009	0,030871257	-0,0024235696	0,24076675
41778	36,357422	-1	-0,97531825	-9,6612577	0,030902375	-0,0025037117	0,24066299
41778	36,857422	-1	-1,0251347	-9,6610889	0,03081299	-0,0024433471	0,24066865
41778	37,357422	-1	-1,0478292	-9,6615725	0,030828062	-0,0024445765	0,24065734
41778	37,857422	-1	-0,89838171	-9,6601534	0,030950017	-0,0023903958	0,24079414
41778	38,357422	-1	-0,9643715	-9,6609755	0,030857056	-0,0024179295	0,24070366
41778	38,857422	-1	-0,94541162	-9,6603737	0,030881912	-0,0024070777	0,24079929
41778	39,357422	-1,8535156	-1,5809983	-0,007275492	-0,00050621107	-0,000369519	-0,00066838582
41778	39,857422	-2,8035157	-2,6545691	-0,017600507	-0,0013223402	-0,0010759532	-0,0016822084
41778	40,357422	-3,7535155	-3,0085371	-0,021185726	-0,0016529001	-0,0012457315	-0,0020248492
41778	40,857422	-4,7035155	-4,8295131	-0,036872923	-0,0031601563	-0,0023414604	-0,0039983573
41778	41,357422	-5,6535153	-5,6774521	-0,045207888	-0,0040280558	-0,0028692689	-0,0048319804
41778	41,857422	-6,6035156	-6,669456	-0,052550435	-0,0050915591	-0,0034711752	-0,0059026172
41778	42,357422	-7,5535154	-7,5752754	-0,059898198	-0,0060334913	-0,0041797739	-0,0067938282
41778	42,857422	-8,5035152	-8,4787121	-0,066179037	-0,0070306323	-0,0048058406	-0,0077555659
41778	43,357422	-9,4535151	-9,594429	-0,074294209	-0,0081840307	-0,0056290086	-0,0087839197
41778	43,857422	-10,403516	-10,58439	-0,080527365	-0,0092682242	-0,0063784309	-0,0098518943
41778	44,357422	-11,353516	-11,581024	-0,08687377	-0,010421924	-0,0071131773	-0,010802418
41778	44,857422	-12,303515	-12,56784	-0,092729926	-0,011507224	-0,0077890512	-0,011675915
41778	45,357422	-13,253515	-13,453793	-0,098468363	-0,0124842	-0,008486677	-0,012613634
41778	45,857422	-14,203515	-14,156783	-0,10309815	-0,013309905	-0,0090973247	-0,013265406
41778	46,357422	-15,153516	-15,284861	-0,10895059	-0,014527939	-0,0099136773	-0,014304973
41778	46,857422	-16,103516	-16,264097	-0,11468902	-0,015564531	-0,010708285	-0,015188049
41778	47,357422	-17,053514	-17,204901	-0,11937767	-0,016570311	-0,011499297	-0,01610847
41778	47,857422	-18,003515	-17,971865	-0,12383386	-0,017469225	-0,012054086	-0,016773777
41778	48,357422	-18,953516	-19,045963	-0,12933835	-0,018566089	-0,012856815	-0,017790321
