Datum : 	14.5.2014
Durchmesser :	47,5
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
d	s	kN	kN	mm	mm	mm	mm
41773	23,896484	-1	-0,99718755	0,2846323	0,31217036	0,038691379	0,15940501
41773	24,396484	-1	-0,98445642	0,28478354	0,31205851	0,038719237	0,15957157
41773	24,896484	-1	-1,0055285	0,2847299	0,31213039	0,038635425	0,15933281
41773	25,396484	-1	-0,97662395	0,28473884	0,31219727	0,038702328	0,15939716
41773	25,896484	-1	-1,0183715	0,28394014	0,31216842	0,03867989	0,15944889
41773	26,396484	-1	-1,0137856	0,28483942	0,31213143	0,038641542	0,15940201
41773	26,896484	-1	-1,0101273	0,28449148	0,312094	0,038705762	0,15943165
41773	27,396484	-1	-0,99260545	0,28458983	0,31214076	0,038708195	0,15945214
41773	27,896484	-1	-0,99659896	0,28521568	0,31213462	0,038793717	0,15957624
41773	28,396484	-1	-1,0113139	0,28457716	0,31204027	0,038688362	0,15939029
41773	28,896484	-1	-1,0030102	0,28444603	0,31215489	0,038733207	0,15945593
41773	29,396484	-1	-0,97761863	0,28447285	0,31213042	0,038710706	0,15942445
41773	29,896484	-1	-1,0243878	0,28464273	0,31203875	0,03871854	0,15930212
41773	30,396484	-1	-0,9990055	0,28511435	0,31211555	0,038703822	0,159407
41773	30,896484	-1	-0,993222	0,28448626	0,31212094	0,038661812	0,15940568
41773	31,396484	-1	-1,0193139	0,28441474	0,31206512	0,038677927	0,15946017
41773	31,896484	-1	-0,99116749	0,28512031	0,31209034	0,038766753	0,15950751
41773	32,396484	-1	-1,0342728	0,28396547	0,31214318	0,038679942	0,15930587
41773	32,896484	-1	-1,0275469	0,28463304	0,31208122	0,038757872	0,15940385
41773	33,396484	-1	-0,97073984	0,28483123	0,31214699	0,038750019	0,15963434
41773	33,896484	-1,4589844	-1,3819654	-0,0051386654	-6,92904e-05	-0,00048387423	-0,0011834474
41773	34,396484	-1,9589844	-1,8730237	-0,011540204	-0,00012251735	-0,0013116933	-0,0025502325
41773	34,896484	-2,4589844	-2,4125333	-0,017027557	-0,00023964047	-0,0021272227	-0,0040260353
41773	35,396484	-2,9589844	-2,4763401	-0,018407404	-0,00024658442	-0,0023079105	-0,0042694742
