Datum : 	25.3.2014
Durchmesser :	98,8
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
d	s	kN	kN	mm	mm	mm	mm
41723	15,485352	-1,9048828	-1,9164608	-0,042513013	-0,02233493	0,19908094	-0,023396695
41723	15,985352	-1,8048828	-1,8373206	-0,040735304	-0,022351244	0,19911306	-0,023384964
41723	16,485352	-1,7048829	-1,6798396	-0,041027367	-0,022279359	0,19925261	-0,023480745
41723	16,985352	-1,6048828	-1,6409904	-0,039888918	-0,022281229	0,19918381	-0,023339996
41723	17,485352	-1,5048828	-1,5043821	-0,038953125	-0,022176631	0,19933599	-0,023307592
41723	17,985352	-1,4048828	-1,4125556	-0,038167834	-0,022230698	0,19936442	-0,023338653
41723	18,485352	-1,3048828	-1,3280101	-0,037333369	-0,022168975	0,19945392	-0,023196528
41723	18,985352	-1,2048829	-1,2220926	-0,037120283	-0,022182461	0,19953202	-0,023329802
41723	19,485352	-1,1048828	-1,1206176	-0,036089122	-0,022116799	0,19959584	-0,023263426
41723	19,985352	-1,0048828	-1,0001976	-0,035531819	-0,022088714	0,19971995	-0,023259662
41723	20,485352	-1	-1,0056608	-0,035433471	-0,022059098	0,19972207	-0,023386616
41723	20,985352	-1	-0,99492258	-0,034226477	-0,021982066	0,19974986	-0,0232094
41723	21,485352	-1	-1,0010544	-0,035446882	-0,022004727	0,19972852	-0,023239167
41723	21,985352	-1	-1,0037813	-0,035598874	-0,022029947	0,19972318	-0,023295451
41723	22,485352	-1	-1,0064095	-0,03503561	-0,022077329	0,19971868	-0,023327155
41723	22,985352	-1	-1,0197163	-0,034731627	-0,022077907	0,1997505	-0,023295717
41723	23,485352	-1	-1,0006428	-0,03477186	-0,022026012	0,19975527	-0,023371112
41723	23,985352	-1	-1,0171086	-0,034679472	-0,022007439	0,19975442	-0,023383241
41723	24,485352	-1	-0,98282468	-0,034433603	-0,021957096	0,19976677	-0,023238381
