Datum : 	11.6.2014
Durchmesser :	200,1
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
d	s	kN	kN	mm	mm	mm	mm
41801	15,253906	-1	-1,0113735	-0,085917115	0,00011988077	0,064927682	0,011695327
41801	15,753906	-1	-0,99569929	-0,086221099	7,5780787e-05	0,065127634	0,012002209
41801	16,253906	-1	-1,0662843	-0,086602569	-5,3122174e-05	0,064907268	0,011715167
41801	16,753906	-1	-1,0703783	-0,086766481	6,090384e-05	0,064866409	0,011644403
41801	17,253906	-1	-1,018338	-0,086504221	0,00013431627	0,064978018	0,011804702
41801	17,753906	-1	-0,94329566	-0,086182356	9,611994e-05	0,065128937	0,012043889
41801	18,253906	-1	-0,96662158	-0,085622072	5,4406933e-05	0,065120526	0,011889964
41801	18,753906	-1	-1,0140221	-0,085613132	0,00013605133	0,065058142	0,011814176
41801	19,253906	-1	-1,063386	-0,086417794	0,0001174584	0,06491863	0,011762251
41801	19,753906	-1	-1,0272135	-0,086170435	8,7124296e-05	0,065069862	0,011818638
41801	20,253906	-1	-1,0170228	-0,085887313	2,1729618e-05	0,065093078	0,011917084
41801	20,753906	-1	-1,0321922	-0,086563826	0,00010824017	0,064968109	0,011846364
41801	21,253906	-1	-0,99120104	-0,086167455	9,9078752e-05	0,065053776	0,011852767
41801	21,753906	-1	-0,93506461	-0,084301829	8,3995052e-05	0,065184318	0,012024032
41801	22,253906	-1	-0,99953449	-0,085946918	0,0001438437	0,065078698	0,011802354
41801	22,753906	-1	-0,96080828	-0,085607171	8,1276521e-05	0,065124899	0,011939805
41801	23,253906	-1	-0,97346491	-0,084885955	5,3181313e-05	0,065124683	0,01195341
41801	23,753906	-1	-0,99750608	-0,085368752	1,9579194e-05	0,065134019	0,011927137
41801	24,253906	-1	-0,99824369	-0,085535645	4,1654333e-05	0,065046258	0,011906813
41801	24,753906	-1	-0,98806435	-0,085386634	9,1682188e-05	0,065098166	0,011914143
41801	25,253906	-1,4560547	-1,4623218	-0,0043392181	8,9189503e-05	-0,0011544004	-0,0011833229
41801	25,753906	-1,9560547	-1,970552	-0,011003017	0,00011056243	-0,0023054779	-0,0025493996
41801	26,253906	-2,4560547	-2,3976526	-0,013923645	5,4077711e-05	-0,0034094527	-0,0036094545
41801	26,753906	-2,9560547	-2,5353394	-0,017389655	8,8206958e-05	-0,0037362427	-0,0039305985
41801	27,253906	-3,4560547	-3,4998226	-0,025203824	0,00013161311	-0,0059631541	-0,0059107677
41801	27,753906	-3,9560547	-4,0439663	-0,029751658	0,00012126612	-0,0072848573	-0,007158685
41801	28,253906	-4,4560547	-4,5102611	-0,033649802	0,00010743411	-0,0083243027	-0,0079285391
41801	28,753906	-4,9560547	-4,914712	-0,037521124	0,00016892189	-0,0092948154	-0,008773176
41801	29,253906	-5,4560547	-5,5008755	-0,042074919	7,99275e-05	-0,010634296	-0,010057796
41801	29,753906	-5,9560547	-5,9995203	-0,046747923	5,0786417e-05	-0,011821643	-0,011001039
41801	30,253906	-6,4560547	-6,5984035	-0,050601363	0,00010565529	-0,013237871	-0,012228274
41801	30,753906	-6,9560547	-7,1311498	-0,054824352	3,3943448e-05	-0,014418766	-0,013217613
41801	31,253906	-7,4560547	-7,5708756	-0,059041381	2,0200852e-05	-0,015480436	-0,01407304
41801	31,753906	-7,9560547	-8,0622177	-0,06326139	7,6280441e-05	-0,016668677	-0,015127485
41801	32,253906	-8,4560547	-8,5464602	-0,066736341	4,697172e-05	-0,017849207	-0,016132711
41801	32,753906	-8,9560547	-9,0497503	-0,071790814	3,0904543e-05	-0,019042246	-0,017115818
41801	33,253906	-9,4560547	-9,4555216	-0,074467063	8,8967849e-05	-0,019918941	-0,017974028
41801	33,753906	-9,9560547	-10,000494	-0,078734756	7,8917947e-05	-0,021230549	-0,018998615
41801	34,253906	-10,456055	-10,584913	-0,083383918	4,808465e-05	-0,022465572	-0,020206936
41801	34,753906	-10,956055	-11,025331	-0,087121129	8,5616019e-05	-0,023531981	-0,021223886
41801	35,253906	-11,456055	-11,441373	-0,089111924	5,3808559e-05	-0,024505123	-0,021936087
41801	35,753906	-11,956055	-12,031123	-0,095382333	8,4831845e-05	-0,025789388	-0,023216421
41801	36,253906	-12,456055	-12,42228	-0,097128749	5,388679e-05	-0,02663324	-0,023994137
41801	36,753906	-12,956055	-12,9546	-0,10142028	6,7905989e-05	-0,027835816	-0,025019187
41801	37,253906	-13,456055	-13,521853	-0,10465384	3,4195837e-05	-0,029095732	-0,026296631
41801	37,753906	-13,956055	-14,046589	-0,10925233	3,2695476e-05	-0,030249447	-0,027353315
41801	38,253906	-14,456055	-14,451804	-0,11064112	6,1487313e-05	-0,031198516	-0,028218035
41801	38,753906	-14,956055	-15,069744	-0,11560619	7,2830822e-05	-0,032519616	-0,029549107
41801	39,253906	-15,456055	-15,498372	-0,11888444	2,9554125e-05	-0,033577733	-0,030418796
41801	39,753906	-15,956055	-15,997974	-0,12244284	7,7683013e-05	-0,0346779	-0,031508442
41801	40,253906	-16,456055	-16,463503	-0,12587607	0,000114772	-0,035732046	-0,032459691
41801	40,753906	-16,956055	-16,972836	-0,12899935	3,6808196e-05	-0,036860362	-0,033481888
41801	41,253906	-17,456055	-17,581806	-0,13425648	4,4938643e-05	-0,038154569	-0,034824599
41801	41,753906	-17,956055	-17,988585	-0,13664663	9,015156e-05	-0,039215982	-0,035670549
41801	42,253906	-18,456055	-18,541361	-0,14077723	0,00012993487	-0,040436663	-0,036808338
41801	42,753906	-18,956055	-19,008707	-0,1435101	9,453902e-05	-0,041442942	-0,037893467
41801	43,253906	-19,456055	-19,439697	-0,14753044	9,4916206e-05	-0,042527832	-0,038889453
41801	43,753906	-19,956055	-19,984133	-0,15064478	7,8235287e-05	-0,043742497	-0,03997618
41801	44,253906	-20,456055	-20,416307	-0,15436113	0,00017441018	-0,044710405	-0,040885523
41801	44,753906	-20,956055	-21,001989	-0,15766323	0,00012004236	-0,046095435	-0,0420487
41801	45,253906	-21,456055	-21,431505	-0,16068518	0,0001726388	-0,047034118	-0,04304741
41801	45,753906	-21,956055	-22,022297	-0,16415715	0,00013258914	-0,048377242	-0,044192731
41801	46,253906	-22,456055	-22,480942	-0,16709864	0,00010361942	-0,049410518	-0,045214478
41801	46,753906	-22,956055	-23,028746	-0,17118156	-8,5686333e-06	-0,050612111	-0,046464328
41801	47,253906	-23,456055	-23,538048	-0,17404258	9,0493355e-05	-0,051744875	-0,047495067
41801	47,753906	-23,956055	-24,04958	-0,17704368	1,4343765e-05	-0,05293617	-0,048637185
41801	48,253906	-24,456055	-24,488243	-0,17977953	1,9757543e-05	-0,053944971	-0,049580935
41801	48,753906	-24,956055	-25,060114	-0,1827091	1,9539148e-06	-0,055204675	-0,050791726
41801	49,253906	-25,456055	-25,452126	-0,18624961	4,0909741e-05	-0,056183759	-0,051617898
41801	49,753906	-25,956055	-26,004066	-0,189659	4,7843438e-05	-0,057514191	-0,052994214
41801	50,253906	-26,456055	-26,505615	-0,19310713	5,8507081e-05	-0,058682531	-0,053969409
41801	50,753906	-26,956055	-26,95141	-0,1953572	2,7313363e-05	-0,059759218	-0,054950684
41801	51,253906	-27,456055	-27,574009	-0,1996547	8,0771279e-05	-0,061097261	-0,056402836
41801	51,753906	-27,956055	-28,040565	-0,20336211	3,3940654e-05	-0,062157609	-0,057335723
41801	52,253906	-28,456055	-28,455772	-0,20533502	1,5954021e-05	-0,063112088	-0,058276217
41801	52,753906	-28,956055	-28,9447	-0,20869374	2,6721042e-05	-0,0643152	-0,059463814
41801	53,253906	-29,456055	-29,486389	-0,21372139	2,8199051e-05	-0,06557776	-0,060675465
41801	53,753906	-29,956055	-30,026136	-0,21572709	-3,3132732e-05	-0,066749267	-0,061814319
41801	54,253906	-30,456055	-30,428974	-0,21829903	2,565654e-05	-0,067807764	-0,062657826
41801	54,753906	-30,956055	-30,967455	-0,22276342	8,4973406e-05	-0,06905102	-0,063849933
41801	55,253906	-31,456055	-31,574444	-0,22613108	-2,621999e-05	-0,070309997	-0,065307923
41801	55,753906	-31,956055	-32,055241	-0,22974014	-2,7121045e-05	-0,071500555	-0,066348277
41801	56,253906	-32,456055	-32,558784	-0,23271441	-4,3548644e-06	-0,072734855	-0,067527063
41801	56,753906	-32,956055	-33,075413	-0,23515224	4,0035229e-05	-0,073893882	-0,068574212
41801	57,253906	-33,148632	-33,273518	-0,2373457	7,6291617e-05	-0,074577302	-0,069140069
41801	57,753906	-32,648632	-32,715157	-0,23516715	5,2910764e-05	-0,073569059	-0,068197459
41801	58,253906	-32,148632	-32,175465	-0,23174584	9,4999559e-06	-0,072499968	-0,06732671
41801	58,753906	-31,648632	-31,689192	-0,22972822	2,0874199e-05	-0,0716158	-0,066317633
41801	59,253906	-31,148632	-31,156214	-0,22624135	2,5714282e-05	-0,070578389	-0,06537281
41801	59,753906	-30,648632	-30,763998	-0,22459924	1,2544449e-05	-0,069779947	-0,064606406
41801	60,253906	-30,148632	-30,152527	-0,22202134	3,3746939e-05	-0,06855727	-0,063333869
41801	60,753906	-29,648632	-29,695059	-0,21866262	0,00010165432	-0,067624673	-0,062596694
41801	61,253906	-29,148632	-29,113928	-0,21524131	-3,1284988e-05	-0,066370919	-0,061314475
41801	61,753906	-28,648632	-28,634924	-0,21331012	-2,6502647e-05	-0,065463558	-0,060383447
41801	62,253906	-28,148632	-28,186049	-0,20958483	3,9520208e-05	-0,064487047	-0,059537686
41801	62,753906	-27,648632	-27,616682	-0,20767748	7,5848307e-05	-0,06334123	-0,058569245
41801	63,253906	-27,148632	-27,194244	-0,20564497	8,0456492e-05	-0,062433198	-0,057612494
41801	63,753906	-26,648632	-26,591627	-0,20130873	5,5780169e-05	-0,061227944	-0,056542132
