Datum : 	11.6.2014
Durchmesser :	199,8
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
d	s	kN	kN	mm	mm	mm	mm
41801	22,382813	-1	-1,0311137	-0,02848208	-8,8362023e-05	0,035571221	0,01536586
41801	22,882813	-1	-0,97299927	-0,027987361	-3,0923635e-05	0,035745598	0,015545431
41801	23,382813	-1	-1,0546856	-0,028440356	-0,00011930196	0,035626817	0,015326339
41801	23,882813	-1	-1,084784	-0,029206276	-0,0001029307	0,035579093	0,01536367
41801	24,382813	-1	-1,0651611	-0,029793382	-0,00010238821	0,035592474	0,015384637
41801	24,882813	-1	-1,1041201	-0,029227138	-6,8526715e-05	0,03547876	0,015192956
41801	25,382813	-1	-1,0567735	-0,029179454	-8,9250039e-05	0,035515442	0,015361413
41801	25,882813	-1	-1,0430236	-0,029668212	-1,9286759e-05	0,035588168	0,015368
41801	26,382813	-1	-1,026433	-0,028914213	-1,2954697e-06	0,035646427	0,015397631
41801	26,882813	-1	-1,0089632	-0,028842688	-9,2950184e-05	0,035765871	0,015533126
41801	27,382813	-1	-1,109723	-0,029274821	-8,0920756e-05	0,035561215	0,015277523
41801	27,882813	-1	-1,0847412	-0,029075146	-0,00018280791	0,035611339	0,015361534
41801	28,382813	-1	-1,0307301	-0,028836727	-1,9465573e-05	0,035665017	0,015318762
41801	28,882813	-1	-1,0150578	-0,027799606	-6,6540204e-05	0,035734721	0,015513525
41801	29,382813	-1	-0,98866224	-0,028699636	-4,3974258e-05	0,035695307	0,015477888
41801	29,882813	-1	-0,93951637	-0,027069449	-6,2880106e-05	0,035960656	0,015645197
41801	30,382813	-1	-0,94049239	-0,026738644	-0,00015510758	0,036076739	0,015770998
41801	30,882813	-1	-0,88054127	-0,025752187	-0,00013509672	0,036187772	0,015870711
41801	31,382813	-1	-0,87625909	-0,026372075	-0,00014761742	0,03613757	0,015791206
41801	31,882813	-1	-1,0288377	-0,028026104	-3,9147213e-05	0,035687063	0,01545522
41801	32,382813	-1,4560547	-1,4029704	-0,0046521425	2,1747313e-05	-0,001055602	-0,00087848713
41801	32,882813	-1,9560547	-1,9154568	-0,0097960234	1,8738676e-05	-0,0022523478	-0,001905236
41801	33,382813	-2,4560547	-2,3320448	-0,014072657	-1,2705568e-05	-0,0032038465	-0,0028213551
41801	33,882813	-2,9560547	-2,4947524	-0,015929341	5,2871183e-06	-0,003536202	-0,003221381
41801	34,382813	-3,4560547	-3,541641	-0,025370717	1,5962869e-05	-0,0056794547	-0,0053711212
41801	34,882813	-3,9560547	-4,0054264	-0,030392408	6,7502726e-05	-0,0067052208	-0,00637272
41801	35,382813	-4,4560547	-4,431952	-0,034633279	1,2387522e-05	-0,0076212697	-0,0073913857
41801	35,882813	-4,9560547	-4,9359055	-0,038909912	0,0001024087	-0,0086606629	-0,0083679501
41801	36,382813	-5,4560547	-5,4406114	-0,041982532	9,5055439e-06	-0,0097578019	-0,0093396585
41801	36,882813	-5,9560547	-5,963089	-0,04812479	-2,5747344e-05	-0,010823362	-0,010412538
41801	37,382813	-6,4560547	-6,4787755	-0,051793456	6,3337851e-05	-0,012040421	-0,0115269
41801	37,882813	-6,9560547	-7,0022922	-0,056305528	3,2577664e-05	-0,013133954	-0,012570752
41801	38,382813	-7,4560547	-7,5408463	-0,06069541	0,00012170477	-0,014248922	-0,013625889
41801	38,882813	-7,9560547	-8,024868	-0,064715743	-5,6878664e-05	-0,015317082	-0,014615739
41801	39,382813	-8,4560547	-8,5552959	-0,069311261	-8,7665394e-06	-0,016447026	-0,015695438
41801	39,882813	-8,9560547	-8,970768	-0,073599815	2,6465394e-05	-0,017401394	-0,016532686
41801	40,382813	-9,4560547	-9,509244	-0,077271461	8,1862789e-05	-0,018561516	-0,017725037
41801	40,882813	-9,9560547	-9,9850721	-0,079905987	6,2405597e-05	-0,019639965	-0,018700654
41801	41,382813	-10,456055	-10,496159	-0,084623694	1,3491139e-05	-0,020736478	-0,019658742
