Datum : 	15.05.2014
Durchmesser :	69,4
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
d	s	kN	kN	mm	mm	mm	mm
41774	23,412109	-1	-0,97513568	0,6831851	-0,032639399	0,061812159	-0,00019759499
41774	23,912109	-1	-0,92328715	0,68361312	-0,032634456	0,061816927	-0,00017718086
41774	24,412109	-1	-0,93390232	0,68384296	-0,032654755	0,061799571	-0,00018265843
41774	24,912109	-1	-0,98085034	0,6834451	-0,032686107	0,061829992	-0,00017017592
41774	25,412109	-1	-0,94990432	0,68358034	-0,032712072	0,061845966	-0,00020458456
41774	25,912109	-1	-0,94608963	0,68347865	-0,032677352	0,06178876	-0,0002143532
41774	26,412109	-1	-0,91546589	0,68359041	-0,032565527	0,061904937	-0,00014579296
41774	26,912109	-1	-0,91574717	0,68396962	-0,032583885	0,061962456	-0,00010332279
41774	27,412109	-1	-0,94095993	0,68399906	-0,032630943	0,061916415	-0,00015274948
41774	27,912109	-1	-0,9803586	0,68343282	-0,0326588	0,0618008	-0,00016826438
41774	28,412109	-1	-0,88474339	0,68470836	-0,032595571	0,06201702	-7,5087883e-05
41774	28,912109	-1	-0,91483259	0,68399721	-0,032589905	0,061907198	-0,00011723675
41774	29,412109	-1	-0,8931365	0,68405271	-0,03260801	0,061981544	-0,0001215348
41774	29,912109	-1	-0,9823311	0,68322086	-0,032669652	0,061827976	-0,0001015584
41774	30,412109	-1	-0,96904862	0,6834898	-0,032645714	0,061883595	-0,00015647523
41774	30,912109	-1	-0,91350079	0,68335646	-0,032611214	0,061920285	-0,00014370866
41774	31,412109	-1	-0,94139016	0,6833207	-0,032625053	0,061910175	-6,4623542e-05
41774	31,912109	-1	-0,95715189	0,68323499	-0,032616183	0,061811928	-7,6903496e-05
41774	32,412109	-1	-0,94236249	0,68383253	-0,032644093	0,061961219	-0,00011307979
41774	32,912109	-1	-0,94836766	0,68371856	-0,032662075	0,061963063	-0,00017946167
41774	33,412109	-1,8720703	-1,7138216	-0,0073637813	-0,00037126709	-0,0018030871	-0,00062712841
41774	33,912109	-2,8220704	-2,642844	-0,016285479	-0,0011448888	-0,0040598204	-0,0015341043
41774	34,412109	-3,7720702	-3,0570366	-0,019994751	-0,0014925217	-0,0050572213	-0,0020918357
41774	34,912109	-4,7220702	-4,7252626	-0,032298267	-0,0032006279	-0,0086994674	-0,0037362613
41774	35,412109	-5,67207	-5,6180005	-0,039032102	-0,0044383202	-0,010707352	-0,0044700829
41774	35,912109	-6,6220703	-6,4415669	-0,046373159	-0,0056173895	-0,012691683	-0,0053513693
41774	36,412109	-7,5720701	-7,4528065	-0,053400919	-0,0071403151	-0,014928438	-0,0065806033
41774	36,912109	-8,5220699	-8,508316	-0,060252845	-0,0087540857	-0,017352261	-0,0077561941
41774	37,412109	-9,4720697	-9,4865637	-0,067081675	-0,010452769	-0,019576477	-0,0088346694
41774	37,912109	-10,422071	-10,441566	-0,073225796	-0,011967056	-0,021651866	-0,0099047516
41774	38,412109	-11,37207	-11,341894	-0,078836828	-0,013454942	-0,023679283	-0,01107451
41774	38,912109	-12,32207	-12,358954	-0,085086003	-0,01523865	-0,025999913	-0,012454699
41774	39,412109	-13,27207	-13,254416	-0,090248883	-0,016712461	-0,027948976	-0,013767165
41774	39,912109	-14,22207	-14,203898	-0,095813721	-0,018398592	-0,030117957	-0,015100325
41774	40,412109	-15,172071	-15,170362	-0,10160282	-0,020119382	-0,032267105	-0,016477529
41774	40,912109	-16,12207	-16,077486	-0,10650158	-0,021877596	-0,034369893	-0,017932855
41774	41,412109	-17,072069	-16,97052	-0,11199079	-0,023520805	-0,036502033	-0,019341614
41774	41,912109	-18,02207	-17,980013	-0,11751205	-0,025369111	-0,038726512	-0,020984765
41774	42,412109	-18,972071	-18,842518	-0,12256317	-0,0271644	-0,040782426	-0,02252863
41774	42,912109	-19,92207	-19,764164	-0,12790561	-0,028974939	-0,043126918	-0,024089798
41774	43,412109	-20,87207	-20,799614	-0,13345331	-0,031168766	-0,045554563	-0,025909569
41774	43,912109	-21,822069	-21,770267	-0,13904907	-0,033151425	-0,047929659	-0,027702887
41774	44,412109	-22,77207	-22,751236	-0,14428943	-0,035207201	-0,050359964	-0,029552229
41774	44,912109	-23,722071	-23,684185	-0,14946871	-0,037414238	-0,052783012	-0,031407949
41774	45,412109	-24,67207	-24,562525	-0,15495047	-0,039464902	-0,055217259	-0,033271406
41774	45,912109	-25,62207	-25,561392	-0,16071498	-0,041807748	-0,057775915	-0,035368297
41774	46,412109	-26,572069	-26,54166	-0,16617142	-0,044190098	-0,06044805	-0,037557345
41774	46,912109	-27,52207	-27,423216	-0,17198771	-0,046508532	-0,063175105	-0,039690722
41774	47,412109	-28,472071	-28,368191	-0,17722994	-0,048981056	-0,065938659	-0,041904423
41774	47,912109	-29,42207	-29,303385	-0,18354692	-0,051640902	-0,068825677	-0,044267457
41774	48,412109	-30,37207	-30,321095	-0,18950514	-0,054463465	-0,071820177	-0,046912231
41774	48,912109	-31,322069	-31,237539	-0,19596815	-0,05723007	-0,07496725	-0,049393907
41774	49,412109	-32,272068	-32,10804	-0,20157173	-0,059990842	-0,078060687	-0,052001391
41774	49,912109	-33,222069	-33,137383	-0,20879768	-0,063276134	-0,081569657	-0,055022821
41774	50,412109	-34,17207	-34,085129	-0,21535866	-0,066625334	-0,085157059	-0,058233913
41774	50,912109	-35,12207	-35,127224	-0,22318698	-0,070217304	-0,089152582	-0,061485615
41774	51,412109	-36,072071	-35,991634	-0,23006387	-0,073821887	-0,093127936	-0,065031327
41774	51,912109	-37,022068	-36,82534	-0,23738295	-0,077460684	-0,097141996	-0,06837061
41774	52,412109	-37,972069	-37,84539	-0,24554841	-0,081782587	-0,10181662	-0,072468661
41774	52,912109	-38,92207	-38,803467	-0,25434047	-0,08631894	-0,10667554	-0,076545343
41774	53,412109	-39,87207	-39,720673	-0,26318914	-0,090976238	-0,11188734	-0,081055507
41774	53,912109	-40,822071	-40,615318	-0,27256981	-0,096129335	-0,11746046	-0,08602342
41774	54,412109	-41,772068	-41,635796	-0,28319657	-0,10179519	-0,12358836	-0,091340668
41774	54,912109	-42,722069	-42,598892	-0,2942037	-0,10807605	-0,13017315	-0,097204909
41774	55,412109	-43,67207	-43,601429	-0,30587429	-0,11474895	-0,13750507	-0,10363945
41774	55,912109	-44,62207	-44,446594	-0,31745321	-0,12146886	-0,14466102	-0,11007023
41774	56,412109	-45,572071	-45,426601	-0,33053571	-0,12916879	-0,15301263	-0,11763377
41774	56,912109	-46,522068	-46,267292	-0,34535414	-0,13744597	-0,16211233	-0,12571405
41774	57,412109	-47,472069	-47,279526	-0,36211276	-0,14707267	-0,17274487	-0,13542877
41774	57,912109	-47,324024	-47,212193	-0,3741987	-0,15476224	-0,18135509	-0,14309198
41774	58,412109	-46,824024	-46,869717	-0,37944281	-0,15826492	-0,18538702	-0,14668961
41774	58,912109	-46,324024	-46,295807	-0,38158184	-0,15959485	-0,18719298	-0,14817367
41774	59,412109	-45,824024	-45,835873	-0,3818132	-0,16026005	-0,18800467	-0,1487591
41774	59,912109	-45,324024	-45,274288	-0,38155878	-0,16028567	-0,18826574	-0,1487848
41774	60,412109	-44,824024	-44,608551	-0,38034171	-0,15991376	-0,18798177	-0,1484943
41774	60,912109	-44,324024	-44,259991	-0,37951285	-0,15984711	-0,1878545	-0,14837916
41774	61,412109	-43,824024	-43,704475	-0,37826931	-0,15927657	-0,1873751	-0,14783375
41774	61,912109	-43,324024	-43,101929	-0,37684217	-0,15859909	-0,18671595	-0,14716548
41774	62,412109	-42,824024	-42,750538	-0,3752239	-0,15822305	-0,18639754	-0,14680888
41774	62,912109	-42,324024	-42,179825	-0,37396401	-0,1575067	-0,18576381	-0,14625411
41774	63,412109	-41,824024	-41,701973	-0,37259644	-0,15689261	-0,18522908	-0,14556478
41774	63,912109	-41,324024	-41,157791	-0,37067944	-0,15620023	-0,18458615	-0,14491497
41774	64,412109	-40,824024	-40,653759	-0,36910921	-0,15552519	-0,18386255	-0,14436468
41774	64,912109	-40,324024	-40,277821	-0,36793834	-0,15511866	-0,18337759	-0,14385509
41774	65,412109	-39,824024	-39,690777	-0,3659088	-0,15428124	-0,1825967	-0,14299613
41774	65,912109	-39,324024	-39,197491	-0,36406332	-0,15360132	-0,18186501	-0,14239591
41774	66,412109	-38,824024	-38,642197	-0,36268497	-0,15281701	-0,18124984	-0,14162718
41774	66,912109	-38,324024	-38,159512	-0,3607679	-0,15216976	-0,18054366	-0,14101537
41774	67,412109	-37,824024	-37,563847	-0,35913998	-0,15127307	-0,17974138	-0,14019419
41774	67,912109	-37,324024	-37,221218	-0,35732388	-0,15076952	-0,17916971	-0,13963234
41774	68,412109	-36,824024	-36,757893	-0,35624057	-0,15008026	-0,17854816	-0,1389599
41774	68,912109	-36,324024	-36,210789	-0,35422111	-0,14928861	-0,17781509	-0,13828906
41774	69,412109	-35,824024	-35,64645	-0,35193896	-0,14839856	-0,17692919	-0,1375217
41774	69,912109	-35,324024	-35,248177	-0,35031885	-0,14779097	-0,17641291	-0,13687369
41774	70,412109	-34,824024	-34,738693	-0,34900641	-0,14704561	-0,17556019	-0,13610454
41774	70,912109	-34,324024	-34,224312	-0,34681931	-0,14625831	-0,17481971	-0,135287
41774	71,412109	-33,824024	-33,696907	-0,34506208	-0,14545751	-0,17400461	-0,13453259
41774	71,912109	-33,324024	-33,217293	-0,34355894	-0,1446505	-0,17321438	-0,13377762
41774	72,412109	-32,824024	-32,717945	-0,34128502	-0,14394929	-0,17253438	-0,13304488
41774	72,912109	-32,324024	-32,164532	-0,33918768	-0,14304526	-0,17173564	-0,13226573
41774	73,412109	-31,824024	-31,578354	-0,33711606	-0,14214177	-0,17073765	-0,13134016
41774	73,912109	-31,324024	-31,251621	-0,33588037	-0,14160977	-0,17017898	-0,13084346
41774	74,412109	-30,824024	-30,633131	-0,33365488	-0,14057502	-0,16920978	-0,12987016
41774	74,912109	-30,324024	-30,064064	-0,33107027	-0,1397144	-0,16830139	-0,12897144
41774	75,412109	-29,824024	-29,714279	-0,32935441	-0,13900819	-0,16772147	-0,1284117
41774	75,912109	-29,324024	-29,191147	-0,32731181	-0,13814735	-0,16687021	-0,12758255
41774	76,412109	-28,824024	-28,57382	-0,32561606	-0,13720146	-0,16591991	-0,12658016
41774	76,912109	-28,324024	-28,177454	-0,32354221	-0,13647082	-0,16515379	-0,12579264
41774	77,412109	-27,824024	-27,588428	-0,32146686	-0,13551085	-0,16419211	-0,12500548
41774	77,912109	-27,324024	-27,100824	-0,31913555	-0,13459864	-0,16325377	-0,12421459
41774	78,412109	-26,824024	-26,719828	-0,31719133	-0,13396287	-0,16259216	-0,12342933
