Datum : 	15.05.2014
Durchmesser :	69,4
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
d	s	kN	kN	mm	mm	mm	mm
41778	95,015625	-1	-0,97320229	-0,074261427	-0,22532956	-0,083361372	-0,0101513
41778	95,515625	-1	-0,99395961	-0,073766708	-0,22528718	-0,083289921	-0,010230765
41778	96,015625	-1	-0,99615192	-0,074013323	-0,22535151	-0,08334095	-0,010184213
41778	96,515625	-1	-0,9784475	-0,074166805	-0,22529693	-0,083336353	-0,010099735
41778	97,015625	-1	-0,97374988	-0,07398352	-0,22527675	-0,083233684	-0,01014416
41778	97,515625	-1	-0,97707844	-0,073610991	-0,22530243	-0,083250746	-0,010152623
41778	98,015625	-1	-0,94255245	-0,073863566	-0,22522406	-0,083286032	-0,010027929
41778	98,515625	-1	-0,98646057	-0,073832273	-0,22535121	-0,083301276	-0,010135564
41778	99,015625	-1	-0,98209643	-0,073854625	-0,22527513	-0,083240241	-0,010084401
41778	99,515625	-1	-0,99397635	-0,073950738	-0,22536868	-0,083192274	-0,010156772
41778	100,01563	-1	-1,0233521	-0,074221939	-0,22540791	-0,083331957	-0,010247125
41778	100,51563	-1	-0,9983834	-0,074096769	-0,22535233	-0,083279803	-0,010083777
41778	101,01563	-1	-0,94943309	-0,07365942	-0,22526987	-0,083169512	-0,010006498
41778	101,51563	-1	-1,0151248	-0,074630976	-0,22536725	-0,083279662	-0,010082006
41778	102,01563	-1	-0,92303938	-0,073689222	-0,22511613	-0,083202876	-0,0099614626
41778	102,51563	-1	-0,9272024	-0,073217601	-0,22520635	-0,083210684	-0,0099695977
41778	103,01563	-1	-0,95640868	-0,073760748	-0,22523437	-0,083268754	-0,010090618
41778	103,51563	-1	-0,98149848	-0,074069202	-0,22524121	-0,083203286	-0,01013839
41778	104,01563	-1	-0,97898579	-0,074319541	-0,22528349	-0,083225742	-0,010137795
41778	104,51563	-1	-0,9772405	-0,074089319	-0,22534451	-0,083270803	-0,010236908
41778	105,01563	-1,8683593	-1,724707	-0,0071741641	-0,0016996711	-0,00072579086	-0,0017625218
41778	105,51563	-2,8183594	-2,7206614	-0,016704947	-0,0043705553	-0,0019605011	-0,0044331499
41778	106,01563	-3,7683594	-3,0425246	-0,020460039	-0,0053979903	-0,0024794899	-0,0052827019
41778	106,51563	-4,7183595	-4,769083	-0,035336614	-0,0096652061	-0,0052972361	-0,0099637229
41778	107,01563	-5,6683593	-5,6781955	-0,044327974	-0,012357652	-0,0070811547	-0,012660364
41778	107,51563	-6,6183591	-6,5946803	-0,053311884	-0,015560269	-0,0093642548	-0,015941879
41778	108,01563	-7,5683594	-7,6000204	-0,063993782	-0,019349203	-0,012213133	-0,020037074
41778	108,51563	-8,5183592	-8,6769781	-0,074310601	-0,023363069	-0,015260078	-0,024243785
41778	109,01563	-9,468359	-9,6962719	-0,084172934	-0,026944593	-0,018365733	-0,02806505
41778	109,51563	-10,418359	-10,599314	-0,093138963	-0,030142009	-0,021126784	-0,03161798
41778	110,01563	-11,36836	-11,53654	-0,1010552	-0,033282325	-0,023986518	-0,035143562
41778	110,51563	-12,318359	-12,441081	-0,10906979	-0,036233917	-0,026680805	-0,038445823
41778	111,01563	-13,268359	-13,460579	-0,11773109	-0,039399192	-0,029700153	-0,042154979
41778	111,51563	-14,218359	-14,546607	-0,12658536	-0,042693198	-0,032672621	-0,045624636
41778	112,01563	-15,168359	-15,351435	-0,13353303	-0,045382559	-0,035271309	-0,0486302
41778	112,51563	-16,118359	-16,202635	-0,14001057	-0,047971398	-0,037631303	-0,051390763
41778	113,01563	-17,068359	-17,186256	-0,14699548	-0,050550953	-0,04014118	-0,054298125
41778	113,51563	-18,018358	-18,12409	-0,15420094	-0,053297088	-0,042641848	-0,057265047
41778	114,01563	-18,968359	-18,952929	-0,1604028	-0,055724502	-0,044939861	-0,059933268
