Datum : 	05.12.2013
Durchmesser :	69,2
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg Sollwert	Ch 1 Weg	Ch 1 W2TK Mittel	W2TK 7733	W2TK 7734	W2TK 7737	Ch 1 MTS Aufnehmer Mittel	1944 A	1944 B	2157
d	s	kN	kN	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
41613	136,3291	-1	-0,30984914	0	-0,014466047	-0,019448277	-0,020881345	-0,018614292	-0,018849194	-0,02475678	-0,00090592867	-0,0013599265	-0,0016142875
41613	136,42871	-1	-0,27265584	0	-0,013821572	-0,019054666	-0,020560071	-0,018098593	-0,018505335	-0,024741806	-0,00090721576	-0,0012975503	-0,0015533343
41613	136,52832	-1	-0,29179269	0	-0,013497286	-0,018865859	-0,020379888	-0,017859101	-0,018358588	-0,024777269	-0,001019306	-0,0013413951	-0,0015886016
41613	136,62793	-1	-0,32089278	0	-0,013740733	-0,018826798	-0,020279093	-0,017858982	-0,018342316	-0,0247247	-0,00099081523	-0,001251705	-0,0016232003
41613	136,72754	-1	-0,32083318	0	-0,014029443	-0,018769501	-0,020193752	-0,017759681	-0,018355072	-0,024761064	-0,001010926	-0,001325056	-0,0015523955
41613	136,82715	-1	-0,34799242	0	-0,014107116	-0,018776095	-0,020186113	-0,017775536	-0,018366635	-0,024793232	-0,0010233673	-0,0013276562	-0,0015898217
41613	136,92676	-1	-0,3461875	0	-0,014331378	-0,01879443	-0,02020536	-0,017795324	-0,018382609	-0,024744242	-0,00091325771	-0,0013789944	-0,0015371069
41613	137,02637	-1	-0,3625769	0	-0,014859438	-0,018814946	-0,020215884	-0,017820477	-0,018408477	-0,02474926	-0,00092711998	-0,001359107	-0,0015578363
41613	137,12598	-1	-0,43065846	0	-0,015033968	-0,018844387	-0,02021414	-0,017903566	-0,018415451	-0,024747357	-0,00094177783	-0,00137919	-0,0015803762
41613	137,22559	-1	-0,47759897	0	-0,016042776	-0,018940477	-0,020250345	-0,01805675	-0,018514335	-0,024770901	-0,00091286073	-0,0014514104	-0,0016811006
41613	137,3252	-1	-0,51239878	0	-0,016640499	-0,019076543	-0,020266823	-0,018278003	-0,018684804	-0,024863295	-0,0009410358	-0,0015701167	-0,0016548559
41613	137,4248	-1	-0,58294833	0	-0,01760181	-0,019437825	-0,020333098	-0,018798947	-0,01918143	-0,02487183	-0,0010037946	-0,0016329475	-0,0017239619
41613	137,52441	-1	-0,68806857	0	-0,018791482	-0,020066459	-0,020454284	-0,019850373	-0,019894719	-0,024863292	-0,00091829756	-0,0016849749	-0,0017504785
41613	137,62402	-1	-0,70683289	0	-0,01902394	-0,020361628	-0,020624062	-0,020339489	-0,020121336	-0,024886379	-0,00091918628	-0,0017587468	-0,0017479695
41613	137,72363	-1	-0,74986929	0	-0,019882433	-0,020595927	-0,020701643	-0,020778179	-0,020307958	-0,024958795	-0,0010282875	-0,0018242821	-0,0018154383
41613	137,82324	-1	-0,83397514	0	-0,020874664	-0,021015977	-0,02090089	-0,021500468	-0,020646572	-0,024929486	-0,00094906683	-0,001922721	-0,0019003656
41613	137,92285	-1	-0,82035732	0	-0,020202063	-0,021160804	-0,020983284	-0,021737814	-0,020761311	-0,024960324	-0,00096228998	-0,0019628312	-0,0018797014
41613	138,02246	-1	-0,85093266	0	-0,02070833	-0,021255326	-0,021026585	-0,02194047	-0,020798922	-0,02494614	-0,00091737788	-0,0019780938	-0,0018413644
41613	138,12207	-1	-0,8559823	0	-0,0206884	-0,021332217	-0,021067481	-0,022056341	-0,020872831	-0,02495998	-0,00091168843	-0,0019940175	-0,0018117502
41613	138,22168	-1	-0,8385703	0	-0,020695664	-0,021406222	-0,021105671	-0,022191167	-0,020921826	-0,024967512	-0,00086880755	-0,002033107	-0,0017998964
41613	138,32129	-1	-0,89081377	0	-0,021113642	-0,021470428	-0,02110952	-0,022305369	-0,020996392	-0,024966659	-0,00093194307	-0,0020218752	-0,0018525515
41613	138,4209	-1	-0,95866251	0	-0,021552108	-0,021622224	-0,021183975	-0,022564411	-0,021118283	-0,025005747	-0,00089814933	-0,0020847265	-0,0019220002
41613	138,52051	-1	-0,96771681	0	-0,021958537	-0,021854039	-0,021289041	-0,022967935	-0,021305144	-0,025051899	-0,00096646696	-0,0021575466	-0,001932621
41613	138,62012	-1	-0,98412859	0	-0,022739172	-0,022124322	-0,02145467	-0,02340889	-0,021509409	-0,025027357	-0,00095368037	-0,002154246	-0,0019757655
41613	138,71973	-1	-0,94926357	0	-0,022333115	-0,022207335	-0,02153538	-0,023538828	-0,021547794	-0,024981931	-0,00086251809	-0,0020758342	-0,0019039419
41613	138,81934	-1	-0,92219186	0	-0,021856651	-0,022195742	-0,021512406	-0,023557305	-0,021517515	-0,024936011	-0,00081259222	-0,0020345449	-0,0018639565
41613	138,91895	-1	-0,92585945	0	-0,0221828	-0,022202037	-0,021545121	-0,023556113	-0,021504879	-0,024952454	-0,00085347588	-0,0019754209	-0,0018264502
41613	139,01855	-1	-0,9579528	0	-0,021566823	-0,022172719	-0,02152756	-0,023516774	-0,021473825	-0,024981242	-0,00090266019	-0,0020020399	-0,0019124839
41613	139,11816	-1	-0,98635441	0	-0,022168458	-0,022201616	-0,021530326	-0,023559213	-0,02151531	-0,024966534	-0,00085922563	-0,0020295028	-0,0019556992
41613	139,21777	-1	-0,95549786	0	-0,022198819	-0,022197159	-0,021527741	-0,023525119	-0,021538615	-0,024972107	-0,00086613465	-0,0021117348	-0,0018863175
41613	139,31738	-1	-0,95116532	0	-0,021893159	-0,022192473	-0,021529004	-0,023543477	-0,021504939	-0,024977589	-0,00086115603	-0,0020379461	-0,001883328
41613	139,41699	-1	-0,93718433	0	-0,022032671	-0,022193136	-0,02153147	-0,023546338	-0,021501601	-0,024954103	-0,00079904427	-0,0020315666	-0,0018429291
41613	139,5166	-1	-0,93567002	0	-0,022213534	-0,022191796	-0,021535499	-0,02354598	-0,021493912	-0,024940234	-0,00082763983	-0,0020772871	-0,0018238146
41613	139,61621	-1	-0,93508327	0	-0,02178736	-0,022185177	-0,021540612	-0,02353394	-0,021480978	-0,024974542	-0,00088107213	-0,0020729154	-0,0018395372
41613	139,71582	-1	-0,90196729	0	-0,021492876	-0,022147687	-0,021534357	-0,023503304	-0,021405399	-0,024930425	-0,00093008112	-0,0019377843	-0,0018644538
41613	139,81543	-1	-0,90745276	0	-0,021456927	-0,022151407	-0,021509398	-0,023529172	-0,021415651	-0,024944356	-0,0008230512	-0,0020141248	-0,0018293913
41613	139,91504	-1	-0,91385281	0	-0,021545589	-0,022138078	-0,021543559	-0,023459315	-0,021411359	-0,024920696	-0,00082780235	-0,001968516	-0,0017823353
41613	140,01465	-1	-0,88972038	0	-0,021798722	-0,022135137	-0,021516856	-0,023518801	-0,021369755	-0,024925495	-0,00081651122	-0,0019724835	-0,0017704517
41613	140,11426	-1	-0,89536977	0	-0,021524541	-0,022165541	-0,021538267	-0,023544073	-0,02141428	-0,024914067	-0,00075228955	-0,0020325258	-0,0018121507
41613	140,21387	-1	-0,93048996	0	-0,02229102	-0,02214984	-0,021550475	-0,023503184	-0,021395862	-0,024942338	-0,00086508878	-0,001939889	-0,0018697865
41613	140,31348	-1	-0,90761483	0	-0,021686591	-0,022145966	-0,021517036	-0,023528337	-0,021392524	-0,024935275	-0,00080670859	-0,0019974504	-0,0018167626
41613	140,41309	-1	-0,97208095	0	-0,02194941	-0,022189135	-0,02153568	-0,023541212	-0,021490514	-0,024927257	-0,00084588537	-0,002021471	-0,0018860046
41613	140,5127	-1	-1,0196902	0	-0,022539869	-0,0222381	-0,021532252	-0,02361691	-0,021565139	-0,024962556	-0,00081427768	-0,0021165926	-0,001878107
41613	140,6123	-1	-1,0173097	0	-0,023123808	-0,022368157	-0,02156581	-0,023871541	-0,021667123	-0,024962476	-0,00079784053	-0,0021395478	-0,0018500965
41613	140,71191	-1	-1,0611527	0	-0,023091771	-0,022491967	-0,021656442	-0,024056077	-0,021763384	-0,024963163	-0,00082845474	-0,0021469127	-0,0018829703
41613	140,81152	-1	-1,0689013	0	-0,022890046	-0,022489799	-0,021628298	-0,024098992	-0,021742105	-0,025016449	-0,00085582165	-0,0021173265	-0,0019371714
41613	140,91113	-1	-1,0658317	0	-0,022681616	-0,022543112	-0,021664081	-0,024174213	-0,021791041	-0,02500199	-0,00088181347	-0,0021647587	-0,0019394476
41613	141,01074	-1	-1,0670553	0	-0,0229761	-0,022543067	-0,021662518	-0,024192333	-0,021774352	-0,025000585	-0,00086561847	-0,002161881	-0,0019447319
41613	141,11035	-1	-1,0347813	0	-0,022903457	-0,022577733	-0,021707984	-0,024217129	-0,021808088	-0,024966478	-0,00077111158	-0,0021041147	-0,0018834714
41613	141,20996	-1	-1,0262579	0	-0,022781081	-0,022532422	-0,021677373	-0,02418232	-0,021737576	-0,024922533	-0,00081164716	-0,0020477902	-0,0018406734
41613	141,30957	-1	-1,0310206	0	-0,022769719	-0,022538628	-0,021672921	-0,024182081	-0,021760881	-0,02498639	-0,00085954508	-0,0021358542	-0,0018606633
41613	141,40918	-1	-1,0264814	0	-0,022515655	-0,022523519	-0,021649828	-0,024188757	-0,021731973	-0,024934128	-0,00084917387	-0,0020678099	-0,0018829051
41613	141,50879	-1	-0,99924392	0	-0,021979585	-0,022503717	-0,02167202	-0,024158597	-0,021680534	-0,02491782	-0,00084164948	-0,0020020586	-0,0018564127
41613	141,6084	-1	-0,9746384	0	-0,022220053	-0,022493839	-0,021677492	-0,024155498	-0,021648526	-0,024954138	-0,00080706039	-0,0020130984	-0,0018139873
41613	141,70801	-1	-0,96709466	0	-0,022252277	-0,02249006	-0,02167647	-0,024135351	-0,021658361	-0,02493763	-0,00080426782	-0,0020181667	-0,0018010475
41613	141,80762	-1	-1,0005664	0	-0,022299029	-0,022500115	-0,021676531	-0,024131536	-0,021692276	-0,024922496	-0,00075599714	-0,0020429213	-0,0017979406
41613	141,90723	-1	-1,0022856	0	-0,022490509	-0,022494117	-0,0216639	-0,024133921	-0,021684527	-0,024919208	-0,00083729043	-0,0020199977	-0,0018337257
41613	142,00684	-1	-0,98471159	0	-0,022323243	-0,022497958	-0,021659451	-0,024173856	-0,021660566	-0,024953153	-0,00088242767	-0,0019633044	-0,0018416177
41613	142,10645	-1	-0,97679907	0	-0,022548996	-0,022505375	-0,021708645	-0,024130702	-0,021676779	-0,024907717	-0,00083329529	-0,0019690692	-0,0017999653
41613	142,20605	-1	-0,9906683	0	-0,022173114	-0,022494236	-0,021677492	-0,024144053	-0,021661162	-0,024901116	-0,00078552333	-0,0020122044	-0,0018116049
41613	142,30566	-1	-0,97797811	0	-0,022165664	-0,022498311	-0,021664923	-0,024147868	-0,021682143	-0,024901265	-0,00076764356	-0,001938628	-0,0017566364
41613	142,40527	-1	-0,93146038	0	-0,022017956	-0,022473326	-0,021694632	-0,024144411	-0,021580935	-0,024937904	-0,00080699869	-0,0019439068	-0,0017530303
41613	142,50488	-1	-0,95230901	0	-0,021931902	-0,022466443	-0,021685071	-0,024120688	-0,021593571	-0,02493668	-0,00082473597	-0,001955159	-0,001820568
41613	142,60449	-1	-0,95469129	0	-0,0217041	-0,022418814	-0,021676771	-0,024075985	-0,021503687	-0,024964327	-0,00088395947	-0,0019414388	-0,0017694905
41613	142,7041	-1	-0,91774017	0	-0,021409802	-0,022387577	-0,021648565	-0,024057984	-0,021456182	-0,024913894	-0,00085617299	-0,0019015912	-0,0017632302
41613	142,80371	-1	-0,9007268	0	-0,021757558	-0,02236318	-0,021669313	-0,024013519	-0,02140671	-0,024867099	-0,00084031955	-0,0018022712	-0,0017165672
41613	142,90332	-1	-0,87486392	0	-0,021331199	-0,022323953	-0,021633228	-0,023987293	-0,021351337	-0,024866542	-0,00076823868	-0,0018844474	-0,0016425494
41613	143,00293	-1	-0,89120865	0	-0,02123341	-0,022325531	-0,021649526	-0,023978472	-0,021348596	-0,024853528	-0,00077322684	-0,0018979535	-0,0016671605
41613	143,10254	-1	-0,89813769	0	-0,02083946	-0,022321826	-0,02165927	-0,023959279	-0,021346927	-0,024859603	-0,00076091848	-0,0018564444	-0,0017277803
41613	143,20215	-1	-0,8887127	0	-0,02089031	-0,022317914	-0,021653557	-0,023954511	-0,021345675	-0,024846068	-0,00079409545	-0,0018097553	-0,0017147157
41613	143,30176	-1	-0,90675241	0	-0,021530688	-0,022327494	-0,021648204	-0,023977399	-0,021356881	-0,024865754	-0,000752792	-0,0017692391	-0,0017368793
41613	143,40137	-1	-0,90367347	0	-0,021344051	-0,022321112	-0,021660171	-0,02394259	-0,021360576	-0,024858026	-0,00071694562	-0,0018913858	-0,0016887821
41613	143,50098	-1	-0,93375331	0	-0,021709129	-0,022356529	-0,021664081	-0,024007082	-0,021398425	-0,024854876	-0,00071698986	-0,0018994734	-0,0017262679
41613	143,60059	-1	-0,93846768	0	-0,021290034	-0,02234951	-0,02164243	-0,024011135	-0,021394968	-0,024858987	-0,00073593645	-0,0018451717	-0,0017162096
41613	143,7002	-1	-0,99619853	0	-0,022003427	-0,022373864	-0,021661013	-0,024038076	-0,021422505	-0,024918566	-0,00078808842	-0,001950264	-0,0017707702
41613	143,7998	-1	-0,97695738	0	-0,021914579	-0,022367049	-0,021660833	-0,023986697	-0,021453619	-0,024871334	-0,00074542733	-0,0018928163	-0,0017570443
41613	143,89941	-1	-0,98497605	0	-0,022110157	-0,022391364	-0,021672802	-0,024050117	-0,021451175	-0,024867263	-0,00071692932	-0,0019087568	-0,0017438065
41613	143,99902	-1	-1,0158886	0	-0,022185966	-0,022414472	-0,021666666	-0,024054408	-0,021522343	-0,024899125	-0,00074634794	-0,0019937418	-0,0017318893
41613	144,09863	-1	-1,0446198	0	-0,022583455	-0,022464095	-0,021670576	-0,024106979	-0,02161473	-0,024897503	-0,00071159448	-0,0020417068	-0,0017813463
41613	144,19824	-1	-1,0466818	0	-0,0226181	-0,022495829	-0,021691566	-0,024138093	-0,021657825	-0,024901658	-0,00073555904	-0,0020276364	-0,0017648041
41613	144,29785	-1	-1,0671709	0	-0,022859313	-0,022497505	-0,021687416	-0,024156332	-0,021648765	-0,024920467	-0,00075608166	-0,0019827336	-0,0018105805
41613	144,39746	-1	-1,0539852	0	-0,022642687	-0,02248586	-0,021673223	-0,02413702	-0,021647334	-0,02491661	-0,00073941215	-0,0020177811	-0,0018072501
41613	144,49707	-1	-1,0263398	0	-0,022513792	-0,022494573	-0,021704255	-0,024131179	-0,021648288	-0,024870833	-0,00074487226	-0,0019468386	-0,0017770864
41613	144,59668	-1	-0,99282712	0	-0,022670999	-0,022450026	-0,021662818	-0,02410543	-0,021581829	-0,024839656	-0,00070733717	-0,0019309353	-0,0017025415
41613	144,69629	-1	-0,98720378	0	-0,021953695	-0,022470558	-0,021685552	-0,02412951	-0,021596611	-0,024810653	-0,00065216189	-0,0018955357	-0,0017332379
41613	144,7959	-1	-0,99191439	0	-0,022536144	-0,022489477	-0,021687295	-0,02417016	-0,021610975	-0,024830678	-0,0007107479	-0,0018837377	-0,0016777907
41613	144,89551	-1	-1,0086019	0	-0,022089668	-0,022448475	-0,021668892	-0,024119735	-0,021556795	-0,024842599	-0,00072266022	-0,0018622279	-0,0017222688
41613	144,99512	-1	-0,98524243	0	-0,022282638	-0,022452949	-0,021670457	-0,024113059	-0,021575332	-0,024919571	-0,00076702493	-0,0019342098	-0,001729263
41613	145,09473	-1	-0,99590605	0	-0,02218429	-0,022456031	-0,021671478	-0,024121404	-0,021575212	-0,024864087	-0,00064750388	-0,0019476786	-0,0017379392
41613	145,19434	-1	-0,97365493	0	-0,021870062	-0,022457389	-0,021686934	-0,024113178	-0,021572053	-0,024899131	-0,00074327132	-0,0019137468	-0,0017344709
41613	145,29395	-1	-0,97147	0	-0,02227854	-0,022444071	-0,021678215	-0,024099231	-0,021554768	-0,024862032	-0,0006396377	-0,0019177347	-0,0017010868
41613	145,39355	-1	-0,98528528	0	-0,02219975	-0,022437338	-0,021651993	-0,024092078	-0,021567941	-0,024875397	-0,00076590339	-0,0019157305	-0,0017079283
41613	145,49316	-1	-1,0229181	0	-0,022107363	-0,022458507	-0,021688439	-0,02411592	-0,021571159	-0,024867609	-0,00074619707	-0,0019427631	-0,0017494466
41613	145,59277	-1	-1,0015517	0	-0,021895394	-0,02245079	-0,021666005	-0,024106264	-0,0215801	-0,024858708	-0,00072179921	-0,0018805061	-0,001784198
41613	145,69238	-1	-1,0022093	0	-0,022484921	-0,022456789	-0,021665886	-0,024145484	-0,021559	-0,024889287	-0,00075204368	-0,0019261912	-0,0017354283
41613	145,79199	-1	-0,96905601	0	-0,021845102	-0,022437779	-0,021673404	-0,024086952	-0,02155298	-0,024843244	-0,00068209763	-0,0018725134	-0,0017264392
41613	145,8916	-1	-1,0104365	0	-0,022611767	-0,022460591	-0,021681702	-0,024121165	-0,021578908	-0,02492764	-0,00073685474	-0,0019809883	-0,0016600806
41613	145,99121	-1	-1,0484103	0	-0,022632815	-0,022478856	-0,021690303	-0,02411139	-0,021634877	-0,024945451	-0,00078183203	-0,0019895006	-0,0017027892
41613	146,09082	-1	-1,042787	0	-0,022402406	-0,022461893	-0,021677975	-0,024115562	-0,02159214	-0,02493255	-0,00079766707	-0,0019383468	-0,0017459057
41613	146,19043	-1	-0,97982585	0	-0,022028014	-0,022412727	-0,021640506	-0,024067044	-0,021530628	-0,024884004	-0,00073580397	-0,0018693563	-0,0016979594
41613	146,29004	-1	-1,0048728	0	-0,022137165	-0,02246082	-0,021698361	-0,024114251	-0,021569848	-0,024885871	-0,00072348537	-0,0019021127	-0,0016969722
41613	146,38965	-1	-0,96476263	0	-0,022259913	-0,022440076	-0,021671057	-0,024092078	-0,021557093	-0,024839699	-0,0006586581	-0,0018363912	-0,0016413424
41613	146,48926	-1	-0,98785198	0	-0,022256374	-0,022456739	-0,021675328	-0,024129033	-0,021565855	-0,024805643	-0,00065089436	-0,0018438902	-0,001646189
41613	146,58887	-1	-1,0146927	0	-0,022140145	-0,022446914	-0,021665104	-0,024109721	-0,021565914	-0,024870064	-0,00074878475	-0,0018541533	-0,0016778298
41613	146,68848	-1	-1,0597278	0	-0,022519939	-0,022462208	-0,021676952	-0,024151206	-0,021558464	-0,024891073	-0,00069683441	-0,0019083545	-0,0017137863
41613	146,78809	-1	-1,0210648	0	-0,022688322	-0,022462109	-0,021677312	-0,02411294	-0,021596074	-0,024883853	-0,00072716922	-0,0019298531	-0,0016802866
41613	146,8877	-1	-0,99883789	0	-0,022212416	-0,022440568	-0,021655902	-0,024112701	-0,021553099	-0,02487961	-0,00070187962	-0,0018456634	-0,0016729422
41613	146,9873	-1	-0,96320921	0	-0,021761283	-0,022440361	-0,021686334	-0,02409637	-0,021538377	-0,024837384	-0,00066391681	-0,0017801542	-0,001605317
41613	147,08691	-1	-0,9669345	0	-0,021837652	-0,022445336	-0,021676229	-0,024115086	-0,021544695	-0,024813252	-0,00067168404	-0,0018389113	-0,0016309507
41613	147,18652	-1	-0,99740553	0	-0,021608919	-0,022413114	-0,021657225	-0,024050236	-0,02153188	-0,02483765	-0,00072511798	-0,0018202011	-0,0016929768
41613	147,28613	-1	-0,97513199	0	-0,021809526	-0,022415204	-0,021671779	-0,024064064	-0,021509767	-0,024862934	-0,00074498379	-0,0018697884	-0,0016704686
41613	147,38574	-1	-0,97969919	0	-0,021951832	-0,022435192	-0,02167202	-0,024088383	-0,021545172	-0,024864485	-0,00069567095	-0,0019125547	-0,0016204938
41613	147,48535	-1	-0,97029471	0	-0,021679141	-0,022423893	-0,021661254	-0,02408731	-0,021523118	-0,02480063	-0,00064138207	-0,001851052	-0,001609154
41613	147,58496	-1	-0,96393377	0	-0,022034533	-0,022430938	-0,021657767	-0,024104357	-0,021530688	-0,02481957	-0,00063213264	-0,0017967783	-0,0015929118
41613	147,68457	-1	-1,0221173	0	-0,02218578	-0,022448834	-0,021656442	-0,024085283	-0,021604776	-0,024852375	-0,00071337563	-0,0018335562	-0,0016099941
41613	147,78418	-1	-1,0587405	0	-0,022151507	-0,022457115	-0,021688679	-0,024100423	-0,021582246	-0,024866328	-0,0006885929	-0,0019742772	-0,0017097723
41613	147,88379	-1	-1,0073893	0	-0,022459775	-0,022437505	-0,021648444	-0,024108648	-0,021555424	-0,024812648	-0,0006363627	-0,0018729307	-0,0016745031
41613	147,9834	-1	-0,97621608	0	-0,022122636	-0,022441953	-0,021667449	-0,0241189	-0,021539509	-0,024832699	-0,00066904421	-0,0018310603	-0,0016967561
41613	148,08301	-1	-0,94185209	0	-0,021844171	-0,022410993	-0,021665344	-0,024072647	-0,021494985	-0,024761215	-0,00060788798	-0,0017332919	-0,0015909225
41613	148,18262	-1	-0,98439491	0	-0,022008456	-0,022432139	-0,021674426	-0,024086833	-0,021535158	-0,024782328	-0,00061492436	-0,0018151905	-0,0015745535
41613	148,28223	-1	-0,98544359	0	-0,022068247	-0,022421043	-0,021671178	-0,024097562	-0,021494389	-0,024800712	-0,00060974853	-0,0018422436	-0,0015874859
41613	148,38184	-1	-0,99022317	0	-0,021808594	-0,022450175	-0,021666547	-0,024147868	-0,021536112	-0,024765674	-0,00061710412	-0,0018013977	-0,001666734
41613	148,48145	-1	-1,0200627	0	-0,022010133	-0,022442807	-0,021667149	-0,024123073	-0,021538198	-0,024799244	-0,00062657963	-0,0018106066	-0,0016540904
41613	148,58105	-1	-0,98901427	0	-0,022214279	-0,022427887	-0,021647783	-0,024114847	-0,021521032	-0,02479082	-0,00065047387	-0,0017787218	-0,0016600452
41613	148,68066	-1	-0,93554145	0	-0,021905452	-0,022418682	-0,021658609	-0,02410996	-0,021487474	-0,02477699	-0,0006095639	-0,0017552879	-0,0015944336
41613	148,78027	-1	-0,93527699	0	-0,021974556	-0,022405671	-0,021686334	-0,02405715	-0,021473527	-0,024807179	-0,00061362865	-0,0018087253	-0,0015356652
41613	148,87988	-1	-0,970155	0	-0,021632388	-0,022404488	-0,021669794	-0,024088025	-0,021455646	-0,024772393	-0,00069201039	-0,001730971	-0,0016304292
41613	148,97949	-1	-0,99632704	0	-0,021984801	-0,022402884	-0,021651812	-0,024082303	-0,02147454	-0,024824051	-0,00074625365	-0,0017207637	-0,0016398728
41613	149,0791	-1	-0,95342845	0	-0,02180133	-0,0224072	-0,021666367	-0,024076819	-0,021478415	-0,024782872	-0,00065135141	-0,0017214566	-0,0016132444
41613	149,17871	-1	-0,97028542	0	-0,021829084	-0,022405554	-0,021660412	-0,024089932	-0,021466315	-0,024770545	-0,00064461445	-0,0017941091	-0,0016120914
41613	149,27832	-1	-0,95960313	0	-0,021743216	-0,022406496	-0,021656925	-0,024087667	-0,021474898	-0,024834625	-0,00062847207	-0,0017799605	-0,0015697125
41613	149,37793	-1	-0,9592697	0	-0,021747872	-0,022432299	-0,021681583	-0,024133325	-0,021481991	-0,024736797	-0,0005104593	-0,0017076563	-0,0015733913
41613	149,47754	-1	-1,0279249	0	-0,021855719	-0,022411009	-0,021671418	-0,024088264	-0,021473348	-0,024815544	-0,00065324013	-0,0017492566	-0,0016623382
41613	149,57715	-1	-1,0296739	0	-0,022473559	-0,02242833	-0,021683086	-0,024108887	-0,021493018	-0,024790173	-0,0006437914	-0,0017491411	-0,0016480517
41613	149,67676	-1	-1,0367092	0	-0,022391044	-0,022441201	-0,02165482	-0,024118662	-0,021550119	-0,024801964	-0,00057944097	-0,0018320773	-0,0016662478
41613	149,77637	-1	-1,0155085	0	-0,022352859	-0,022449756	-0,0216722	-0,024112463	-0,021564603	-0,024782725	-0,00060159434	-0,0018124357	-0,0016018804
41613	149,87598	-1	-1,0033772	0	-0,022249483	-0,02245063	-0,021685492	-0,024130583	-0,021535814	-0,024787236	-0,0005749648	-0,0018416625	-0,001571184
41613	149,97559	-1	-0,99845231	0	-0,02184622	-0,022437619	-0,021673102	-0,024093986	-0,021545768	-0,024752434	-0,00055434415	-0,001820242	-0,0015452504
41613	150,0752	-1	-1,011096	0	-0,021870807	-0,022431318	-0,021665525	-0,024097919	-0,021530509	-0,024756141	-0,0006326735	-0,0017578136	-0,0016126372
41613	150,1748	-1	-0,99796987	0	-0,021889992	-0,022428248	-0,021669073	-0,024091482	-0,021524191	-0,024811033	-0,00062120822	-0,0017958991	-0,0016301647
41613	150,27441	-1	-0,95341539	0	-0,021589547	-0,022404991	-0,021665163	-0,024083495	-0,021466315	-0,024781041	-0,00063093891	-0,0017675273	-0,0015594959
41613	150,37402	-1	-0,97453409	0	-0,021871366	-0,022422576	-0,021665644	-0,024080992	-0,021521091	-0,02476966	-0,00058074272	-0,0017623883	-0,0015294347
41613	150,47363	-1	-0,9534657	0	-0,021672063	-0,022403017	-0,02164243	-0,024071097	-0,021495521	-0,024759417	-0,00056403456	-0,0017491877	-0,0015103575
41613	150,57324	-1	-0,97567964	0	-0,021387264	-0,022403616	-0,021657044	-0,024071932	-0,021481872	-0,024787173	-0,00066232984	-0,0017685015	-0,0015394446
41613	150,67285	-1	-0,99889189	0	-0,02189111	-0,022422565	-0,021675207	-0,024086118	-0,021506369	-0,024752125	-0,00065394072	-0,0016929675	-0,00159977
41613	150,77246	-1	-0,98598564	0	-0,021580979	-0,022418853	-0,02167617	-0,02409029	-0,021490097	-0,024780722	-0,00064229383	-0,0017524157	-0,001601262
41613	150,87207	-1	-1,0038744	0	-0,021757185	-0,022442864	-0,021679837	-0,024116874	-0,02153188	-0,024747213	-0,00060451054	-0,0017268229	-0,0015446357
41613	150,97168	-1	-0,99889934	0	-0,021741912	-0,022416646	-0,021662697	-0,024091244	-0,021495998	-0,024758834	-0,00062498497	-0,0016788263	-0,0015822574
41613	151,07129	-1	-0,98165125	0	-0,021763332	-0,022431174	-0,021670816	-0,024101853	-0,021520853	-0,024751894	-0,0005956213	-0,0017381888	-0,0015613995
41613	151,1709	-1	-0,96780246	0	-0,021535717	-0,022440497	-0,021685671	-0,024116755	-0,021519065	-0,024755219	-0,00059149228	-0,0016969535	-0,0014695954
41613	151,27051	-1	-0,99241918	0	-0,022104569	-0,022419354	-0,021671057	-0,024099946	-0,021487057	-0,024759477	-0,00056883786	-0,001746431	-0,0015873481
41613	151,37012	-1	-1,0386966	0	-0,021727942	-0,022431213	-0,021657044	-0,02411747	-0,021519125	-0,02483459	-0,00069737644	-0,0017758477	-0,0016088616
41613	151,46973	-1	-1,0356065	0	-0,022390485	-0,022434743	-0,021694694	-0,024092913	-0,021516621	-0,024713907	-0,00053103198	-0,0017574411	-0,0015717689
41613	151,56934	-1	-1,035871	0	-0,022033602	-0,022434544	-0,021688197	-0,024087906	-0,021527529	-0,024755673	-0,00057266932	-0,0017725341	-0,0015399903
41613	151,66895	-1	-1,0493379	0	-0,022322498	-0,022458926	-0,021689521	-0,024153233	-0,021534026	-0,024735445	-0,00052349782	-0,0017512217	-0,0015772022
41613	151,76855	-1	-1,0020677	0	-0,02204515	-0,022442881	-0,021685312	-0,024101138	-0,021542192	-0,024753226	-0,00056460593	-0,0017398074	-0,0015474372
41613	151,86816	-1	-0,99141526	0	-0,021878816	-0,022432389	-0,021664983	-0,024091482	-0,021540701	-0,024792999	-0,00058156764	-0,0017690919	-0,0015234351
41613	151,96777	-1	-1,006253	0	-0,022063218	-0,022413807	-0,021649707	-0,024071455	-0,021520257	-0,024774788	-0,00061511225	-0,0016874708	-0,0016054865
41613	152,06738	-1	-1,0057818	0	-0,022249669	-0,022439344	-0,02167172	-0,024117589	-0,021528721	-0,024781216	-0,00064803427	-0,0016983449	-0,0015544798
41613	152,16699	-1	-0,96694195	0	-0,021654926	-0,022418976	-0,021664381	-0,024098635	-0,021493912	-0,024770061	-0,00062645436	-0,0017214138	-0,0015053302
