Datum : 	15.05.2014
Durchmesser :	141,2
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
d	s	kN	kN	mm	mm	mm	mm
41774	26,016602	-1	-1,0070075	-0,031679124	0,065784685	0,077390678	-0,0052825948
41774	26,516602	-1	-1,0000076	-0,031260401	0,065837257	0,077442385	-0,0052393936
41774	27,016602	-1	-0,98453277	-0,030751154	0,06579759	0,077356555	-0,005250576
41774	27,516602	-1	-0,98674369	-0,030974671	0,065853998	0,077416241	-0,0053194324
41774	28,016602	-1	-1,1291709	-0,032496452	0,065737367	0,077382438	-0,0055090543
41774	28,516602	-1	-1,0562353	-0,032174587	0,065770522	0,077348784	-0,0052903993
41774	29,016602	-1	-0,99813378	-0,031318143	0,065857537	0,077413954	-0,0051936004
41774	29,516602	-1	-0,96914357	-0,031442568	0,065932944	0,077462666	-0,0052759442
41774	30,016602	-1	-1,003718	-0,031346455	0,065866418	0,077433273	-0,0053339619
41774	30,516602	-1	-0,99112463	-0,031104684	0,065860309	0,077490672	-0,0052233413
41774	31,016602	-1	-0,99702364	-0,031279027	0,065866068	0,077410489	-0,005171054
41774	31,516602	-1	-1,027463	-0,031640381	0,065759927	0,077426411	-0,0051709721
41774	32,016602	-1	-1,0251012	-0,031493977	0,065853842	0,077432223	-0,0052577434
41774	32,516602	-1	-0,96674824	-0,030666962	0,065796942	0,077412046	-0,0051809968
41774	33,016602	-1	-0,98486429	-0,03102906	0,065826602	0,077474251	-0,0053441469
41774	33,516602	-1	-0,99543667	-0,031045824	0,065905668	0,077420592	-0,0051613916
41774	34,016602	-1	-1,005182	-0,031398609	0,065838531	0,077424079	-0,0051627383
41774	34,516602	-1	-0,97766334	-0,031124055	0,065867364	0,077477463	-0,0052316096
41774	35,016602	-1	-0,98121727	-0,031187385	0,065885678	0,077453993	-0,0052569639
41774	35,516602	-1	-0,98953211	-0,031103566	0,06587147	0,077434495	-0,0052816523
41774	36,016602	-1,8702148	-1,7822795	-0,0088527799	-0,00097050518	-0,00072345138	-0,00080319587
41774	36,516602	-2,8202147	-2,5895312	-0,018414482	-0,0018253252	-0,0014367178	-0,0017514322
41774	37,016602	-3,7702148	-3,0781906	-0,023660436	-0,0024442375	-0,0018056035	-0,0023342287
41774	37,516602	-4,7202148	-4,8293157	-0,040182471	-0,0045610741	-0,0034832656	-0,0044333581
41774	38,016602	-5,6702147	-5,6277437	-0,047337636	-0,0056565478	-0,00437437	-0,0053640706
41774	38,516602	-6,6202149	-6,5897164	-0,055275112	-0,0069741607	-0,0053150207	-0,006164006
41774	39,016602	-7,5702147	-7,5808411	-0,062464923	-0,0082630068	-0,0062793046	-0,0072290478
41774	39,516602	-8,520215	-8,5984907	-0,070018694	-0,0096458346	-0,0073427558	-0,0082217818
41774	40,016602	-9,4702148	-9,6235352	-0,07693693	-0,011042245	-0,0083462521	-0,0091707194
41774	40,516602	-10,420215	-10,526376	-0,082905591	-0,012280315	-0,0093108565	-0,0099448925
41774	41,016602	-11,370214	-11,518076	-0,089548528	-0,013678417	-0,010288067	-0,010852243
41774	41,516602	-12,320214	-12,413514	-0,094674155	-0,01478871	-0,011305839	-0,011696012
41774	42,016602	-13,270215	-13,315656	-0,09989664	-0,015992075	-0,012077518	-0,012551964
41774	42,516602	-14,220215	-14,273482	-0,1055263	-0,017218418	-0,013078101	-0,013293202
41774	43,016602	-15,170215	-15,175336	-0,11056773	-0,018392369	-0,014000028	-0,014112041
41774	43,516602	-16,120214	-16,110758	-0,11576265	-0,019623	-0,01496359	-0,014960145
41774	44,016602	-17,070215	-16,98247	-0,1202099	-0,020686727	-0,015852131	-0,015656017
41774	44,516602	-18,020214	-18,046309	-0,12561902	-0,021915331	-0,01693783	-0,016603041
41774	45,016602	-18,970215	-18,917942	-0,12985803	-0,022976954	-0,017924339	-0,017298061
41774	45,516602	-19,920214	-19,985285	-0,13476349	-0,024282016	-0,019038692	-0,018197689
41774	46,016602	-20,870214	-20,838058	-0,13915449	-0,02525359	-0,019846737	-0,01893713
41774	46,516602	-21,820215	-21,710308	-0,1434885	-0,026349463	-0,020808175	-0,019732609
41774	47,016602	-22,770214	-22,72127	-0,14822781	-0,02745175	-0,021874867	-0,020664103
41774	47,516602	-23,720215	-23,698101	-0,15244484	-0,028493561	-0,022888601	-0,021382801
41774	48,016602	-24,670214	-24,594765	-0,15675463	-0,029568188	-0,023759164	-0,022293109
41774	48,516602	-25,620214	-25,589573	-0,16097166	-0,03073227	-0,024795666	-0,023034949
41774	49,016602	-26,570215	-26,534897	-0,16551912	-0,031809144	-0,025819458	-0,023755118
41774	49,516602	-27,520214	-27,43276	-0,16924739	-0,032731913	-0,026763409	-0,02470826
41774	50,016602	-28,470215	-28,435867	-0,17366186	-0,033855643	-0,027834274	-0,025555387
41774	50,516602	-29,420214	-29,35429	-0,17777607	-0,034920737	-0,028771929	-0,026439797
41774	51,016602	-30,370214	-30,290522	-0,1820121	-0,03598626	-0,02980696	-0,027111799
41774	51,516602	-31,320215	-31,324577	-0,18591024	-0,037192024	-0,030844066	-0,0280535
41774	52,016602	-32,270214	-32,185551	-0,19009225	-0,038206782	-0,031771317	-0,028859198
41774	52,516602	-33,220215	-33,091084	-0,19399859	-0,039305825	-0,032832794	-0,029750995
41774	53,016602	-34,170216	-34,096748	-0,19810535	-0,040473346	-0,033951119	-0,030471805
41774	53,516602	-35,120213	-35,103374	-0,2022393	-0,041682478	-0,03501327	-0,031458624
41774	54,016602	-36,070213	-35,956711	-0,20599663	-0,042800847	-0,036077246	-0,032310866
41774	54,516602	-37,020214	-37,120243	-0,21075197	-0,044192549	-0,037387315	-0,033474896
41774	55,016602	-37,970215	-37,964073	-0,2148509	-0,045302078	-0,038413327	-0,034216039
41774	55,516602	-38,920216	-38,786289	-0,21844357	-0,046412997	-0,039574534	-0,035033993
41774	56,016602	-39,870213	-39,80521	-0,22263788	-0,047729179	-0,040837962	-0,03622476
41774	56,516602	-40,820213	-40,668415	-0,22683702	-0,048817962	-0,041860867	-0,037147328
41774	57,016602	-41,770214	-41,609219	-0,23108982	-0,050111279	-0,043174703	-0,038099259
41774	57,516602	-42,720215	-42,645519	-0,23526922	-0,051439762	-0,044500094	-0,039169338
41774	58,016602	-43,670216	-43,566952	-0,23972467	-0,052673046	-0,045716416	-0,040306307
41774	58,516602	-44,620213	-44,54213	-0,24377368	-0,053916447	-0,047087625	-0,041292842
41774	59,016602	-45,570213	-45,454914	-0,24782531	-0,055237263	-0,048366379	-0,04241132
41774	59,516602	-46,520214	-46,540302	-0,25280899	-0,056557678	-0,049719382	-0,043482941
41774	60,016602	-47,470215	-47,400932	-0,25626904	-0,057705097	-0,051031005	-0,044486921
41774	60,516602	-47,325001	-47,254665	-0,25712883	-0,058011055	-0,051410429	-0,044785567
41774	61,016602	-46,825001	-46,726887	-0,25591031	-0,057756849	-0,051107824	-0,044473369
41774	61,516602	-46,325001	-46,304852	-0,25532132	-0,057525232	-0,050882775	-0,044244796
41774	62,016602	-45,825001	-45,75613	-0,2540704	-0,057052922	-0,050510444	-0,04391503
41774	62,516602	-45,325001	-45,289021	-0,2526831	-0,056778453	-0,050207909	-0,043582376
41774	63,016602	-44,825001	-44,725452	-0,25101379	-0,056383342	-0,049804583	-0,043271471
41774	63,516602	-44,325001	-44,099785	-0,24969839	-0,055919066	-0,049195115	-0,042873237
41774	64,016602	-43,825001	-43,790234	-0,24893694	-0,055648815	-0,049015831	-0,042784471
41774	64,516602	-43,325001	-43,154369	-0,24706833	-0,055162355	-0,048480753	-0,042132635
41774	65,016602	-42,825001	-42,629688	-0,24528503	-0,054702051	-0,048092354	-0,041819632
41774	65,516602	-42,325001	-42,240685	-0,24413951	-0,054400787	-0,047758806	-0,041586377
41774	66,016602	-41,825001	-41,613277	-0,24280027	-0,053924832	-0,047207113	-0,041096609
41774	66,516602	-41,325001	-41,251514	-0,24131909	-0,053492084	-0,046880841	-0,040803906
41774	67,016602	-40,825001	-40,665482	-0,23961253	-0,053047933	-0,046421096	-0,040375195
41774	67,516602	-40,325001	-40,205318	-0,23837946	-0,052697599	-0,046019685	-0,040086582
41774	68,016602	-39,825001	-39,637897	-0,23620911	-0,05214747	-0,045475505	-0,039677106
41774	68,516602	-39,325001	-39,160248	-0,23520999	-0,051746547	-0,045134902	-0,03932659
41774	69,016602	-38,825001	-38,73888	-0,23346581	-0,051452253	-0,04475683	-0,039011329
41774	69,516602	-38,325001	-38,308075	-0,23225956	-0,051055707	-0,044411343	-0,038686305
41774	70,016602	-37,825001	-37,649319	-0,23022965	-0,050361112	-0,043839049	-0,038175389
41774	70,516602	-37,325001	-37,238987	-0,22940747	-0,050005406	-0,043527022	-0,03796538
41774	71,016602	-36,825001	-36,745808	-0,22763498	-0,049677618	-0,043086432	-0,037539348
41774	71,516602	-36,325001	-36,238697	-0,22563078	-0,049154613	-0,042578571	-0,037161581
41774	72,016602	-35,825001	-35,60997	-0,22386201	-0,048580192	-0,042100865	-0,036603656
41774	72,516602	-35,325001	-35,202358	-0,22227876	-0,048189454	-0,041729607	-0,03634974
41774	73,016602	-34,825001	-34,761597	-0,22082292	-0,047855202	-0,041281737	-0,036029842
41774	73,516602	-34,325001	-34,141491	-0,21897629	-0,047175266	-0,040776018	-0,035508782
41774	74,016602	-33,825001	-33,784477	-0,21802336	-0,046938211	-0,040444344	-0,035239741
41774	74,516602	-33,325001	-33,229031	-0,21599904	-0,046342999	-0,039909352	-0,034901936
41774	75,016602	-32,825001	-32,672935	-0,21416955	-0,045792971	-0,039390884	-0,034425758
41774	75,516602	-32,325001	-32,136131	-0,2122473	-0,045374606	-0,038954549	-0,034055024
41774	76,016602	-31,825001	-31,740637	-0,21054521	-0,044931985	-0,038577877	-0,033701099
41774	76,516602	-31,325001	-31,177319	-0,20900667	-0,044376887	-0,038068652	-0,033246715
41774	77,016602	-30,825001	-30,567055	-0,20677447	-0,043826591	-0,037442721	-0,032800023
41774	77,516602	-30,325001	-30,186031	-0,20527318	-0,043430377	-0,037173267	-0,032503381
41774	78,016602	-29,825001	-29,754129	-0,20405315	-0,042945318	-0,036731709	-0,032200631
41774	78,516602	-29,325001	-29,229643	-0,20191632	-0,042495541	-0,03618731	-0,031766247
41774	79,016602	-28,825001	-28,806881	-0,20039268	-0,042103503	-0,035805959	-0,031390283
41774	79,516602	-28,325001	-28,225456	-0,19854084	-0,041509684	-0,03537222	-0,031051092
41774	80,016602	-27,825001	-27,74703	-0,19662455	-0,041024998	-0,034946594	-0,030633479
41774	80,516602	-27,325001	-27,322079	-0,19523464	-0,040536255	-0,034456681	-0,030281618
41774	81,016602	-26,825001	-26,775545	-0,19251443	-0,040043253	-0,033923443	-0,029792085
41774	81,516602	-26,325001	-26,212183	-0,19075796	-0,039440919	-0,033451825	-0,029461496
41774	82,016602	-25,825001	-25,700554	-0,18875226	-0,038959414	-0,033021539	-0,029077057
41774	82,516602	-25,325001	-25,194996	-0,18633157	-0,038408488	-0,032490671	-0,028570283
41774	83,016602	-24,825001	-24,67621	-0,18434227	-0,037854075	-0,031939652	-0,028205786
41774	83,516602	-24,325001	-24,210487	-0,18279292	-0,037373178	-0,031514633	-0,027896818
